STABR,FSCSKEY,FSCS_SEQ,LIBID,LIBNAME,ADDRESS,CITY,ZIP,ZIP4,CNTY,PHONE,C_OUT_TY,C_MSA,SQ_FEET,F_SQ_FT,L_NUM_BM,F_BKMOB,PUB_FIPS,CNTYFIPS,YR_SUB,STATSTRU,STATNAME,STATADDR
IA,IA0042,002,BP,CAMBRIDGE MEMORIAL LIBRARY,WATER ST. & 2ND ST.,CAMBRIDGE,50046,9752,STORY,5152204542,CE,NO,1030, 0,0, 0,19,169,2006,00,00,00
IA,IA0043,002,BQ,COLLINS PUBLIC LIBRARY,212 MAIN STREET,COLLINS,50055,0079,STORY,6413852464,CE,NO,452, 0,0, 0,19,169,2006,00,00,00
IA,IA0044,002,BR,ADEL PUBLIC LIBRARY,820 PRAIRIE,ADEL,50003,1797,DALLAS,5159933512,CE,NC,4060, 0,0, 0,19,049,2006,00,00,00
IA,IA0045,002,BS,COLO PUBLIC LIBRARY,309 MAIN STREET,COLO,50056,0324,STORY,6413772900,CE,NO,2500, 0,0, 0,19,169,2006,00,00,00
IA,IA0046,002,BU,MAXWELL PUBLIC LIBRARY,107 MAIN,MAXWELL,50161,0128,STORY,5153878780,CE,NO,1074, 0,0, 0,19,169,2006,00,00,00
IA,IA0047,002,BV,NEVADA PUBLIC LIBRARY,631 K AVENUE,NEVADA,50201,1931,STORY,5153822628,CE,NO,11000, 0,0, 0,19,169,2006,00,00,00
IA,IA0048,002,BW,BERTHA BARTLETT PUBLIC LIBRARY,503 BROAD ST.,STORY CITY,50248,1133,STORY,5157332685,CE,NO,8000, 0,0, 0,19,169,2006,00,00,00
IA,IA0049,002,BX,ROLAND PUBLIC LIBRARY,218 N. MAIN ST.,ROLAND,50236,0409,STORY,5153884086,CE,NO,1560, 0,0, 0,19,169,2006,00,00,00
IA,IA0050,002,BY,ZEARING PUBLIC LIBRARY,101 E. MAIN,ZEARING,50278,0197,STORY,6414877888,CE,NO,2380, 0,0, 0,19,169,2006,00,00,00
IA,IA0051,002,BZ,SLATER PUBLIC LIBRARY,105 N. TAMA,SLATER,50244,9999,STORY,5152283558,CE,NO,3680, 0,0, 0,19,169,2006,00,00,00
IA,IA0052,002,CA,IOWA CITY PUBLIC LIBRARY,123 S. LINN STREET,IOWA CITY,52240,1820,JOHNSON,3193565200,CE,CC,47000, 0,0, 0,19,103,2006,00,00,00
IA,IA0053,002,CB,CORALVILLE PUBLIC LIBRARY,1401 5TH STREET,CORALVILLE,52241,1813,JOHNSON,3192481850,CE,NC,17300, 0,0, 0,19,103,2006,00,00,00
IA,IA0054,002,CC,OXFORD PUBLIC LIBRARY,112 N. AUGUSTA AVE.,OXFORD,52322,9999,JOHNSON,3198284087,CE,NC,1100, 0,0, 0,19,103,2006,00,00,00
IA,IA0055,002,CD,SOLON PUBLIC LIBRARY,320 WEST MAIN STREET,SOLON,52333,9504,JOHNSON,3196242678,CE,NC,16100, 0,0, 0,19,103,2006,00,00,00
IA,IA0056,003,CG,MARENGO PUBLIC LIBRARY,1020 MARENGO AVENUE,MARENGO,52301,0245,IOWA,3197413825,CE,NO,1500, 0,0, 0,19,095,2006,00,00,00
IA,IA0057,002,CH,NORTH ENGLISH PUBLIC LIBRARY,123 S. MAIN,NORTH ENGLISH,52316,0427,IOWA,3196643725,CE,NO,2580, 0,0, 0,19,095,2006,00,00,00
IA,IA0059,002,CJ,WILLIAMSBURG PUBLIC LIBRARY,214 W. STATE,WILLIAMSBURG,52361,0048,IOWA,3196681195,CE,NO,2000, 0,0, 0,19,095,2006,00,00,00
IA,IA0060,002,CL,BROOKLYN PUBLIC LIBRARY,306 JACKSON ST.,BROOKLYN,52211,0515,POWESHIEK,6415229272,CE,NO,3480, 0,0, 0,19,157,2006,00,00,00
IA,IA0061,002,CM,STEWART  LIBRARY,926 BROAD STREET,GRINNELL,50112,0390,POWESHIEK,6412362661,CE,NO,10100, 0,0, 0,19,157,2006,00,00,00
IA,IA0062,002,CN,MONTEZUMA PUBLIC LIBRARY,500 EAST MAIN STREET,MONTEZUMA,50171,0158,POWESHIEK,6416233417,CE,NO,2800, 0,0, 0,19,157,2006,00,00,15
IA,IA0063,002,CO,COGGON PUBLIC LIBRARY,216 MAIN ST.,COGGON,52218,0079,LINN,3194352542,CE,NC,1268, 0,0, 0,19,113,2006,00,00,00
IA,IA0064,002,CP,KALONA PUBLIC LIBRARY,510 C AVENUE,KALONA,52247,1212,WASHINGTON,3196563501,CE,NO,2800, 0,0, 0,19,183,2006,00,00,15
IA,IA0065,002,CQ,WASHINGTON FREE PUBLIC LIBRARY,120 E. MAIN,WASHINGTON,52353,1941,WASHINGTON,3196532726,CE,NO,10491, 0,0, 0,19,183,2006,00,00,00
IA,IA0066,002,CR,WELLMAN-SCOFIELD PUBLIC LIBRARY,711 4TH STREET,WELLMAN,52356,0420,WASHINGTON,3196466858,CE,NO,2500, 0,0, 0,19,183,2006,00,00,00
IA,IA0067,002,CU,COLUMBUS JUNCTION PUBLIC LIBRARY,122 E. MAPLE,COLUMBUS JUNCTION,52738,0109,LOUISA,3197287972,CE,NO,2600, 0,0, 0,19,115,2006,00,00,00
IA,IA0068,002,CV,LETTS PUBLIC LIBRARY,135 S. CHERRY ST.,LETTS,52754,0410,LOUISA,3197265121,CE,NO,1350, 0,0, 0,19,115,2006,00,00,00
IA,IA0069,002,CW,MELLINGER MEMORIAL PUBLIC LIBRARY,11 DIVISION ST.,MORNING SUN,52640,0008,LOUISA,3198687505,CE,NO,1290, 0,0, 0,19,115,2006,00,00,00
IA,IA0070,002,CX,KECK MEMORIAL LIBRARY,319 N. 2ND STREET,WAPELLO,52653,1501,LOUISA,3195235261,CE,NO,3720, 0,0, 0,19,115,2006,00,00,00
IA,IA0071,002,CY,MUSSER PUBLIC LIBRARY,304 IOWA AVENUE,MUSCATINE,52761,3875,MUSCATINE,5632633065,CE,NO,25000, 0,0, 0,19,139,2006,00,00,00
IA,IA0072,002,CZ,WEST LIBERTY  PUBLIC LIBRARY,400 N. SPENCER ST.,WEST LIBERTY,52776,1326,MUSCATINE,3196272084,CE,NO,11500, 0,0, 0,19,139,2006,00,00,00
IA,IA0073,002,D2,SWALEDALE PUBLIC LIBRARY,504 MAIN,SWALEDALE,50477,0114,CERRO GORDO,6419952352,CE,NO,-1,20,0, 0,19,033,2006,00,00,00
IA,IA0074,002,D3,COLESBURG PUBLIC LIBRARY,220 MAIN ST.,COLESBURG,52035,0159,DELAWARE,5638565800,CE,NO,2006, 0,0, 0,19,055,2006,00,00,00
IA,IA0075,002,D8,NORTH LIBERTY COMMUNITY LIBRARY,520 WEST CHERRY STREET,NORTH LIBERTY,52317,0320,JOHNSON,3196265701,CE,NC,6500, 0,0, 0,19,103,2006,00,00,00
IA,IA0076,002,DA,MASON CITY PUBLIC LIBRARY,225 2ND STREET SE,MASON CITY,50401,3999,CERRO GORDO,6414213668,CE,NO,30286, 0,0, 0,19,033,2006,00,00,00
IA,IA0077,002,DB,CLEAR LAKE PUBLIC LIBRARY,200 N. 4TH ST.,CLEAR LAKE,50428,1698,CERRO GORDO,6413576133,CE,NO,15814, 0,0, 0,19,033,2006,00,00,00
IA,IA0078,002,DC,MESERVEY PUBLIC LIBRARY,719 1ST STREET,MESERVEY,50457,9999,CERRO GORDO,6413586274,CE,NO,1386, 0,0, 0,19,033,2006,00,00,00
IA,IA0079,002,DD,ROCKWELL PUBLIC LIBRARY,307 MAIN ST. E.,ROCKWELL,50469,0419,CERRO GORDO,6418223268,CE,NO,2400, 0,0, 0,19,033,2006,00,00,00
IA,IA0080,002,DE,THORNTON PUBLIC LIBRARY,412 MAIN,THORNTON,50479,9999,CERRO GORDO,6419982416,CE,NO,2400, 0,0, 0,19,033,2006,00,00,00
IA,IA0081,002,DF,ACKLEY PUBLIC LIBRARY,401 STATE STREET,ACKLEY,50601,1797,HARDIN,6418472233,CE,NO,5300, 0,0, 0,19,083,2006,00,00,00
IA,IA0082,002,DG,ALEXANDER PUBLIC LIBRARY,409 HARRIMAN ST.,ALEXANDER,50420,0027,FRANKLIN,6416923238,CE,NO,5985, 0,0, 0,19,069,2006,00,00,00
IA,IA0083,002,DH,DOWS COMMUNITY LIBRARY,114 ELLSWORTH ST.,DOWS,50071,0427,WRIGHT,5158524326,CE,NO,2100, 0,0, 0,19,197,2006,00,00,00
IA,IA0084,002,DI,VENTURA PUBLIC LIBRARY,7 WEST VENTURA ST.,VENTURA,50482,0200,CERRO GORDO,6418294410,CE,NO,3200, 0,0, 0,19,033,2006,00,00,00
IA,IA0085,002,DJ,HAMPTON PUBLIC LIBRARY,4 FEDERAL S,HAMPTON,50441,1934,FRANKLIN,6414564451,CE,NO,10000, 0,0, 0,19,069,2006,00,00,00
IA,IA0086,002,DK,SHEFFIELD PUBLIC LIBRARY,123 S. 3RD ST.,SHEFFIELD,50475,0616,FRANKLIN,6418924717,CE,NO,3216, 0,0, 0,19,069,2006,00,00,00
IA,IA0087,002,DL,ELLSWORTH PUBLIC LIBRARY,1549 DEWITT,ELLSWORTH,50075,0338,HAMILTON,5158364852,CE,NO,2640, 0,0, 0,19,079,2006,00,00,00
IA,IA0088,002,DM,MONTGOMERY MEMORIAL LIBRARY,711 MAIN,JEWELL,50130,0207,HAMILTON,5158275112,CE,NO,4500, 0,0, 0,19,079,2006,00,00,00
IA,IA0089,002,DN,STANHOPE PUBLIC LIBRARY,665 IOWA STREET,STANHOPE,50246,0067,HAMILTON,5158263211,CE,NO,976, 0,0, 0,19,079,2006,00,00,00
IA,IA0090,002,DO,STRATFORD PUBLIC LIBRARY,816 SHAKESPEARE,STRATFORD,50249,0320,HAMILTON,5158382131,CE,NO,1848, 0,0, 0,19,079,2006,00,00,00
IA,IA0091,002,DP,KENDALL YOUNG LIBRARY,1201 WILLSON AVENUE,WEBSTER CITY,50595,2294,HAMILTON,5158329100,CE,NO,22300, 0,0, 0,19,079,2006,00,00,00
IA,IA0092,002,DQ,WILLIAMS PUBLIC LIBRARY,216 MAIN STREET,WILLIAMS,50271,0036,HAMILTON,5158542643,CE,NO,2592, 0,0, 0,19,079,2006,00,00,00
IA,IA0093,002,DR,BRITT PUBLIC LIBRARY,132 MAIN AVE. S.,BRITT,50423,1627,HANCOCK,6418434245,CE,NO,5000, 0,0, 0,19,081,2006,00,00,00
IA,IA0094,002,DS,CORWITH PUBLIC LIBRARY,110 NW ELM STREET,CORWITH,50430,0305,HANCOCK,5155832536,CE,NO,1350, 0,0, 0,19,081,2006,00,00,15
IA,IA0095,002,DT,GARNER PUBLIC LIBRARY,416 STATE STREET,GARNER,50438,0406,HANCOCK,6419232850,CE,NO,4816, 0,0, 0,19,081,2006,00,00,00
IA,IA0096,002,DU,KANAWHA PUBLIC LIBRARY,120 N. MAIN,KANAWHA,50447,9999,HANCOCK,6417623595,CE,NO,1126, 0,0, 0,19,081,2006,00,00,00
IA,IA0097,002,DV,KLEMME PUBLIC LIBRARY,204 E. MAIN STREET,KLEMME,50449,0275,HANCOCK,6415872369,CE,NO,1584, 0,0, 0,19,081,2006,00,00,00
IA,IA0098,002,DW,WODEN PUBLIC LIBRARY,304 MAIN STREET,WODEN,50484,0156,HANCOCK,6419265716,CE,NO,1600, 0,0, 0,19,081,2006,00,00,00
IA,IA0099,002,DX,DR. GRACE O. DOANE LIBRARY,1012 WATER ST.,ALDEN,50006,0078,HARDIN,5158593820,CE,NO,7000, 0,0, 0,19,083,2006,00,00,00
IA,IA0100,002,DY,ELDORA PUBLIC LIBRARY,1202 10TH ST.,ELDORA,50627,1732,HARDIN,6419392173,CE,NO,8340, 0,0, 0,19,083,2006,00,00,00
IA,IA0101,002,DZ,HUBBARD PUBLIC LIBRARY,323 E. MAPLE,HUBBARD,50122,0307,HARDIN,6418642771,CE,NO,1295, 0,0, 0,19,083,2006,00,00,00
IA,IA0102,002,EA,BEAMAN COMMUNITY MEMORIAL LIBRARY,223 MAIN STREET,BEAMAN,50609,0135,GRUNDY,6413662912,CE,NO,2540, 0,0, 0,19,075,2006,00,00,00
IA,IA0103,002,EB,ESTHERVILLE PUBLIC LIBRARY,613 CENTRAL AVE.,ESTHERVILLE,51334,2294,EMMET,7123627731,CE,NO,13000, 0,0, 0,19,063,2006,00,00,00
IA,IA0104,002,EC,RINGSTED PUBLIC LIBRARY,8 WEST MAPLE,RINGSTED,50578,0098,EMMET,7128660878,CE,NO,1250, 0,0, 0,19,063,2006,00,00,00
IA,IA0106,002,EE,GEORGE PUBLIC LIBRARY,119 S. MAIN ST.,GEORGE,51237,0738,LYON,7124753897,CE,NO,1854, 0,0, 0,19,119,2006,00,00,00
IA,IA0107,002,EF,INWOOD PUBLIC LIBRARY,103 S. MAIN,INWOOD,51240,0069,LYON,7127534814,CE,NO,2200, 0,0, 0,19,119,2006,00,00,00
IA,IA0108,002,EG,LARCHWOOD PUBLIC LIBRARY,1020 BROADWAY,LARCHWOOD,51241,0097,LYON,7124772583,CE,NO,1800, 0,0, 0,19,119,2006,00,00,00
IA,IA0109,002,EH,LITTLE ROCK PUBLIC LIBRARY,402 MAIN STREET,LITTLE ROCK,51243,0308,LYON,7124792298,CE,NO,1420, 0,0, 0,19,119,2006,00,00,00
IA,IA0110,002,EI,CHELSEA PUBLIC LIBRARY,600 STATION ST.,CHELSEA,52215,0187,TAMA,6414892525,CE,NO,1124, 0,0, 0,19,171,2006,00,00,00
IA,IA0111,002,EJ,ROCK RAPIDS PUBLIC LIBRARY,102 SOUTH GREEN ST.,ROCK RAPIDS,51246,1444,LYON,7124723541,CE,NO,6166, 0,0, 0,19,119,2006,00,00,00
IA,IA0112,002,EL,PAULLINA PUBLIC LIBRARY,113 S. MICKLEY ST.,PAULLINA,51046,0060,O'BRIEN,7129493941,CE,NO,1440, 0,0, 0,19,141,2006,00,00,00
IA,IA0113,002,EM,PRIMGHAR PUBLIC LIBRARY,320 1ST ST. NE,PRIMGHAR,51245,9999,O'BRIEN,7129578981,CE,NO,3528, 0,0, 0,19,141,2006,00,00,00
IA,IA0114,002,EN,SANBORN PUBLIC LIBRARY,407 MAIN STREET,SANBORN,51248,0430,O'BRIEN,7129303215,CE,NO,1500, 0,0, 0,19,141,2006,00,00,00
IA,IA0115,002,EO,GENERAL N.B. BAKER LIBRARY,315 ASH ST.,SUTHERLAND,51058,0280,O'BRIEN,7124463839,CE,NO,3840, 0,0, 0,19,141,2006,00,00,00
IA,IA0116,002,EP,ASHTON PUBLIC LIBRARY,3029 3RD STREET,ASHTON,51232,0277,OSCEOLA,7127246426,CE,NO,1444, 0,0, 0,19,143,2006,00,00,00
IA,IA0117,002,EQ,MELVIN PUBLIC LIBRARY,232 MAIN STREET,MELVIN,51350,0232,OSCEOLA,7127362107,CE,NO,-1,20,0, 0,19,143,2006,00,00,00
IA,IA0118,002,ER,OCHEYEDAN PUBLIC LIBRARY,874 MAIN ST.,OCHEYEDAN,51354,0427,OSCEOLA,7127583352,CE,NO,1980, 0,0, 0,19,143,2006,00,00,00
IA,IA0119,002,ES,SIBLEY PUBLIC LIBRARY,406 9TH STREET,SIBLEY,51249,1803,OSCEOLA,7127542888,CE,NO,7388, 0,0, 0,19,143,2006,00,00,00
IA,IA0120,002,ET,EMMETSBURG PUBLIC LIBRARY,707 N. SUPERIOR,EMMETSBURG,50536,2410,PALO ALTO,7128524009,CE,NO,27624, 0,0, 0,19,147,2006,00,00,00
IA,IA0122,002,EV,MALLARD PUBLIC LIBRARY,607 INMAN,MALLARD,50562,0248,PALO ALTO,7124253330,CE,NO,-1,20,0, 0,19,147,2006,00,00,00
IA,IA0123,002,EW,RUTHVEN PUBLIC LIBRARY,1301 GOWRIE STREET,RUTHVEN,51358,0280,PALO ALTO,7128374820,CE,NO,1800, 0,0, 0,19,147,2006,00,00,00
IA,IA0124,002,EX,AKRON PUBLIC LIBRARY,350 REED ST.,AKRON,51001,0348,PLYMOUTH,7125682601,CE,NO,2412, 0,0, 0,19,149,2006,00,00,00
IA,IA0125,002,EY,KINGSLEY PUBLIC LIBRARY,220 MAIN,KINGSLEY,51028,0400,PLYMOUTH,7123782410,CE,NO,6051, 0,0, 0,19,149,2006,00,00,00
IA,IA0126,002,EZ,LE MARS PUBLIC LIBRARY,46 1ST ST. SW,LEMARS,51031,3696,PLYMOUTH,7125465004,CE,NO,7694, 0,0, 0,19,149,2006,00,00,00
IA,IA0127,002,FA,BAGLEY PUBLIC LIBRARY,117 MAIN,BAGLEY,50026,0206,GUTHRIE,6414275214,CE,NO,1779, 0,0, 0,19,077,2006,00,00,00
IA,IA0128,002,FB,BENNY GAMBAIANI PUBLIC LIBRARY,104 S. CHERRY ST.,SHELL ROCK,50670,0811,BUTLER,3198854345,CE,NO,4250, 0,0, 0,19,023,2006,00,00,00
IA,IA0129,002,FC,DIKE PUBLIC LIBRARY,133 E. ELDER ST.,DIKE,50624,0160,GRUNDY,3199892608,CE,NO,3624, 0,0, 0,19,075,2006,00,00,00
IA,IA0130,002,FD,UPHAM MEMORIAL LIBRARY,138 W. MAIN ST.,FREDERICKSBURG,50630,0281,CHICKASAW,5632376498,CE,NO,3650, 0,0, 0,19,037,2006,00,00,00
IA,IA0131,002,FE,LAWLER PUBLIC LIBRARY,412 E. GROVE STREET,LAWLER,52154,0235,CHICKASAW,5632382191,CE,NO,1000, 0,0, 0,19,037,2006,00,00,00
IA,IA0132,002,FF,NASHUA PUBLIC LIBRARY,220 BRASHER STREET,NASHUA,50658,0619,CHICKASAW,6414354635,CE,NO,5000, 0,0, 0,19,037,2006,00,00,00
IA,IA0133,002,FG,NEW HAMPTON PUBLIC LIBRARY,20 WEST SPRING STREET,NEW HAMPTON,50659,2130,CHICKASAW,6413942184,CE,NO,8000, 0,0, 0,19,037,2006,00,00,00
IA,IA0134,002,FH,EDGEWOOD PUBLIC LIBRARY,203 WEST UNION STREET,EDGEWOOD,52042,0339,CLAYTON,5639286242,CE,NO,2282, 0,0, 0,19,043,2006,00,00,00
IA,IA0135,002,FJ,ELKADER PUBLIC LIBRARY,130 N. MAIN,ELKADER,52043,0310,CLAYTON,5632451446,CE,NO,5000, 0,0, 0,19,043,2006,00,00,00
IA,IA0136,002,FL,GARNAVILLO PUBLIC LIBRARY,122 MAIN STREET,GARNAVILLO,52049,9999,CLAYTON,5639642119,CE,NO,3000, 0,0, 0,19,043,2006,00,00,00
IA,IA0137,002,FM,GUTTENBERG PUBLIC LIBRARY,603 S. SECOND ST.,GUTTENBERG,52052,0130,CLAYTON,5632523108,CE,NO,4200, 0,0, 0,19,043,2006,00,00,00
IA,IA0139,002,FO,MCGREGOR PUBLIC LIBRARY,334 MAIN STREET,MCGREGOR,52157,0398,CLAYTON,5638733318,CE,NO,3546, 0,0, 0,19,043,2006,00,00,00
IA,IA0140,002,FP,MURPHY MEMORIAL LIBRARY,111 N. PAGE STREET,MONONA,52159,0430,CLAYTON,5635392356,CE,NO,300, 0,0, 0,19,043,2006,00,00,00
IA,IA0141,002,FQ,STRAWBERRY POINT PUBLIC LIBRARY,401 COMMERCIAL,STRAWBERRY POINT,52076,9999,CLAYTON,5639334340,CE,NO,9000, 0,0, 0,19,043,2006,00,00,00
IA,IA0142,002,FR,VOLGA PUBLIC LIBRARY,505 WASHINGTON ST.,VOLGA,52077,0131,CLAYTON,5637673511,CE,NO,700, 0,0, 0,19,043,2006,00,00,00
IA,IA0143,002,FT,DELHI PUBLIC LIBRARY,316 A FRANKLIN STREET,DELHI,52223,0233,DELAWARE,5639222037,CE,NO,1300, 0,0, 0,19,055,2006,00,00,00
IA,IA0144,002,FU,RUTH SUCKOW MEMORIAL LIBRARY,138 NORTHERN AVENUE,EARLVILLE,52041,0189,DELAWARE,5639235235,CE,NO,1800, 0,0, 0,19,055,2006,00,00,00
IA,IA0145,002,FV,HOPKINTON PUBLIC LIBRARY,110 1ST ST. SE,HOPKINTON,52237,0220,DELAWARE,5639262514,CE,NO,1116, 0,0, 0,19,055,2006,00,00,00
IA,IA0146,002,FW,MANCHESTER PUBLIC LIBRARY,304 N. FRANKLIN ST.,MANCHESTER,52057,0152,DELAWARE,5639273719,CE,NO,10000, 0,0, 0,19,055,2006,00,00,00
IA,IA0147,002,FX,CARNEGIE-STOUT PUBLIC LIBRARY,360 WW. 11TH STREET,DUBUQUE,52001,4697,DUBUQUE,5635894225,CE,CC,54000, 0,0, 0,19,061,2006,00,00,00
IA,IA0148,002,FY,DUBUQUE COUNTY LIBRARY,"105 1ST ST., NE",FARLEY,52046,0010,DUBUQUE,5637443577,CE,NC,2700, 0,0, 0,19,061,2006,00,00,00
IA,IA0148,003,FY,DUBUQUE COUNTY LIBRARY,"105 1ST ST., NE",FARLEY,52046,0010,DUBUQUE,3197443577,BS,NC,-3, 0,1, 0,19,061,2006,00,00,00
IA,IA0148,004,FY,HOLY CROSS BRANCH,938 CHURCH ST.,HOLY CROSS,52053,0001,DUBUQUE,3198702475,BR,NC,500, 0,0, 0,19,061,2006,00,00,00
IA,IA0149,002,FZ,NEW ALBIN PUBLIC LIBRARY,176 ELM ST. NE,NEW ALBIN,52160,0012,ALLAMAKEE,5635444747,CE,NO,-1,20,0, 0,19,005,2006,00,00,00
IA,IA0150,002,GB,KIRKENDALL PUBLIC LIBRARY,1210 NW PRAIRIE RIDGE DRIVE,ANKENY,50021,0010,POLK,5159656460,CE,NC,26000, 0,0, 0,19,153,2006,00,00,00
IA,IA0151,002,GC,MITCHELLVILLE PUBLIC LIBRARY,204 CENTER AVE. NORTH,MITCHELLVILLE,50169,0727,POLK,5159673339,CE,NC,1500, 0,0, 0,19,153,2006,00,00,00
IA,IA0152,002,GD,URBANDALE PUBLIC LIBRARY,3520 86TH ST.,URBANDALE,50322,1799,POLK,5152783945,CE,NC,56000, 0,0, 0,19,153,2006,00,00,00
IA,IA0153,002,GE,WEST DES MOINES PUBLIC LIBRARY,4000 GEORGE M. MILLS CIVIC PARKWAY,WEST DES MOINES,50265,2049,POLK,5152223400,CE,NC,34500, 0,0, 0,19,153,2006,00,00,00
IA,IA0154,002,GF,ALTOONA PUBLIC LIBRARY,700 EIGHTH ST. SW,ALTOONA,50009,1717,POLK,5159673881,CE,NC,19300, 0,0, 0,19,153,2006,00,00,00
IA,IA0155,002,GH,GRIMES PUBLIC LIBRARY,200 N JAMES,GRIMES,50111,0290,POLK,5159863551,CE,NC,6359, 0,0, 0,19,153,2006,00,00,00
IA,IA0156,002,GI,DE SOTO PUBLIC LIBRARY,405 WALNUT ST.,DE SOTO,50069,0575,DALLAS,5158342690,CE,NC,744, 0,0, 0,19,049,2006,00,00,00
IA,IA0157,002,GK,HUXLEY PUBLIC LIBRARY,515 NORTH MAIN AVENUE,HUXLEY,50124,0005,STORY,5155972552,CE,NO,2000, 0,0, 0,19,169,2006,00,00,15
IA,IA0158,002,GM,PLEASANT HILL PUBLIC LIBRARY,5151 MAPLE DRIVE,PLEASANT HILL,50327,8490,POLK,5152667815,CE,NC,6500, 0,0, 0,19,153,2006,00,00,00
IA,IA0159,002,GN,NEWHALL PUBLIC LIBRARY,14 MAIN ST.,NEWHALL,52315,0348,BENTON,3192235510,CE,NO,-1,20,0, 0,19,011,2006,00,00,00
IA,IA0160,002,GO,MARSHALLTOWN PUBLIC LIBRARY,36 N. CENTER STREET,MARSHALLTOWN,50158,4911,MARSHALL,6417545738,CE,NO,19885, 0,0, 0,19,127,2006,00,00,00
IA,IA0161,002,GP,GUTEKUNST PUBLIC LIBRARY,309 2ND ST. SE,STATE CENTER,50247,0550,MARSHALL,6414832741,CE,NO,4000, 0,0, 0,19,127,2006,00,00,00
IA,IA0162,002,GQ,MELBOURNE PUBLIC LIBRARY,603 MAIN ST.,MELBOURNE,50162,9999,MARSHALL,6414823115,CE,NO,-1,20,0, 0,19,127,2006,00,00,00
IA,IA0163,002,GR,GILMAN PUBLIC LIBRARY,106 N. MAIN,GILMAN,50106,0383,MARSHALL,6414982120,CE,NO,460, 0,0, 0,19,127,2006,00,00,00
IA,IA0165,002,GU,NEWTON PUBLIC LIBRARY,100 NORTH 3RD AVENUE WEST,NEWTON,50208,0746,JASPER,6417924108,CE,NO,21000, 0,0, 0,19,099,2006,00,00,00
IA,IA0166,002,GY,KNOXVILLE PUBLIC LIBRARY,213 E. MONTGOMERY,KNOXVILLE,50138,2296,MARION,6418280585,CE,NO,7680, 0,0, 0,19,125,2006,00,00,00
IA,IA0167,002,GZ,PELLA PUBLIC LIBRARY,603 MAIN ST.,PELLA,50219,1592,MARION,6416284268,CE,NO,21000, 0,0, 0,19,125,2006,00,00,00
IA,IA0168,002,HA,PALMER PUBLIC LIBRARY,520 HANSON AVE.,PALMER,50571,0114,POCAHONTAS,7123592296,CE,NO,-1,20,0, 0,19,151,2006,00,00,00
IA,IA0169,002,HB,MERRILL PUBLIC LIBRARY,321 4TH ST.,MERRILL,51038,0335,PLYMOUTH,7129382503,CE,NO,630, 0,0, 0,19,149,2006,00,00,00
IA,IA0170,002,HC,REMSEN PUBLIC LIBRARY,211 FULTON ST.,REMSEN,51050,0440,PLYMOUTH,7127862911,CE,NO,3000, 0,0, 0,19,149,2006,00,00,00
IA,IA0171,002,HE,FONDA PUBLIC LIBRARY,104 WEST 2ND ST.,FONDA,50540,0360,POCAHONTAS,7122884466,CE,NO,700, 0,0, 0,19,151,2006,00,00,00
IA,IA0172,002,HF,GILMORE CITY PUBLIC LIBRARY,308 S. GILMORE,GILMORE CITY,50541,0283,POCAHONTAS,5153736562,CE,NO,2400, 0,0, 0,19,151,2006,00,00,00
IA,IA0173,002,HG,HAVELOCK PUBLIC LIBRARY,945 MAIN ST.,HAVELOCK,50546,0136,POCAHONTAS,7127762685,CE,NO,1836, 0,0, 0,19,151,2006,00,00,15
IA,IA0174,002,HH,LAURENS PUBLIC LIBRARY,273 N. THIRD ST.,LAURENS,50554,1215,POCAHONTAS,7128414612,CE,NO,5000, 0,0, 0,19,151,2006,00,00,00
IA,IA0175,002,HI,POCAHONTAS PUBLIC LIBRARY,14 2ND AVE. NW,POCAHONTAS,50574,1611,POCAHONTAS,7123354471,CE,NO,5200, 0,0, 0,19,151,2006,00,00,00
IA,IA0176,002,HJ,ROLFE PUBLIC LIBRARY,319 GARFIELD STREET,ROLFE,50581,8547,POCAHONTAS,7128483143,CE,NO,2480, 0,0, 0,19,151,2006,00,00,15
IA,IA0177,002,HK,VARINA PUBLIC LIBRARY,107 EAST MAIN,VARINA,50593,0207,POCAHONTAS,7122886233,CE,NO,260, 0,0, 0,19,151,2006,00,00,00
IA,IA0178,002,HL,ALTON PUBLIC LIBRARY,605 10TH STREET,ALTON,51003,0379,SIOUX,7127564516,CE,NO,2400, 0,0, 0,19,167,2006,00,00,15
IA,IA0179,002,HM,BOYDEN PUBLIC LIBRARY,609 WEBB STREET,BOYDEN,51234,0249,SIOUX,7127252281,CE,NO,2500, 0,0, 0,19,167,2006,00,00,00
IA,IA0180,002,HN,HAWARDEN PUBLIC LIBRARY,803 10TH STREET,HAWARDEN,51023,2253,SIOUX,7125512244,CE,NO,11470, 0,0, 0,19,167,2006,00,00,00
IA,IA0181,002,HO,HULL PUBLIC LIBRARY,1135 MAIN ST.,HULL,51239,0822,SIOUX,7124391321,CE,NO,3000, 0,0, 0,19,167,2006,00,00,00
IA,IA0182,002,HP,ORANGE CITY PUBLIC LIBRARY,112 ALBANY AVE. SE,ORANGE CITY,51041,0346,SIOUX,7127374302,CE,NO,5700, 0,0, 0,19,167,2006,00,00,00
IA,IA0183,002,HQ,ROCK VALLEY PUBLIC LIBRARY,NORTH MAIN,ROCK VALLEY,51247,1127,SIOUX,7124765651,CE,NO,8000, 0,0, 0,19,167,2006,00,00,00
