LIBID,LIBNAME,ADDRESS,CITY,ZIP1,ZIP2,PHONE,POPU,CENTLIB,BRANLIB,BKMOB,MASTER,LIBRARIAN,OTHPAID,TOTPEMP,LOCGVT,STGVT,FEDGVT,OTHINCM,TOTINCM,SALARIES,BENEFIT,TOTEXP,TOTEXPCOL,OTHOPEXP,TOTOPEXP1,CAPITAL,BKVOL,AUDIO,VIDEO,SUBSCRIPT,DUPLI,ATTEND,REFERENCE,TOTCIR,LOANTO,LOANFM,KIDCIRCL,KIDATTEND,C_RELATN,C_LEGBASE,C_ADMIN,CNTY,POPU_UNDUP,FSCSKEY,STABR,PUB_FIPS,YR,OBEREG,RSTATUS,IMP0,IMP1,IMP2,IMP3,IMP4,IMP5,IMP6,IMP7,IMP8,IMP9,IMP10,IMP11,IMP12,IMP13,IMP14,IMP15,IMP16,IMP17,IMP18,IMP19,IMP20,IMP21,IMP22,IMP23,FILLER,IMP25,IMP26,IMP27,IMP28,IMP29,IMP30,IMP31,IMP32
KS0204,Mary Cotton Public Library Sabetha,"915 Virginia, P.O. Box 70",Sabetha,66534,0070,9132843160,2332,1,0,0,0,1,2,3,59238,1889,7923,0,69050,23120,1956,25076,14087,9436,48599,0,19192,1134,365,55,2418,28600,6500,49860,624,83,24707,1300,ME,CI,SO,Nemaha,2332,KS0114,KS,20,95,04,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
KS0277,Seneca Free Library,606 Main,Seneca,66538,1930,9133362377,1978,1,0,0,1,1,2,3,47346,1635,7923,0,56904,28572,2862,31434,13128,7788,52350,34647,15603,154,687,61,2652,15600,1220,46081,308,78,14783,1000,ME,CI,SO,Nemaha,1978,KS0115,KS,20,95,04,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
KS0185,Lieber Public Library Osage City,214 S. 6th St.,Osage City,66523,1318,9135283727,2721,1,0,0,0,2,2,4,31955,2198,7923,0,42076,20526,3166,23692,10900,6858,41450,0,19806,51,209,36,2236,15600,1456,45531,409,4,13502,1300,ME,CI,SO,Osage,2721,KS0116,KS,20,95,04,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
KS0015,Baldwin City Library,800 7TH ST.,Baldwin City,66006,9998,9135943411,3117,1,0,0,1,3,1,4,29050,2435,6224,1000,38709,9375,1065,10440,9557,9105,29102,3422,13018,107,212,76,1690,21840,312,26905,468,22,11065,2900,ME,CI,SO,Douglas,3117,KS0117,KS,20,95,04,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
KS0019,Beck-Bookman Library Holton,420 W. 4th St.,Holton,66436,1572,9133643532,3133,1,0,0,0,2,2,4,34401,2576,7923,16660,61560,21032,2353,23385,10511,37945,71841,2800,31173,416,233,44,2184,16642,2883,41015,105,0,13521,300,ME,CI,SO,Jackson,3133,KS0118,KS,20,95,04,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 7, 5, 0, 0, 0, 0, 0, 0
KS0018,Basehor Community Library District #2,2812 N. 155th St.,Basehor,66007,9227,9137242828,4064,1,0,0,0,1,0,1,63681,3272,9622,0,76575,,,,12639,,76223,43505,11004,138,305,28,2288,14924,572,21598,242,20,9634,1130,ME,SP,SO,Leavenworth,4064,KS0119,KS,20,95,04,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
KS0221,Morrill Public Library Hiawatha,431 Oregon,Hiawatha,66434,2290,9137423831,3499,1,0,0,0,1,3,4,94149,2896,11317,6302,114664,58606,5588,64194,17399,33071,114664,0,33249,335,1096,105,3042,39000,7176,81533,1525,687,28601,1789,ME,CI,SO,Brown,3499,KS0120,KS,20,95,04,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
KS0087,Eudora Public Library,"114 E. 9th St., P.O. Box 370",Eudora,66025,0370,9135422496,4306,1,0,0,0,2,2,4,32829,3299,7923,0,44051,21622,1654,23276,8175,12600,44051,3200,9131,125,215,45,2288,18200,4160,22388,80,0,8509,800,ME,CI,SO,Douglas,4306,KS0121,KS,20,95,04,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
KS0248,Paola Free Library,101 E. Peoria,Paola,66071,1798,9132943866,4723,1,0,0,0,1,6,7,85438,3837,11317,0,100592,45262,1025,46287,23623,32084,101994,4311,32060,920,201,85,2860,23920,26000,57709,696,95,21307,3000,ME,CI,SO,Miami,4723,KS0122,KS,20,95,04,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
KS0239,Osawatomie Public Library,527 Brown Ave.,Osawatomie,66064,1321,9137552136,4563,1,0,0,0,2,1,3,26269,3749,7923,0,37941,27107,1457,28564,4590,5002,38156,0,26852,328,87,22,2288,18200,13000,20576,252,0,6757,907,ME,CI,SO,Miami,4563,KS0123,KS,20,95,04,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
KS0182,Library District #1 of Linn County Parker,"206 S. Broadway, P.O. Box 398",Louisburg,66053,0398,9138372217,1567,1,0,0,0,2,2,4,9009,1311,1600,0,11920,41293,4818,46111,18281,29443,93835,0,23466,47,169,55,-1,31909,607,42112,61,126,29371,1091,ME,SP,SO,Linn,1567,KS0124,KS,20,95,04,4, 0, 0, 0, 0, 5, 1,11, 1, 0, 0, 0, 0, 0, 1,11, 1, 1, 1,11, 0, 1, 1, 5, 1,, 1, 1, 1, 5, 5, 8, 8, 0
KS0025,Bonner Springs City Library,200 E. 3rd St.,Bonner Springs,66012,1095,9134412665,6680,1,0,0,0,5,0,5,101082,5113,1000,0,107195,45385,0,45385,28526,33283,107194,15370,26568,220,700,47,2808,18200,4160,44751,524,3,17568,1040,ME,CI,SO,Wyandotte,6680,KS0125,KS,20,95,04,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
KS0180,Library District #1 Lyon County Allen,105 N. Main,Troy,66087,0458,9139852597,1104,1,0,0,0,1,0,1,11836,889,1000,0,13725,,,,3429,,12370,0,9255,60,16,2,1040,2756,156,5407,27,3,2561,543,ME,CI,SO,Lyon,1104,KS0126,KS,20,95,04,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
KS0244,Ottawa Library,515 S. Main,Ottawa,66067,2828,9132423080,10825,1,0,0,2,6,4,10,262934,8655,16239,0,287828,171789,26311,198100,33329,45715,277144,35198,45636,1047,1116,162,3159,116168,101712,135894,1916,550,57180,4720,ME,CI,SO,Franklin,10825,KS0127,KS,20,95,04,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
KS0010,Atchison Library,401 Kansas Ave.,Atchison,66002,2495,9133671902,10514,1,0,0,0,2,11,13,175848,8527,14719,0,199094,89074,15443,104517,36252,41860,182629,0,60123,435,618,149,3458,20500,19000,137878,1780,410,46082,4865,ME,CI,SO,Atchison,10514,KS0128,KS,20,95,04,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
KS0173,Leavenworth Public Library,417 Spruce,Leavenworth,66048,2729,9136825666,40782,1,0,0,4,5,18,23,567538,32221,18381,7653,625793,287139,40535,327674,88778,144602,561054,0,94896,1864,890,233,3484,233307,34067,234963,2196,1858,91061,5657,ME,CI,SO,Leavenworth,40782,KS0129,KS,20,95,04,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
KS0238,Olathe Public Library,201 E. Park,Olathe,66061,3456,9137642259,67510,1,0,0,11,11,24,35,1145886,52412,7653,0,1205951,598717,113813,712530,211317,282103,1205950,19266,112752,2483,4043,280,3588,313415,77718,507843,16664,16905,222434,6184,ME,CI,SO,Johnson,67510,KS0130,KS,20,95,04,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
KS0172,Lawrence Public Library,707 Vermont St.,Lawrence,66044,2371,9138433833,67824,1,0,1,9,18,26,44,1084551,53967,59227,0,1197745,613336,100439,713775,217236,165120,1096131,0,208087,4422,8725,308,3640,254163,38584,556517,1015,2740,217928,6242,ME,CI,MO,Douglas,67824,KS0131,KS,20,95,04,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 7, 0, 0, 0, 0, 0, 0, 0
KS0295,Topeka & Shawnee County Public Library,1515 S. W. 10th,Topeka,66604,1374,9132332040,159904,1,0,2,22,60,72,132,4980502,128057,76983,326923,5512465,2479894,863147,3343041,836160,825992,5005193,278703,419294,13511,14953,1200,7280,607828,238784,1643958,1474,4982,553354,26428,ME,MJ,MO,Shawnee,159904,KS0132,KS,20,95,04,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 8, 0, 0
KS0161,Kansas City Kansas Public Library,625 Minnesota Ave.,Kansas City,66101,2872,9135513280,148176,1,2,1,23,38,57,95,3489049,124075,0,47998,3661122,2115680,287784,2403464,499141,682627,3585232,0,417962,18205,11030,1348,10712,671267,174200,896164,1408,8038,296573,16517,ME,CI,MO,Wyandotte,148176,KS0133,KS,20,95,04,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
KS0156,Johnson County Library Shawnee Mission,8826  SANTA FE,OVERLAND PARK,66212,  -1,9139678600,307634,1,10,0,37,53,215,268,10581638,334270,0,42709,10958617,4191945,696899,4888844,1584384,1600804,8074032,5752477,722296,26879,22795,2427,3588,1820984,652782,3521911,33045,37024,1393857,33868,HQ,CO,MO,Johnson,307634,KS0134,KS,20,95,04,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
KS0050,Clayton City Library,"HCI, P.O. Box 76",Clayton,67629,9742,9136934311,69,1,0,0,0,0,0,0,557,0,0,0,557,,,,503,,537,0,2027,3,20,0,90,260,0,639,0,0,227,0,ME,CI,SO,Norton,69,KS0135,KS,20,95,04,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
KS0112,Gove City Library,"BROAD STREET, P.O. BOX 66",Gove,67736,0066,9139382242,109,1,0,0,0,1,2,3,1095,84,437,0,1616,1060,177,1237,14,421,1672,0,6544,6,15,1,312,624,52,1453,49,2,525,32,ME,CI,SO,Gove,109,KS0136,KS,20,95,04,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
KS0153,Jennings City Library,Kansas Avenue,Jennings,67643,  -1,-1,174,1,0,0,0,1,0,1,2411,1145,937,0,4493,,,,667,,2771,0,7491,14,0,13,364,1560,156,1496,40,3,532,15,ME,CI,SO,Decatur,174,KS0137,KS,20,95,04,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
KS0231,Norcatur Free Public Library,301 E. Ossipee,Norcatur,67653,  -1,9136934461,192,1,0,0,0,1,0,1,1066,153,437,0,1656,,,,223,,1508,0,2978,86,9,0,1040,1520,780,1323,2792,1,506,420,ME,CI,SO,Decatur,192,KS0138,KS,20,95,04,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
KS0210,McDonald Public Library,-1,McDonald,67745,  -1,9135382255,179,1,0,0,0,0,1,1,2442,131,614,264,3451,,,,710,,2973,1077,3855,26,33,9,-1,872,169,1969,44,16,659,54,NO,OT,SO,Rawlins,179,KS0139,KS,20,95,04,4, 0, 0, 0, 0, 5, 5,11, 5, 5, 5, 5,11,11,99,99,99, 5,99,11,11, 5, 5, 5, 5,, 7, 5, 5, 5, 5,10,10, 0
KS0219,Moore Family Library Grinnell,P.O. Box 128,Grinnell,67738,0128,9138243885,347,1,0,0,0,1,1,2,2874,284,437,0,3595,,,,595,,3113,0,4765,35,73,1,312,3120,0,1360,45,3,610,95,ME,CI,SO,Gove,347,KS0140,KS,20,95,04,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
KS0114,Grainfield City Library,"242 Main, P.O. Box 154",Grainfield,67737,0154,9136734770,351,1,0,0,0,1,0,1,2387,291,437,0,3115,,,,764,,3165,0,3741,183,88,10,520,1924,156,3468,107,17,2561,235,ME,CI,SO,Gove,351,KS0141,KS,20,95,04,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
KS0175,Lenora Public Library,125 E. Washington,Lenora,67645,0247,9135674860,324,1,0,0,0,1,1,2,3389,260,437,0,4086,,,,489,,3685,500,6656,58,5,3,624,1144,104,2025,47,4,953,15,ME,CI,SO,Norton,324,KS0142,KS,20,95,04,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
KS0205,Mary L. Gritten Library Bird City,"111 E. 4th, P.O. Box 175",Bird City,67731,0175,9137342203,470,1,0,0,0,1,0,1,4635,380,1721,0,6736,,,,1243,,7863,0,6457,30,15,28,572,2860,260,3076,108,8,1176,728,ME,CI,SO,Cheyenne,470,KS0143,KS,20,95,04,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
KS0002,Almena City Library,P.O. Box 153,Almena,67622,0153,9136692336,373,1,0,0,0,1,0,1,4162,2431,334,0,6927,,,,1565,,6133,0,2908,0,0,7,468,1040,208,2142,116,16,758,120,ME,CI,SO,Norton,373,KS0144,KS,20,95,04,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
KS0152,Jay Johnson Public Library Quinter,"411 Main, P.O. Box 369",Quinter,67752,0369,9137542171,961,1,0,0,0,4,1,5,26568,771,1320,0,28659,15852,0,15852,3832,2083,21767,8064,11516,120,296,59,1664,9724,8320,18294,359,202,7607,982,ME,CI,SO,Gove,961,KS0145,KS,20,95,04,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
KS0278,Sharon Springs Public Library,"113 N. 2ND ST., P.O. BOX Q",Sharon Springs,67758,0496,9138524257,874,1,0,0,0,0,3,3,9138,713,1220,0,11071,8020,0,8020,1265,795,10080,0,6233,202,6,16,1560,1872,0,12837,138,15,5539,150,ME,CI,SO,Wallace,874,KS0146,KS,20,95,04,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
KS0285,St. Francis Public Library,121 N. Scott,St. Francis,67756,9999,9133323292,1461,1,0,0,0,2,3,5,28482,1217,1802,0,31501,16880,0,16880,4153,7380,28413,0,13356,310,887,48,2158,19500,4004,21171,394,71,6402,0,ME,CI,SO,Cheyenne,1461,KS0147,KS,20,95,04,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
KS0236,Oakley Public Library,700 W. 3rd St.,Oakley,67748,1256,9136724776,2134,1,0,0,0,3,0,3,54265,1640,1952,0,57857,33762,2094,35856,8971,6510,51337,0,20936,98,364,32,2392,18157,936,32720,557,354,10813,1397,ME,CI,SO,Logan,2134,KS0148,KS,20,95,04,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
KS0237,Oberlin City Library,104 E. Oak,Oberlin,67749,1997,9134752412,2072,1,0,0,0,1,3,4,100062,1706,1802,0,103570,26683,2532,29215,7939,4421,41575,18362,21402,815,326,51,2834,19968,6500,28099,370,448,8869,364,ME,CI,SO,Decatur,2072,KS0149,KS,20,95,04,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
KS0233,Norton Public Library,"1 WASHINGTON SQUARE, BOX 446",Norton,67654,0446,9138772481,2889,1,0,0,0,3,1,4,49727,2386,3002,0,55115,33366,9521,42887,10589,6624,60100,0,32924,774,149,37,2704,36816,3120,48598,792,363,12415,1414,ME,CI,SO,Norton,2889,KS0150,KS,20,95,04,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 8, 8, 0
KS0279,Sheridan County Library - Hoxie,"801 Royal Ave., P.O. Box 607",Hoxie,67740,0607,9136753102,2731,1,0,0,0,2,1,3,37813,2386,1902,0,42101,24360,2227,26587,3098,4997,34682,0,17654,221,266,55,2010,12964,1300,26549,353,65,11912,180,ME,CI,SO,Sheridan,2731,KS0151,KS,20,95,04,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
KS0012,Atwood Public Library,102 S. 6th,Atwood,67730,1998,9136263805,3298,1,0,0,0,1,4,5,66208,2714,0,0,68922,30757,5894,36651,15564,9161,61376,0,27517,128,504,62,2148,27196,364,37371,214,0,13235,484,NO,CI,SO,Rawlins,3298,KS0152,KS,20,95,04,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
KS0113,Graham County Public Library,414 N. West St.,Hill City,67642,1646,9136742722,3401,1,0,1,0,2,7,9,110878,2836,0,0,113714,62455,6013,68468,12165,25430,106063,0,30641,478,48,63,2366,16484,8580,26214,143,93,12798,3380,ME,CO,MO,Graham,3401,KS0153,KS,20,95,04,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
KS0304,Wakeeney Public Library,408 Russell,WaKeeney,67672,2135,9137432960,2034,1,0,0,0,1,0,1,24976,2903,1802,0,29681,,,,4848,,23438,0,23129,225,33,81,1560,1560,105,15232,54,6,6252,185,NO,CI,SO,Trego,2034,KS0154,KS,20,95,04,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
KS0111,Goodland Public Library,"812 SHERMAN, P.O. BOX 619",Goodland,67735,3037,9138995461,4848,1,0,0,1,4,1,5,95281,3942,2952,0,102175,52938,5615,58553,20795,20929,100277,0,40218,1500,272,160,2808,49400,5200,73985,445,361,22803,3000,ME,CI,SO,Sherman,4848,KS0155,KS,20,95,04,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
KS0253,Pioneer Memorial Library Colby,375 W. 4th St.,Colby,67701,2197,9134624470,5458,1,0,0,0,1,7,8,132667,4463,2852,0,139982,78603,4896,83499,27779,23243,134521,4389,34966,1899,801,135,2912,48880,4108,82096,994,1407,27077,3357,ME,CI,SO,Thomas,5458,KS0156,KS,20,95,04,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
FSCS0001,Zenda Public Library,P.O. Box 53,Zenda,67159,0053,3162435791,199,1,0,0,0,2,4,6,2545,161,1285,0,3991,0,1915,1915,700,700,3315,0,7340,56,180,9,442,1040,52,3028,5,5,1018,175,ME,CI,SO,Kingman,199,KS0157,KS,20,95,04,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
KS0250,Partridge Public Library,"23 S. Main, P.O. Box 127",Partridge,67566,0127,3165672565,230,1,0,0,0,2,0,2,15199,175,1314,0,16688,,,,1485,,12730,4704,18911,343,106,27,1040,3303,70,9830,41,48,5296,49,ME,CI,SO,Reno,230,KS0158,KS,20,95,04,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 8, 0
KS0307,Walton Community Library,"122 MAIN, P.O. BOX 108",Walton,67151,0108,3168373252,225,1,0,0,0,1,1,2,1945,180,0,1191,3316,,,,1418,,3440,221,4787,110,41,18,-1,1293,42,1332,56,21,762,6,ME,CI,SO,Harvey,225,KS0159,KS,20,95,04,4, 0, 0, 0, 0, 5, 1,11, 1, 3, 3, 3,11,11,99,99,99, 1,99,11,11, 1, 1, 5, 1,, 1, 1, 1, 5, 5, 8, 8, 0
KS0293,Sylvia Public Library,"121 S. Main St., P.O. Box 68",Sylvia,67581,0068,3164862472,305,1,0,0,0,1,0,1,3278,249,1283,0,4810,,,,855,,5411,0,2670,0,3,15,520,1820,0,1897,28,3,790,15,ME,CI,SO,Reno,305,KS0160,KS,20,95,04,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
KS0126,Hardtner Public Library,P.O. Box 126,Hardtner,67057,4522,3162964583,191,1,0,0,0,1,0,1,3530,156,1303,0,4989,,,,1872,,4697,0,7072,0,0,7,416,1560,104,3901,7,4,2118,50,ME,CI,SO,Barber,191,KS0161,KS,20,95,04,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
KS0105,Geneseo Public Library,P.O. Box 326,Geneseo,67444,0326,3168246140,380,1,0,0,0,1,1,2,4015,302,2805,0,7122,,,,1336,,6158,90,5258,12,20,28,780,3120,156,2476,50,5,956,353,ME,CI,SO,Rice,380,KS0162,KS,20,95,04,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
KS0302,Viola Township Library,P.O. Box 547,Viola,67149,0547,3165846679,498,1,0,0,0,1,0,1,2632,396,1272,0,4300,,,,430,,4300,0,3584,0,5,8,468,1976,8,4332,16,1,3607,1404,ME,CI,SO,Sedgwick,498,KS0163,KS,20,95,04,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
KS0235,Norwich Public Library,"143 MAIN, P.O. BOX 397",Norwich,67118,0397,3164782681,486,1,0,0,0,1,0,1,3508,366,1279,0,5153,,,,1397,,3508,0,5164,0,0,14,416,4056,12,7483,138,4,5307,67,ME,CI,SO,Kingman,486,KS0164,KS,20,95,04,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
KS0192,Little River Community Library,"340 Main, P.O. Box 98",Little River,67457,0098,3168976610,712,1,0,0,0,1,1,2,3637,556,2567,0,6760,,,,2165,,7479,0,9100,0,0,42,780,3640,52,11201,31,2,3828,780,ME,CI,SO,Rice,712,KS0165,KS,20,95,04,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
KS0298,Turon Community Library,"119 N. Burns, P.O. Box 357",Turon,67583,0357,3164976409,381,1,0,0,0,1,0,1,6453,317,2551,0,9321,,,,2193,,9706,0,5605,3,22,15,780,2591,260,2348,222,22,656,199,ME,CI,SO,Reno,381,KS0166,KS,20,95,04,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
KS0091,Farmer Township Community Library Bushton,"MAIN STREET, RR 1 BOX 35",Bushton,67427,  -1,3165623352,444,1,0,0,0,1,0,1,4204,379,1278,0,5861,,,,1744,,5521,391,5497,0,0,2,468,1560,104,2667,27,4,1302,28,ME,CI,SO,Rice,444,KS0167,KS,20,95,04,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
