STABR,FSCSKEY,LIBID,LIBNAME,ADDRESS,CITY,CNTY,ZIP,ZIP4,PHONE,C_RELATN,C_LEGBAS,C_ADMIN,C_FSCS,GEOCODE,POPU_LSA,POPU_UND,CENTLIB,BRANLIB,BKMOB,MASTER,LIBRARIA,OTHPAID,TOTSTAFF,LOCGVT,STGVT,FEDGVT,OTHINCM,TOTINCM,SALARIES,BENEFIT,STAFFEXP,TOTEXPCO,OTHOPEXP,TOTOPEXP,CAPITAL,BKVOL,AUDIO,VIDEO,SUBSCRIP,HRS_OPEN,VISITS,REFERENC,TOTCIR,LOANTO,LOANFM,KIDCIRCL,KIDATTEN,ELMATEXP,ELACCEXP,ELMATS,ELSVCACC,INETACC,INETUSE,STFTERMS,GPTERMS,PUB_FIPS,CNTYFIPS,YR_SUB,OBEREG,RSTATUS,IMP0,IMP1,IMP2,IMP3,IMP4,IMP5,IMP6,IMP7,IMP8,IMP9,IMP10,IMP11,IMP12,IMP13,IMP14,IMP15,IMP16,IMP17,IMP18,IMP19,IMP20,IMP21,IMP22,IMP23,IMP24,IMP25,IMP26,IMP27,IMP28,IMP29,IMP30,IMP31,IMP32,IMP33,IMP34,IMP35,IMP36,IMP37,IMP38,IMP39,IMP40
IL,IL0474,4550,BRYAN-BENNETT LIB.,217 WEST MAIN,SALEM,MARION,62881,1599,6185487784,ME,CI,SO,Y,M,7470,7470,1,0,0,0,1,3.23,4.23,79502,34728,0,34886,149116,60169,16041,76210,12161,25891,114262,33225,22262,391,542,92,2184,37225,9412,36872,3068,880,9090,495,1660,6937,151,Y,Y,PE,4,1,17,121,1999,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
IL,IL0475,4555,SALEM TWP. P.L.D.,115 W. MAIN STREET,YATES CITY,KNOX,61572,0217,3093581678,ME,SD,SO,Y,M,1344,1344,1,0,0,0,0.57,0.4,0.97,34497,1674,0,2581,38752,,,,4761,,21759,0,9493,12,8,30,1456,1980,825,4654,1,36,2268,231,162,0,8,Y,Y,PI,1,1,17,095,1999,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
IL,IL0476,4560,SANDWICH D.L.,107 E. CENTER,SANDWICH,DEKALB,60548,1692,8157868308,ME,SD,SO,Y,M,5990,5990,1,0,0,0.5,2.63,0.97,3.6,203502,32375,0,26183,262060,86871,9577,96448,29400,81634,207482,0,33824,2610,1000,114,2496,43451,8394,48957,737,529,20091,2399,3734,5280,442,Y,Y,PI,0,1,17,037,1999,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
IL,IL0477,4580,SAVANNA P.L.D.,326 THIRD STREET,SAVANNA,CARROLL,61074,2788,8152733714,ME,SD,SO,Y,M,4483,4483,1,0,0,0,1.98,0.25,2.23,51286,37462,31500,10966,131214,28292,3030,31322,10318,32159,73799,54623,17971,1126,346,60,1508,15418,1339,14926,103,750,5829,1211,350,0,14,Y,Y,PE,0,1,17,015,1999,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
IL,IL0478,4585,CHENEY'S GROVE TWP. LIB.,204 S. STATE ST. PO BOX 58,SAYBROOK,MCLEAN,61770,0058,3094756131,ME,OT,SO,Y,M,1051,1051,1,0,0,0,0.5,0,0.5,8017,502,0,3105,11624,,,,558,,9680,0,7218,286,43,7,780,1601,286,5731,0,393,1121,338,0,0,7,N,Y,PI,1,0,17,113,1999,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
IL,IL0479,4590,SCHAUMBURG TWP. D.L.,32 WEST LIBRARY LANE,SCHAUMBURG,COOK,60193,1647,8479854000,ME,SD,MO,Y,M,124773,124773,1,2,0,21.21,21.21,128.22,149.43,10334775,361186,0,1542190,12238151,3991896,681609,4673505,1235696,1405260,7314461,16414041,531933,48063,20331,2516,9620,931115,569982,1906093,4512,3800,610729,35690,116852,341053,18823,Y,Y,PE,143,151,17,031,1999,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1,18, 0, 0, 0, 0, 0, 0
IL,IL0480,4600,SCHILLER PARK P.L.,4200 OLD RIVER ROAD,SCHILLER PARK,COOK,60176,1699,8476780433,ME,CI,SO,Y,M,11189,11189,1,0,0,1.75,2.63,5.58,8.21,419578,13986,0,20462,454026,210473,19200,229673,84117,108216,422006,0,78609,3852,1414,188,3536,100017,37802,69551,2320,902,29177,2743,4000,19443,102,Y,Y,PI,2,0,17,031,1999,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
IL,IL0481,4610,SCHMALING MEM. P.L.D.,501 TENTH AVE.,FULTON,WHITESIDE,61252,0125,8155892045,ME,SD,SO,Y,M,3768,3768,1,0,0,0.42,0.42,0.95,1.37,19011,20320,0,7471,46802,,,,9082,,56734,0,16651,1219,65,75,1456,8153,1197,17521,287,345,8535,1055,295,300,19,Y,Y,PI,1,1,17,195,1999,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
IL,IL0482,4615,SELBY TWP. L.D.,DEPOT & MARQUETTE STS.,DE PUE,BUREAU,61322,0049,8154472660,ME,SD,SO,Y,M,2461,2461,1,0,0,0,0.85,0.05,0.9,31149,17854,0,9531,58534,,,,14638,,52730,0,10516,145,846,20,1404,15900,1300,10395,8,800,2043,104,0,0,27,N,Y,ST,1,0,17,011,1999,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
IL,IL0483,4620,SENECA P.L.D.,210 N. MAIN ST,SENECA,GRUNDY,61360,0980,8153576566,ME,SD,SO,Y,M,3304,3304,1,0,0,0,0.94,4.55,5.49,295658,5294,0,30024,330976,124003,31573,155576,57557,70440,283573,11045,38359,1846,1403,132,2912,28184,1066,41187,1414,913,16570,722,3499,6743,50,Y,Y,ST,3,0,17,063,1999,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
IL,IL0484,4625,SESSER P.L.,303 WEST FRANKLIN STREET,SESSER,FRANKLIN,62884,0538,6186256566,ME,CI,SO,Y,M,2087,2087,1,0,0,0,0.72,0,0.72,7841,4874,0,2968,15683,,,,2147,,15008,1800,9062,43,64,3,1196,5046,2496,6120,13,142,1815,160,0,0,0,Y,N,NA,0,0,17,055,1999,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,11,19, 0, 0, 0, 0, 0, 0
IL,IL0485,4635,SHABBONA LIB.,108 W COMANCHE,SHABBONA,DEKALB,60550,0190,8158242079,NO,CI,SO,Y,M,897,897,1,0,0,0,0.45,0.23,0.68,14000,0,0,3000,17000,,,,5400,,17400,0,19198,92,176,198,780,11000,1200,19000,0,0,9000,35,0,279,0,N,Y,PE,2,0,17,037,1999,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
IL,IL0486,4640,SHAWNEETOWN P.L.,320 NORTH LINCOLN BLVD. EAST,SHAWNEETOWN,GALLATIN,62984,0972,6182693761,ME,CI,SO,Y,M,1575,1575,1,0,0,0,0.9,0,0.9,5289,7456,0,1667,14412,,,,2105,,12847,2767,15144,428,388,49,1508,4073,927,5957,173,378,999,321,70,0,34,Y,Y,PI,1,1,17,059,1999,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
IL,IL0487,4650,SHEFFIELD P.L.,136 E. COOK STREET,SHEFFIELD,BUREAU,61361,1620,8154542628,ME,CI,SO,Y,M,951,951,1,0,0,0,0.85,0.15,1,13014,1189,0,2034,16237,,,,3087,,18086,0,11179,625,143,47,1300,2634,425,4678,74,312,956,209,0,0,16,Y,Y,PE,0,2,17,011,1999,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
IL,IL0488,4660,SHELBYVILLE P.L.,154 N BROADWAY,SHELBYVILLE,SHELBY,62565,1698,2177744432,ME,CI,SO,Y,M,4943,4943,1,0,0,0,3,0,3,111976,12228,0,19221,143425,70183,5304,75487,18282,21846,115615,13726,24557,185,712,104,2808,31550,4394,52209,2292,2563,20240,3520,0,4090,25,Y,Y,PE,3,3,17,173,1999,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
IL,IL0489,4670,SHELDON P.L.D.,125 N 5TH ST,SHELDON,IROQUOIS,60966,0370,8154293521,ME,SD,SO,Y,M,1946,1946,1,0,0,0,0.81,0.15,0.96,37791,3247,0,3928,44966,,,,4420,,30645,4850,12073,105,81,35,1690,6264,1638,6603,10,193,2031,198,300,200,11,Y,Y,PE,1,2,17,075,1999,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
IL,IL0490,4673,SHERRARD COMMUNITY L.D.,200 5TH AVE.,SHERRARD,ROCK ISLAND,61281,0345,3095932178,ME,SD,MO,Y,M,5771,5771,1,2,0,0,3.02,0.2,3.22,84987,7713,0,3680,96380,30948,5601,36549,12465,47366,96380,0,15383,139,658,64,3328,12709,1794,23229,270,485,11222,597,700,236,23,Y,Y,PE,1,1,17,161,1999,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
IL,IL0491,4675,SHOREWOOD-TROY P.L.D.,650 DEERWOOD DRIVE,SHOREWOOD,WILL,60431,8666,8157251715,ME,SD,SO,Y,M,13528,13528,1,0,0,2,3,6.5,9.5,345278,33399,38867,48670,466214,177555,41612,219167,73278,80903,373348,74171,52577,2699,386,140,2808,81260,4908,127773,5532,1365,71901,11247,2445,37347,149,Y,Y,PE,3,4,17,197,1999,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
IL,IL0492,4680,SIDELL D.L.,101 EAST MARKET STREET,SIDELL,VERMILION,61876,0019,2172889031,ME,SD,SO,Y,M,1950,1950,1,0,0,0,1.23,0.47,1.7,46611,3528,0,2092,52231,,,,12031,,47044,0,10116,546,491,57,1664,5166,3640,15435,20,351,5123,120,300,150,28,Y,Y,PE,2,1,17,183,1999,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
IL,IL0493,4690,SIDNEY COMMUNITY LIB.,221 S. DAVID ST.,SIDNEY,CHAMPAIGN,61877,0395,2176882332,ME,CI,SO,Y,M,1027,1027,1,0,0,0,0.65,0,0.65,12209,1284,0,1737,15230,,,,3512,,15023,0,6901,117,121,16,1300,10300,702,12187,2,292,4662,217,0,0,2,Y,N,NA,0,0,17,019,1999,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
IL,IL0494,4700,SILVIS P.L.,105 8TH STREET,SILVIS,ROCK ISLAND,61282,1199,3097553393,ME,CI,SO,Y,M,11168,11168,1,0,0,0,2,1.35,3.35,55526,51136,0,45732,152394,53927,4244,58171,19066,33976,111213,37851,36618,1511,169,81,3328,21030,3371,32908,989,584,8567,882,153,795,6,Y,Y,PE,2,1,17,161,1999,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
IL,IL0495,4710,SKOKIE P.L.,5215 OAKTON STREET,SKOKIE,COOK,60077,3680,8476737774,ME,CI,MO,Y,M,59432,59432,1,0,1,19.25,22.06,66.55,88.61,5279933,321902,22500,334907,5959242,2814567,608466,3423033,721210,1231420,5375663,317031,405436,38558,9703,1807,4680,715137,232959,1135425,6225,4613,476148,7765,83993,203530,9870,Y,Y,PE,80,32,17,031,1999,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
IL,IL0496,4720,SOMONAUK P.L.D.,115 E. DEKALB ST.,SOMONAUK,LASALLE,60552,0307,8154982440,ME,SD,SO,Y,M,5880,5880,1,0,0,0,1,2.1,3.1,167015,12175,0,9493,188683,55539,4800,60339,33173,36037,129549,42003,16971,340,786,207,2652,25735,9516,40635,646,6385,20572,3412,0,14528,22,Y,Y,PE,0,1,17,099,1999,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
IL,IL0497,4730,SOUTH BELOIT P.L.,630 BLACKHAWK BLVD.,SOUTH BELOIT,WINNEBAGO,61080,1919,8153892495,ME,CI,SO,Y,M,4072,4072,1,0,0,0,1,1.57,2.57,97357,15500,0,12913,125770,47083,2230,49313,24251,22676,96240,1000,23268,497,851,84,2704,14646,580,22053,74,141,8589,249,0,0,7,Y,Y,PI,1,0,17,201,1999,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
IL,IL0498,4740,SOUTH COUNTY P.L.D.,P.O. BOX 93,BRUSSELS,CALHOUN,62013,0093,6188832522,ME,SD,SO,Y,M,1351,1351,1,0,0,0,0.65,0,0.65,11198,2513,0,899,14610,,,,1291,,14643,0,7743,8,176,3,1352,6220,884,5592,0,622,4471,525,0,0,13,Y,Y,PE,1,1,17,013,1999,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
IL,IL0499,4750,SOUTH HOLLAND P.L.,16250 WAUSAU AVENUE,SOUTH HOLLAND,COOK,60473,2199,7083315262,ME,CI,SO,Y,M,22105,22105,1,0,0,3.6,7.15,7.89,15.04,809842,41531,0,67318,918691,352285,79685,431970,134740,130790,697500,73532,93993,3200,2070,278,3068,152880,13208,173741,3311,3309,81430,2533,14983,18706,844,Y,Y,PE,4,2,17,031,1999,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
IL,IL0500,4760,SOUTH PEKIN P.L.,208 W. MAIN ST.,SOUTH PEKIN,TAZEWELL,61564,0490,3093482446,ME,CI,SO,Y,M,1184,1184,1,0,0,0,0.34,0,0.34,5514,1480,0,364,7358,,,,1573,,9159,0,4800,0,0,11,702,1404,468,1307,130,323,437,10,0,180,6,Y,Y,PE,1,1,17,179,1999,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0
IL,IL0501,4780,SPARTA P.L.,211 WEST BROADWAY,SPARTA,RANDOLPH,62286,1072,6184435014,ME,CI,SO,Y,M,4853,4853,1,0,0,0,2.63,0.25,2.88,47691,6372,0,17583,71646,43894,14324,58218,13532,4456,76206,2904,39587,307,175,64,2652,26900,1664,33223,232,772,10599,1560,449,254,52,Y,Y,PE,2,1,17,157,1999,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
IL,IL0502,4785,SPOON RIVER P.L.D.,201 SOUTH THIRD,CUBA,FULTON,61427,0140,3097855496,ME,SD,SO,Y,M,3402,3402,1,0,0,0,1.93,0.13,2.06,41982,8166,0,2093,52241,25922,5518,31440,13799,13253,58492,0,24381,845,246,42,2366,9650,7514,10161,35,168,4202,465,158,0,13,N,Y,PE,1,1,17,057,1999,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
IL,IL0503,4790,RICHARD A. MAUTINO MEM. LIB.,215 E. CLEVELAND STREET,SPRING VALLEY,BUREAU,61362,2135,8156634741,ME,CI,SO,Y,M,5246,5246,1,0,0,0,1.63,0.15,1.78,46908,10525,9808,6139,73380,,,,24670,,56527,0,22287,160,118,53,2236,10608,598,19692,7,1035,6853,631,633,1167,27,Y,Y,PI,1,0,17,011,1999,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
IL,IL0504,4800,LINCOLN LIB.,326 S. SEVENTH ST.,SPRINGFIELD,SANGAMON,62701,1691,2177534900,ME,CI,MO,Y,M,112439,112439,1,3,0,17.81,22.5,51.4,73.9,2700000,885871,30690,184634,3801195,2064446,643782,2708228,361427,665368,3735023,28542,489597,30850,4130,965,9984,568952,83661,895123,6126,2322,221714,17406,14312,47467,8569,Y,Y,PE,13,2,17,167,1999,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,10, 0, 1, 0, 0, 0, 0, 0, 0, 0
IL,IL0505,4803,SQUAW GROVE P.L.D.,100 N. MAPLE STREET,HINCKLEY,DEKALB,60520,0865,8152863220,ME,SD,SO,Y,M,2387,2387,1,0,0,0,2.13,0.42,2.55,66219,11527,0,5688,83434,53742,4585,58327,10468,33113,101908,7102,13286,145,364,54,1768,12703,2028,28633,263,443,18433,620,92,15048,20,Y,Y,PI,1,0,17,037,1999,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
IL,IL0506,4805,ALLIN TWP. LIB.,101 S. ARMSTRONG,STANFORD,MCLEAN,61774,0258,3093792171,ME,OT,SO,Y,M,996,996,1,0,0,0,0.45,0,0.45,17822,1245,0,1035,20102,,,,2394,,12033,0,2198,0,0,4,832,2733,1204,2943,0,6,2251,1376,236,0,7,Y,N,NA,0,0,17,113,1999,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
IL,IL0507,4810,STAUNTON P.L.,306 WEST MAIN STREET,STAUNTON,MACOUPIN,62088,1402,6186353852,ME,CI,SO,Y,M,4806,4806,1,0,0,0,0.75,1.5,2.25,36501,6000,0,47286,89787,23279,0,23279,21550,18732,63561,0,21032,133,442,58,2600,25500,850,63874,1320,1000,21410,3780,0,0,11,Y,Y,PE,3,1,17,117,1999,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
IL,IL0508,4815,STEELEVILLE AREA P.L.D.,107 WEST BROADWAY,STEELEVILLE,RANDOLPH,62288,1414,6189659732,ME,SD,MO,Y,M,5131,5131,1,1,0,0,2.27,0,2.27,43114,34350,0,3022,80486,30869,4045,34914,4606,49923,89443,0,19523,222,163,35,3952,6280,2730,27080,120,110,17709,1522,1500,0,72,Y,Y,PE,2,2,17,157,1999,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
IL,IL0509,4820,STEGER SOUTH CHICAGO HEIGHTS P.L.D.,54 E. 31ST ST.,STEGER,COOK,60475,1136,7087555040,ME,SD,SO,Y,M,13024,13024,1,0,0,0.88,0.88,4.53,5.41,213680,23398,2705,36422,276205,112778,16747,129525,31999,92420,253944,24004,37796,1233,1222,106,2912,56316,7020,69649,2520,2018,23476,1272,500,16500,29,Y,Y,PE,2,1,17,031,1999,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
IL,IL0510,4830,STERLING P.L.,102 W. 3RD STREEET,STERLING,WHITESIDE,61081,3505,8156251370,ME,CI,SO,Y,M,15132,15132,1,0,0,2,4,7.38,11.38,160856,91129,0,148407,400392,192201,21266,213467,45264,98771,357502,25065,63974,1663,881,156,3328,130832,7098,170953,989,854,63717,3372,310,26885,385,Y,Y,PE,1,2,17,195,1999,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
IL,IL0511,4840,STICKNEY-FOREST VIEW L.D.,6800 W. 43RD STREET,STICKNEY,COOK,60402,4499,7087491050,ME,SD,SO,Y,M,6592,6592,1,0,0,0,2.58,6.38,8.96,285030,119679,0,34298,439007,190828,54225,245053,47007,180732,472792,14217,54702,1636,1355,163,2990,55484,8008,56840,7614,7234,14945,1223,0,25150,25,Y,Y,ST,1,0,17,031,1999,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
IL,IL0512,4850,JULIA E. HULL LIB.,122 SOUTH WALNUT STREET,STILLMAN VALLEY,OGLE,61084,0340,8156458611,ME,CI,SO,Y,M,983,983,1,0,0,0,0.82,0.03,0.85,14000,1100,0,0,15100,,,,2750,,16100,0,8862,234,399,4,1716,3000,133,8323,132,224,5961,427,0,0,17,Y,N,NA,0,0,17,141,1999,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
IL,IL0513,4860,STOCKTON TWP. P.L.,140 WEST BENTON,STOCKTON,JO DAVIESS,61085,1213,8159472030,ME,OT,SO,Y,M,2485,2485,1,0,0,0,1.02,0.55,1.57,33725,4252,0,5398,43375,,,,7925,,35656,0,15642,502,239,52,1664,7125,244,19072,56,371,7141,246,100,120,3,N,Y,PE,1,1,17,085,1999,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
IL,IL0514,4870,STONINGTON TWP. LIB.,500 EAST NORTH STREET,STONINGTON,CHRISTIAN,62567,9752,2173253512,ME,OT,SO,Y,M,1280,1280,1,0,0,0,0.97,0,0.97,20748,1677,0,2839,25264,,,,4070,,26796,0,9328,619,605,9,1872,6850,624,14381,573,220,8424,503,0,0,60,Y,Y,ST,1,0,17,021,1999,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
IL,IL0515,4880,STREATOR P.L.,130 SOUTH PARK STREET,STREATOR,LASALLE,61364,2985,8156722729,ME,CI,SO,Y,M,14121,14121,1,0,0,0,3.5,0.8,4.3,106209,17651,0,20438,144298,55268,19016,74284,36058,21203,131545,0,60136,434,0,155,3120,53000,6157,51193,2,741,19685,750,0,0,13,Y,N,NA,0,0,17,099,1999,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
