LIBID,LIBNAME,ADDRESS,CITY,ZIP1,ZIP2,PHONE,POPU,CENTLIB,BRANLIB,BKMOB,MASTER,LIBRARIAN,OTHPAID,TOTPEMP,LOCGVT,STGVT,FEDGVT,OTHINCM,TOTINCM,SALARIES,BENEFIT,TOTEXP,TOTEXPCOL,OTHOPEXP,TOTOPEXP1,CAPITAL,BKVOL,AUDIO,VIDEO,SUBSCRIPT,DUPLI,ATTEND,REFERENCE,TOTCIR,LOANTO,LOANFM,KIDCIRCL,KIDATTEND,C_RELATN,C_LEGBASE,C_ADMIN,CNTY,C_FSCS,ELMATEXP,ELACCEXP,ELMATS,ELSVCACC,INETACC,INETUSE,POPU_UNDUP,FSCSKEY,STABR,PUB_FIPS,YR,OBEREG,RSTATUS,IMP0,IMP1,IMP2,IMP3,IMP4,IMP5,IMP6,IMP7,IMP8,IMP9,IMP10,IMP11,IMP12,IMP13,IMP14,IMP15,IMP16,IMP17,IMP18,IMP19,IMP20,IMP21,IMP22,IMP23,IMP24,IMP25,IMP26,IMP27,IMP28,IMP29,IMP30,IMP31,IMP32
1695,Flagg-Rochelle P.L.D.,619 Fourth Avenue,Rochelle,61068,1512,8155623431,12059,1,0,0,0.94,1.88,3.66,5.54,321450,32595,23790,17400,395235,97734,20795,118529,52262,40615,211406,146827,45075,1477,574,154,2912,69132,4706,66411,258,961,28867,853,ME,SD,SO,"Ogle	",Y,0,5471,1,N,Y,ST,12059,IL0458,IL,17,97,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4385,Rochester P.L.D.,#1 Community Drive,Rochester,62563,0617,2174988454,6057,1,0,0,1.9,2.3,1.5,3.8,85818,236503,0,23583,345904,54504,11249,65753,16918,21077,103748,242156,19792,366,200,180,2340,16535,2051,34869,674,1148,15734,1270,ME,SD,SO,Sangamon,Y,3368,1669,52,Y,Y,PI,6057,IL0459,IL,17,97,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 0, 0, 0
4390,Coloma Twp.-Rock Falls P.L.,1007 7th Avenue,Rock Falls,61071,2890,8156263958,12083,1,0,0,0,3,1.68,4.68,100195,20260,0,12430,132885,74092,12635,86727,14222,16074,117023,0,40479,1710,69,117,2964,33644,19942,37350,2,236,14920,1264,ME,CI,SO,"Whiteside	",Y,850,3450,26,Y,N,-1,12083,IL0460,IL,17,97,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4400,Rock Island P.L.,401 19th St,Rock Island,61201,8143,3097887627,51217,1,2,0,6,6,26.8,32.8,978564,88341,9000,213194,1289099,600967,139298,740265,224133,217060,1181458,33383,197907,8878,1881,423,7592,141688,55019,334282,2955,1770,105629,8180,ME,CI,MO,Rock Island,Y,9200,19190,85,Y,Y,PE,51217,IL0461,IL,17,97,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4410,Rockford P.L.,215 N. Wyman Street,Rockford,61101,1023,8159656731,142815,1,5,0,19,19,80.78,99.78,4119029,648713,36698,175919,4980359,2269345,649989,2919334,704199,773753,4397286,301977,598582,17196,5244,965,13962,738688,103030,958067,12227,3147,304266,20446,ME,CI,MO,Winnebago,Y,12265,149230,7209,Y,Y,ST,142815,IL0462,IL,17,97,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4430,Rolling Meadows Lib.,3110 Martin Lane,Rolling Meadows,60008,2698,8472596050,22591,1,1,0,7.9,11.65,27.13,38.78,1669000,0,0,0,1669000,686127,206389,892516,232779,189563,1314858,89195,147433,7449,4921,280,4576,143741,19446,228729,1774,1354,98389,9996,ME,CI,MO,Cook,Y,50000,59400,60,Y,Y,PE,22591,IL0463,IL,17,97,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4440,Roodhouse P.L.,220 W. Franklin St.,Roodhouse,62082,1412,2175895123,2139,1,0,0,0,0.78,0,0.78,11700,6799,2700,2349,23548,,,,6481,,29309,0,14406,45,68,39,1456,9620,1430,14621,181,600,5494,554,ME,CI,SO,"Greene	",Y,0,0,3,Y,Y,PI,2139,IL0464,IL,17,97,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4450,Roselle P.L.D.,40 South Park Street,Roselle,60172,2020,6305291641,24125,1,0,0,3.54,6.35,8.51,14.86,882155,35336,0,112720,1030211,385710,81817,467527,96667,203859,768053,186439,68646,2828,2439,350,3380,138285,13075,218600,175,1458,109838,4464,ME,SD,SO,DuPage,Y,13615,115516,113,Y,Y,PE,24125,IL0465,IL,17,97,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4460,Rosiclare Mem. P.L.,Main Street,Rosiclare,62982,0010,6182856213,1378,1,0,0,0,0.83,0.1,0.93,8039,6522,0,2583,17144,,,,3347,,16061,0,11390,255,22,35,1300,3500,1508,4879,0,192,1038,20,ME,CI,SO,"Hardin	",Y,0,0,1,N,Y,ST,1378,IL0466,IL,17,97,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4470,Round Lake Area P.L.D.,906 Hart Road,Round Lake,60073,3798,8475467060,27200,1,0,0,3.75,4.69,8.26,12.95,922024,39937,0,117398,1079359,322634,83614,406248,124635,185154,716037,294410,70046,3232,1991,353,3484,98736,17802,217124,2641,2840,93597,2548,ME,SD,SO,"Lake	",Y,10942,86434,8,Y,Y,ST,27200,IL0467,IL,17,97,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4480,Roxana P.L.,200 N Central Ave,Roxana,62084,1102,6182546713,1562,1,0,0,0,1,1.05,2.05,134312,13636,0,12697,160645,63961,16476,80437,20681,17087,118205,17725,25349,184,952,83,2808,27645,612,46034,4551,2044,10793,261,ME,CI,SO,"Madison	",Y,465,7920,16,Y,Y,ST,1562,IL0468,IL,17,97,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4485,Royalton P.L.D.,100 North Meadow,Royalton,62983,9998,6189842189,1191,1,0,0,0,0.5,0,0.5,5127,4047,0,624,9798,,,,376,,9336,0,10620,73,38,24,832,4263,1898,13352,2,612,5329,632,ME,SD,SO,"Franklin	",Y,200,0,48,Y,N,-1,1191,IL0469,IL,17,97,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4500,Rushville P.L.,104 North Monroe,Rushville,62681,1364,2173223030,3229,1,0,0,0,1.7,0.13,1.83,26256,5202,11720,8273,51451,,,,24771,,68480,6939,20665,444,239,51,1872,15100,5507,26809,322,321,11130,790,ME,CI,SO,"Schuyler	",Y,500,1000,12,N,Y,ST,3229,IL0470,IL,17,97,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4520,St. Charles P.L.D.,One South Sixth Ave.,St. Charles,60174,2195,6305840076,36633,1,0,0,11.32,13.07,30.97,44.04,2779350,64141,16853,264009,3124353,1004848,227068,1231916,461634,597241,2290791,691931,164530,8456,3581,1687,3588,326543,113880,620669,8710,10033,266144,13550,ME,SD,SO,"Douglas	",Y,93918,262147,240,Y,Y,ST,36633,IL0471,IL,17,97,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4530,St. Elmo P.L.D.,502 N. Main,St. Elmo,62458,1639,6188295544,3200,1,0,0,0,1.25,0.13,1.38,7114,4972,20000,8046,40132,,,,23275,,42688,0,11823,491,178,42,988,7500,520,11656,100,668,2760,660,ME,SD,SO,"Fayette	",Y,829,200,20,Y,Y,PI,3200,IL0472,IL,17,97,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4540,St. Joseph Twp. Swearingen Mem. Lib,201 N Third,St. Joseph,61873,0259,2174692159,4234,1,0,0,0.75,0.75,1.4,2.15,48517,5965,0,7255,61737,35489,0,35489,6218,12141,53848,7200,17336,252,0,63,2080,13960,2704,29954,2436,2766,10529,1011,ME,CI,SO,"Champaign	",Y,0,2980,61,Y,Y,PI,4234,IL0473,IL,17,97,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4550,Bryan-Bennett Lib.,217 West Main Street,Salem,62881,1599,6185487784,7470,1,0,0,0,1,3.65,4.65,72600,9337,0,19899,101836,54092,16144,70236,6959,21846,99041,28730,25235,584,96,100,2158,32870,4628,43711,43,454,10518,152,ME,CI,SO,"Marion	",Y,0,17882,3,Y,Y,ST,7470,IL0474,IL,17,97,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4555,Salem Twp. P.L.D.,115 W. Main Street,Yates City,61572,0217,3093581678,1339,1,0,0,0,0.51,0.15,0.66,30309,1673,0,2579,34561,,,,6298,,18675,0,8981,6,0,34,1222,4585,416,3180,0,132,606,166,ME,SD,SO,"Knox	",Y,0,0,0,N,N,-1,1339,IL0475,IL,17,97,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4560,Sandwich D.L.,107 E. Center St.,Sandwich,60548,1692,8157868308,5990,1,0,0,0.25,2.5,0.75,3.25,138141,31415,0,15947,185503,87504,7662,95166,36508,51010,182684,0,33364,1716,786,111,2340,50404,19008,57262,37,748,19657,2075,ME,SD,SO,"DeKalb	",Y,0,10000,0,Y,Y,ST,5990,IL0476,IL,17,97,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4580,Savanna P.L.D.,326 Third Street,Savanna,61074,1620,8152733714,4483,1,0,0,0,1.25,0.73,1.98,62205,17539,0,12100,91844,,,,7312,,71151,3000,19484,1116,332,63,1300,52000,2060,18910,18,699,7383,4113,ME,SD,SO,"Carroll	",Y,0,3557,11,Y,Y,PE,4483,IL0477,IL,17,97,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4585,Cheney's Grove Twp. Lib.,204 S. State St.  P.O. Box 58,Saybrook,61770,0058,3094756131,1051,1,0,0,0,0.4,0,0.4,7637,395,0,200,8232,,,,843,,8809,0,7299,272,36,3,416,1664,1352,6170,0,349,1047,227,ME,CI,SO,"McLean	",Y,0,0,1,N,Y,PI,1051,IL0478,IL,17,97,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4590,Schaumburg Twp. D.L.,32 W. Library Lane,Schaumburg,60194,3497,8478853373,124773,1,2,0,21.81,21.81,127.45,149.26,9662423,235916,0,680911,10579250,3609181,641092,4250273,1063159,1966748,7280180,320890,440641,67958,19442,3460,9620,787940,488619,2225614,6319,4279,489405,33825,ME,SD,MO,Cook,Y,119964,779657,17960,Y,Y,PE,124773,IL0479,IL,17,97,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4600,Schiller Park P.L.,4200 Old River Road,Schiller Park,60176,1630,8476780433,11189,1,0,0,2.81,2.81,5.58,8.39,354952,13986,0,12793,381731,209213,13901,223114,71622,74953,369689,0,78443,2860,1038,184,3536,89004,20315,67111,1732,790,23554,2144,ME,CI,SO,Cook,Y,1500,16451,66,Y,Y,PI,11189,IL0480,IL,17,97,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4610,Schmaling Mem. P.L.D.,501 Tenth Ave.,Fulton,61252,0125,8155892045,3768,1,0,0,0.43,0.43,0.93,1.36,38303,9268,0,18961,66532,,,,6077,,50201,0,15451,1204,55,74,1456,8608,657,17957,42,322,9453,1151,ME,SD,SO,"Whiteside	",Y,200,300,3,Y,Y,ST,3768,IL0481,IL,17,97,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4615,Selby Twp. L.D.,Depot & Marquette Sts.,De Pue,61322,9999,8154472660,2461,1,0,0,0,0.8,0.05,0.85,21591,4854,0,3472,29917,,,,4593,,29437,0,11472,92,790,18,1508,12500,4628,11663,10,350,1357,79,ME,SD,SO,"Bureau	",Y,0,0,5,Y,Y,ST,2461,IL0482,IL,17,97,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4620,Seneca P.L.D.,210 N. Main Street,Seneca,61360,0980,8153576566,3304,1,0,0,0,3,1.58,4.58,313475,2053,0,26182,341710,120243,33848,154091,66361,77457,297909,196927,34019,1491,1079,145,2964,24000,2470,43430,911,417,16773,1070,ME,SD,SO,"Grundy	",Y,5500,11300,27,Y,Y,ST,3304,IL0483,IL,17,97,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4625,Sesser P.L.,303 W. Franklin,Sesser,62884,0517,6186256566,2087,1,0,0,0,0.65,0,0.65,7253,5571,0,1965,14789,,,,2490,,14595,0,8744,44,60,3,1196,5663,2054,6653,1,218,1976,359,ME,CI,SO,"Franklin	",Y,0,0,2,Y,N,-1,2087,IL0484,IL,17,97,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4635,Shabbona Lib.,108 W Comanche,Shabbona,60550,0190,8158242079,897,1,0,0,0,0.23,0.23,0.46,12575,0,0,18041,30616,,,,5392,,15161,0,16400,62,116,147,780,11000,4810,18959,0,0,8990,30,ME,CI,SO,"DeKalb	",Y,-1,-1,0,N,N,-1,897,IL0485,IL,17,97,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4640,Shawneetown P.L.,320 N. Lincoln Blvd. East,Shawneetown,62984,0972,6182693761,1575,1,0,0,0,0.65,0.08,0.73,5037,3532,0,1043,9612,,,,2234,,10494,936,12817,160,358,51,1508,4416,468,10652,5,171,1498,286,ME,CI,SO,"Gallatin	",Y,0,0,3,Y,Y,ST,1575,IL0486,IL,17,97,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4650,Sheffield P.L.,136 E. Cook,Sheffield,61361,0608,8154542628,951,1,0,0,0,0.83,0.15,0.98,11203,1362,0,5841,18406,,,,3958,,21112,0,12181,606,127,58,1300,4981,122,9777,6,346,2411,1217,ME,CI,SO,"Bureau	",Y,0,200,2,N,Y,ST,951,IL0487,IL,17,97,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4660,Shelbyville P.L.,154 N. Broadway,Shelbyville,62565,1698,2177744432,4943,1,0,0,0,3,0,3,93896,11551,2069,12256,119772,62969,15748,78717,27306,16478,122501,118859,24591,385,619,116,2808,34620,2730,56386,36,1253,27433,3420,ME,CI,SO,"Shelby	",Y,3100,4559,7,Y,Y,ST,4943,IL0488,IL,17,97,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4670,Sheldon P.L.D.,125 N. Fifth St. Box 370,Sheldon,60966,0370,8154293521,1946,1,0,0,0,0.81,0.15,0.96,30400,2396,2046,2835,37677,,,,2879,,26657,0,11670,83,75,35,1690,5204,1742,7715,3,298,2490,216,ME,SD,SO,"Iroquois	",Y,-1,650,13,Y,N,-1,1946,IL0489,IL,17,97,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4673,Sherrard Community L.D.,200 5th Avenue,Sherrard,61281,0345,3095932178,5771,1,2,0,0,2.03,0.28,2.31,63038,7214,0,3366,73618,26690,5162,31852,10094,22114,64060,6835,13356,96,607,64,3328,10541,1300,17134,94,285,9212,250,ME,SD,MO,Rock Island,Y,500,3500,10,Y,Y,PI,5771,IL0490,IL,17,97,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4675,Shorewood-Troy P.L.D.,650 Deerwood Drive,Shorewood,60431,8624,8157251715,13528,1,0,0,2,3,6.53,9.53,314360,31135,0,39946,385441,162094,35094,197188,55787,72360,325335,47308,43571,1835,272,100,2808,69603,3290,116650,3504,1497,64079,9664,ME,SD,SO,Will,Y,-1,-1,-1,Y,Y,ST,13528,IL0491,IL,17,97,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4680,Sidell D.L.,101 East Market Street,Sidell,61876,0019,2172889031,1950,1,0,0,0,1.23,0.48,1.71,49409,3378,4500,1797,59084,,,,17476,,52104,0,9389,515,325,58,1664,6800,4966,18435,50,223,6842,120,ME,SD,SO,"Vermilion	",Y,350,240,33,Y,Y,PI,1950,IL0492,IL,17,97,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4690,Sidney Community Lib.,221 S. David St.,Sidney,61877,0395,2176882332,1027,1,0,0,0,0.65,0,0.65,11197,1284,0,5239,17720,,,,3914,,15260,0,6608,122,101,11,1300,4700,364,10686,0,248,3496,244,ME,CI,SO,"Champaign	",Y,0,0,1,N,Y,PE,1027,IL0493,IL,17,97,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4700,Silvis P.L.,105 8th Street,Silvis,61282,1199,3097553393,11168,1,0,0,0,1,2.55,3.55,49837,19658,0,57025,126520,49423,3459,52882,13075,29506,95463,0,35246,1414,150,74,3328,20007,3650,35819,976,645,11183,670,ME,CI,SO,Rock Island,Y,0,9973,0,Y,Y,ST,11168,IL0494,IL,17,97,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4710,Skokie P.L.,5215 Oakton Street,Skokie,60077,3680,8476737774,59432,1,0,1,18.31,21.13,64.03,85.16,4641948,288190,34176,277429,5241743,2526145,576546,3102691,735921,745577,4584189,595759,401951,33257,7842,795,4680,639354,257054,1060982,5063,3891,416643,6585,ME,CI,MO,Cook,Y,74317,115307,7336,Y,Y,PE,59432,IL0495,IL,17,97,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4720,Somonauk P.L.D.,115 E. Dekalb Street,Somonauk,60552,0307,8154982440,5880,1,0,0,0,1,3.55,4.55,124655,7350,0,8307,140312,56172,8279,64451,26488,25335,116274,24997,14892,282,467,89,2652,25410,7176,33877,229,7239,17532,3120,ME,SD,SO,LaSalle,Y,0,7200,13,Y,Y,PE,5880,IL0496,IL,17,97,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4730,South Beloit P.L.,630 Blackhawk Blvd.,South Beloit,61080,1919,8153892495,4072,1,0,0,0,1.8,1.25,3.05,107899,19148,0,11876,138923,44764,7828,52592,21954,14311,88857,2609,25056,361,545,89,2704,13628,546,22368,12,273,9308,470,ME,CI,SO,Winnebago,Y,0,2609,4,N,Y,ST,4072,IL0497,IL,17,97,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4740,South County P.L.D.,P.O. Box 93,Brussels,62013,0093,6188832522,1351,1,0,0,0,0.65,0,0.65,10320,2061,0,1177,13558,,,,798,,12294,0,7519,8,139,2,1352,5900,676,6511,4,716,5557,460,ME,SD,SO,"Calhoun	",Y,0,0,2,Y,N,-1,1351,IL0498,IL,17,97,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4750,South Holland P.L.,16250 Wausau Avenue,South Holland,60473,2199,7083315262,22105,1,0,0,3.6,7.15,9.16,16.31,713246,39449,764,48406,801865,341708,94822,436530,111958,111202,659690,93444,90248,2917,1608,246,3068,152462,13364,180706,3189,3170,88628,2327,ME,CI,SO,Cook,Y,15115,55530,605,Y,Y,ST,22105,IL0499,IL,17,97,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4760,South Pekin P.L.,208 West Main,South Pekin,61564,0490,3093482446,1184,1,0,0,0,0.34,0,0.34,5218,1871,0,67,7156,,,,1071,,7166,0,4467,0,0,14,702,3744,260,3192,0,21,604,16,ME,CI,SO,Tazwell,Y,0,0,0,N,Y,PI,1184,IL0500,IL,17,97,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4780,Sparta P.L.,128 West Main,Sparta,62286,2072,6184435014,4853,1,0,0,0,2.63,1.13,3.76,45612,119539,27450,350516,543117,41373,7073,48446,11463,24100,84009,304556,37307,278,113,145,2652,41825,11492,54994,2455,573,25798,1962,ME,CI,SO,"Randolph	",Y,2848,0,10,Y,Y,PI,4853,IL0501,IL,17,97,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 8, 0
4785,Spoon River P.L.D.,201 South Third Street,Cuba,61427,0140,3097855496,3402,1,0,0,0,0.8,0.5,1.3,35482,8359,0,1867,45708,,,,10901,,45496,1751,23026,505,232,42,2080,9302,8190,11722,113,89,4378,876,ME,SD,SO,"Fulton	",Y,0,0,8,N,N,-1,3402,IL0502,IL,17,97,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4790,Richard A. Mautino Mem. Lib.,215 E. Cleveland,Spring Valley,61362,2135,8156634741,5246,1,0,0,0,1.78,0.3,2.08,42000,6557,0,29207,77764,23439,0,23439,14311,12905,50655,0,20523,37,86,47,2288,8320,1144,17519,5,854,7335,1502,ME,CI,SO,"Bureau	",Y,314,1622,18,Y,Y,ST,5246,IL0503,IL,17,97,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4800,Lincoln Lib.,326 S. Seventh Street,Springfield,62701,1691,2177534900,105417,1,3,0,17.81,23.44,53.94,77.38,2700000,831771,36311,178101,3746183,2634631,596804,3231435,499960,277228,4008623,0,425249,26382,2527,1176,9516,565977,86451,950342,2435,2828,251841,29545,ME,CI,MO,Sangamon,Y,11944,220989,5530,Y,N,-1,105417,IL0504,IL,17,97,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,10, 0
4803,Squaw Grove P.L.D.,100 N. Maple St.,Hinckley,60520,0865,8152863220,2387,1,0,0,0,2.06,0.26,2.32,70158,2984,0,9107,82249,48962,4293,53255,10692,26005,89952,17524,11896,71,218,56,1768,13029,1222,25807,171,573,15375,613,ME,SD,SO,"DeKalb	",Y,370,7244,13,Y,Y,ST,2387,IL0505,IL,17,97,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
