STABR,FSCSKEY,FSCS_SEQ,LIBID,LIBNAME,ADDRESS,CITY,CNTY,ZIP,ZIP4,PHONE,C_OUT_TY,C_MSA,SQ_FEET,L_NUM_BM,PUB_FIPS,CNTYFIPS,YR_SUB,IMP1,IMP2
KS,KS0128,002,KS0128-002,ATCHISON PUBLIC LIBRARY,401 KANSAS AVE.,ATCHISON,ATCHISON,66002,2410,9133671902,CE,NO,16600,0,20,005,2003,0,0
KS,KS0129,002,KS0129-002,LEAVENWORTH PUBLIC LIBRARY,417 SPRUCE,LEAVENWORTH,LEAVENWORTH,66048,2729,9136825666,CE,NO,30000,0,20,103,2003,0,0
KS,KS0130,002,KS0130-002,OLATHE PUBLIC LIBRARY,201 E. PARK,OLATHE,JOHNSON,66061,3456,9137642272,CE,NO,24000,0,20,091,2003,0,0
KS,KS0130,003,KS0130-003,INDIAN CREEK,1290 SOUTH BLACKBOB ROAD,OLATHE,JOHNSON,66062,M,9133975235,BR,NC,12000,0,20,091,2003,0,0
KS,KS0131,002,KS0131-002,LAWRENCE PUBLIC LIBRARY,707 VERMONT ST.,LAWRENCE,DOUGLAS,66044,2371,9138433833,CE,NO,-1,0,20,045,2003,0,20
KS,KS0131,003,KS0131-003,LAWRENCE PUBLIC LIBRARY,707 VERMONT ST.,LAWRENCE,DOUGLAS,66044,2371,9138433833,BS,CC,-3,1,20,045,2003,0,0
KS,KS0132,002,KS0132-002,TOPEKA PUBLIC LIBRARY,1515 W. 10TH,TOPEKA,SHAWNEE,66604,1374,9132332040,CE,CC,-1,0,20,177,2003,0,20
KS,KS0132,003,KS0132-003,TOPEKA PUBLIC LIBRARY,1515 S.W. 10TH,TOPEKA,SHAWNEE,66604,1374,9132332040,BS,CC,-3,1,20,177,2003,0,0
KS,KS0132,004,KS0132-004,TOPEKA PUBLIC LIBRARY,1515 S. W. 10TH,TOPEKA,SHAWNEE,66604,1374,9132332040,BS,CC,-3,1,20,177,2003,0,0
KS,KS0132,006,KS0132-006,TOPEKA & SHAWNEE COUNTY PUBLIC LIB,1515 S W 10TH AVE,TOPEKA,SHAWNEE,66604,1304,7852332040,BS,NC,-3,1,20,177,2003,0,0
KS,KS0133,002,KS0133-002,"KANSAS CITY, KANSAS PUBLIC LIBRARY",625 MINNESOTA AVE.,KANSAS CITY,WYANDOTTE,66101,2872,9136213073,CE,CC,40750,0,20,209,2003,0,0
KS,KS0133,003,KS0133-003,"KC, KS PUBLIC LIBRARY, ARGENTINE BRANCH",2800 METROPOLITAN AVE,KANSAS CITY,WYANDOTTE,66106,2963,9137227400,BR,CC,7500,0,20,209,2003,0,0
KS,KS0133,004,KS0133-004,"KC, KS PUBLIC LIBRARY, WEST WYANDOTTE BRANCH",1737 N. 82ND STREET,KANSAS CITY,WYANDOTTE,66112,2003,9135965800,BR,CC,45800,0,20,209,2003,0,0
KS,KS0133,005,KS0133-005,"KANSAS PUBLIC LIBRARY, KANSAS CITY",625 MINNESOTA AVE.,KANSAS CITY,WYANDOTTE,66101,2872,9135513200,BS,CC,-3,1,20,209,2003,0,0
KS,KS0133,006,KS0133-006,SCHLAGLE BRANCH,4051 W. DRIVE,KANSAS CITY,WYANDOTTE,66109,M,9132992384,BR,CC,5000,0,20,209,2003,0,0
KS,KS0134,002,KS0134-002,"JOHNSON COUNTY LIBRARY, SHAWNEE MISSION",8826 SANTA FE,OVERLAND PARK,JOHNSON,66212,M,9139678600,CE,NC,90547,0,20,091,2003,0,0
KS,KS0134,003,KS0134-003,"JOHNSON COUNTY LIBRARY, ANTIOCH CENTRAL",8700 SHAWNEE MISSION PWKY.,SHAWNEE MISSION,JOHNSON,66202,M,9133848500,BR,NC,34040,0,20,091,2003,0,0
KS,KS0134,004,KS0134-004,"JOHNSON COUNTY LIBRARY, BLUE VALLEY",15185 SOUTH LOWELL,OVERLAND PARK,JOHNSON,66223,2701,9138978200,BR,NC,24071,0,20,091,2003,0,0
KS,KS0134,005,KS0134-005,"JOHNSON COUNTY LIBRARY, CEDAR ROE",5120 CEDAR,ROELAND PARK,JOHNSON,66205,2168,9133848547,BR,NC,16183,0,20,091,2003,0,0
KS,KS0134,006,KS0134-006,"JOHNSON COUNTY LIBRARY, CORINTH",8100 MISSION ROAD,PRAIRIE VILLAGE,JOHNSON,66208,5210,9139678650,BR,NC,20475,0,20,091,2003,0,0
KS,KS0134,007,KS0134-007,"JOHNSON COUNTY LIBRARY, DESOTO",33145 WEST 83RD STREET,DESOTO,JOHNSON,66018,8054,9135833106,BR,NC,3776,0,20,091,2003,0,0
KS,KS0134,008,KS0134-008,"JOHNSON COUNTY LIBRARY, GARDNER",116 EAST MAIN,GARDNER,JOHNSON,66030,1310,9138567223,BR,NC,12346,0,20,091,2003,0,0
KS,KS0134,009,KS0134-009,"JOHNSON COUNTY LIBRARY, SHAWNEE",13811 JOHNSON DRIVE,SHAWNEE,JOHNSON,66216,3802,9139623800,BR,NC,17175,0,20,091,2003,0,0
KS,KS0134,010,KS0134-010,"JOHNSON COUNTY LIBRARY, LACKMAN",15345 WEST 87TH STREET PARKWAY,LENEXA,JOHNSON,66219,1401,9137528750,BR,NC,17921,0,20,091,2003,0,0
KS,KS0134,011,KS0134-011,"JOHNSON COUNTY LIBRARY, OAK PARK",9500 BLUEJACKET,OVERLAND PARK,JOHNSON,66212,M,9137528700,BR,NC,17569,0,20,091,2003,0,0
KS,KS0134,012,KS0134-012,"JOHNSON COUNTY LIBRARY, SPRING HILL",109 SOUTH WEBSTER,SPRING HILL,JOHNSON,66083,8300,9135923232,BR,NC,2681,0,20,091,2003,0,0
KS,KS0134,013,KS0134-013,EDGERTON LIBRARY,319 E. NELSON,EDGERTON,JOHNSON,66021,M,9138936720,BR,NC,2735,0,20,091,2003,0,0
KS,KS0134,014,KS0134-014,"JOHNSON COUNTY LIBRARY, LEAWOOD",4700 TOWN CENTER DRIVE,LEAWOOD,JOHNSON,66211,M,9133440250,BR,NC,11800,0,20,091,2003,0,0
KS,KS0136,002,KS0136-002,GOVE CITY LIBRARY,519 BROAD STREET,GOVE,GOVE,67736,0066,9139384471,CE,NO,2500,0,20,063,2003,0,0
KS,KS0137,002,KS0137-002,JENNINGS CITY LIBRARY,KANSAS AVENUE,JENNINGS,DECATUR,67643,0084,9136782652,CE,NO,480,0,20,039,2003,0,0
KS,KS0138,002,KS0138-002,NORCATUR PUBLIC LIBRARY,"301 E. OSSIPEE, P.O. BOX 213",NORCATUR,DECATUR,67653,0213,9136934461,CE,NO,500,0,20,039,2003,0,0
KS,KS0140,002,KS0140-002,"MOORE FAMILY LIBRARY, GRINNELL",P.O. BOX 128,GRINNELL,GOVE,67738,0128,9138243885,CE,NO,662,0,20,063,2003,0,0
KS,KS0141,002,KS0141-002,GRAINFIELD CITY LIBRARY,"242 MAIN, P.O. BOX 154",GRAINFIELD,GOVE,67737,0154,9136734770,CE,NO,765,0,20,063,2003,0,0
KS,KS0142,002,KS0142-002,LENORA PUBLIC LIBRARY,125 E. WASHINGTON,LENORA,NORTON,67645,0247,9135674860,CE,NO,1200,0,20,137,2003,0,0
KS,KS0143,002,KS0143-002,"MARY L. GRITTEN LIBRARY, BIRD CITY","111 E. 4TH, P.O. BOX 175",BIRD CITY,CHEYENNE,67731,0175,9137342616,CE,NO,4000,0,20,023,2003,0,0
KS,KS0144,002,KS0144-002,ALMENA CITY LIBRARY,P.O. BOX 153,ALMENA,NORTON,67622,0153,9136692336,CE,NO,429,0,20,137,2003,0,0
KS,KS0145,002,KS0145-002,"JAY JOHNSON PUBLIC LIBRARY, QUINTER","411 MAIN, P.O. BOX 369",QUINTER,GOVE,67752,0369,9137542171,CE,NO,3000,0,20,063,2003,0,0
KS,KS0146,002,KS0146-002,SHARON SPRINGS PUBLIC LIBRARY,113 N. 2ND ST.,SHARON SPRINGS,WALLACE,67758,0640,9138524257,CE,NO,3250,0,20,199,2003,0,0
KS,KS0147,002,KS0147-002,ST. FRANCIS PUBLIC LIBRARY,121 N. SCOTT,ST. FRANCIS,CHEYENNE,67756,M,9133323292,CE,NO,5400,0,20,023,2003,0,0
KS,KS0148,002,KS0148-002,OAKLEY PUBLIC LIBRARY,700 W. 3RD ST.,OAKLEY,LOGAN,67748,1256,9136724776,CE,NO,4248,0,20,109,2003,0,0
KS,KS0149,002,KS0149-002,OBERLIN CITY LIBRARY,104 E. OAK,OBERLIN,DECATUR,67749,1997,9134752412,CE,NO,2400,0,20,039,2003,0,0
KS,KS0150,002,KS0150-002,NORTON PUBLIC LIBRARY,101 E. LINCOLN,NORTON,NORTON,67654,2040,9138772481,CE,NO,13816,0,20,137,2003,0,0
KS,KS0151,002,KS0151-002,"SHERIDAN COUNTY LIBRARY, HOXIE","801 ROYAL AVE., P.O. BOX 607",HOXIE,SHERIDAN,67740,0607,9136753102,CE,NO,3888,0,20,179,2003,0,0
KS,KS0152,002,KS0152-002,ATWOOD PUBLIC LIBRARY,102 S. 6TH,ATWOOD,RAWLINS,67730,1998,9136263805,CE,NO,4866,0,20,153,2003,0,0
KS,KS0153,002,KS0153-002,"GRAHAM COUNTY PUBLIC LIBRARY, HILL CITY",414 N. WEST ST.,HILL CITY,GRAHAM,67642,1646,9136742722,CE,NO,6440,0,20,065,2003,0,0
KS,KS0154,002,KS0154-002,WAKEENEY CITY LIBRARY,408 RUSSELL,WAKEENEY,TREGO,67672,2135,9137432960,CE,NO,5250,0,20,195,2003,0,0
KS,KS0155,002,KS0155-002,GOODLAND PUBLIC LIBRARY,P.O. BOX 619,GOODLAND,SHERMAN,67735,0619,9138992721,CE,NO,13500,0,20,181,2003,0,0
KS,KS0156,002,KS0156-002,"PIONEER MEMORIAL LIBRARY, COLBY",375 W. 4TH ST.,COLBY,THOMAS,67701,2197,9134627563,CE,NO,13020,0,20,193,2003,0,0
KS,KS0157,002,KS0157-002,ZENDA PUBLIC LIBRARY,P.O. BOX 53,ZENDA,KINGMAN,67159,0053,3162435791,CE,NO,420,0,20,095,2003,0,0
KS,KS0158,002,KS0158-002,PARTRIDGE PUBLIC LIBRARY,"E & MAIN, P.O. BOX 127",PARTRIDGE,RENO,67566,0127,3165672493,CE,NO,1280,0,20,155,2003,0,0
KS,KS0159,002,KS0159-002,WALTON COMMUNITY LIBRARY,P.O. BOX 108,WALTON,HARVEY,67151,0108,3168373252,CE,NO,391,0,20,079,2003,0,0
KS,KS0160,002,KS0160-002,SYLVIA PUBLIC LIBRARY,P.O. BOX 68,SYLVIA,RENO,67581,0068,3164862472,CE,NO,1300,0,20,155,2003,0,0
KS,KS0161,002,KS0161-002,HARDTNER PUBLIC LIBRARY,P.O. BOX 126,HARDTNER,BARBER,67057,0126,3162964522,CE,NO,1000,0,20,007,2003,0,0
KS,KS0162,002,KS0162-002,GENESEO PUBLIC LIBRARY,P.O. BOX 326,GENESEO,RICE,67444,0326,3168246140,CE,NO,1000,0,20,159,2003,0,0
KS,KS0163,002,KS0163-002,VIOLA TOWNSHIP LIBRARY,P.O. BOX 547,VIOLA,SEDGWICK,67149,0547,3165846679,CE,NO,1320,0,20,173,2003,0,0
KS,KS0164,002,KS0164-002,NORWICH PUBLIC LIBRARY,P.O. BOX 397,NORWICH,KINGMAN,67118,0397,3164782681,CE,NO,3212,0,20,095,2003,0,0
KS,KS0165,002,KS0165-002,LITTLE RIVER COMMUNITY LIBRARY,"340 MAIN, P.O. BOX 98",LITTLE RIVER,RICE,67457,0098,3168976610,CE,NO,1440,0,20,159,2003,0,0
KS,KS0166,002,KS0166-002,TURON COMMUNITY LIBRARY,P.O. BOX 357,TURON,RENO,67583,0357,3164976409,CE,NO,1071,0,20,155,2003,0,0
KS,KS0167,002,KS0167-002,"FARMER TOWNSHIP COMMUNITY LIBRARY, BUSHTON",MAIN STREET,BUSHTON,RICE,67427,8825,3165623352,CE,NO,1836,0,20,159,2003,0,0
KS,KS0168,002,KS0168-002,CUNNINGHAM PUBLIC LIBRARY,P.O. BOX 212,CUNNINGHAM,KINGMAN,67035,0212,3162982135,CE,NO,1500,0,20,095,2003,0,0
KS,KS0169,002,KS0169-002,ARLINGTON CITY COMMUNITY LIBRARY,111 E. MAIN,ARLINGTON,RENO,67514,0396,3165382471,CE,NO,1426,0,20,155,2003,0,0
KS,KS0170,002,KS0170-002,MACKSVILLE CITY LIBRARY,"333 N. MAIN, P.O. BOX 398",MACKSVILLE,STAFFORD,67557,0398,3163483555,CE,NO,1000,0,20,185,2003,0,0
KS,KS0171,002,KS0171-002,PRETTY PRAIRIE PUBLIC LIBRARY,"119 W. MAIN, P.O. BOX 68",PRETTY PRAIRIE,RENO,67570,0068,3164596392,CE,NO,1800,0,20,155,2003,0,0
KS,KS0172,002,KS0172-002,POTWIN PUBLIC LIBRARY,110 N. RANDALL,POTWIN,BUTLER,67123,0189,3167523607,CE,NO,664,0,20,015,2003,0,0
KS,KS0173,002,KS0173-002,LEON PUBLIC LIBRARY,111 S. MAIN,LEON,BUTLER,67074,0034,3167453438,CE,NO,800,0,20,015,2003,0,0
KS,KS0174,002,KS0174-002,WHITEWATER MEMORIAL LIBRARY,118 E. TOPEKA,WHITEWATER,BUTLER,67154,M,3167992471,CE,NO,2280,0,20,015,2003,0,0
KS,KS0175,002,KS0175-002,SOUTH HAVEN TOWNSHIP LIBRARY,P.O. BOX 227,SOUTH HAVEN,SUMNER,67140,0227,3168925268,CE,NO,600,0,20,191,2003,0,0
KS,KS0176,002,KS0176-002,ATTICA CITY LIBRARY,123 N. MAIN,ATTICA,HARPER,67009,0137,3162547267,CE,NO,2112,0,20,077,2003,0,0
KS,KS0177,002,KS0177-002,"DIXON TOWNSHIP LIBRARY, ARGONIA",120 W. WALNUT,ARGONIA,SUMNER,67004,8902,3164356632,CE,NO,1080,0,20,191,2003,0,0
KS,KS0178,002,KS0178-002,MARQUETTE COMMUNITY LIBRARY,121 N. WASHINGTON,MARQUETTE,MCPHERSON,67464,0381,9135462561,CE,NO,1730,0,20,113,2003,0,0
KS,KS0179,002,KS0179-002,UDALL PUBLIC LIBRARY,110 S. MAIN,UDALL,COWLEY,67146,0484,3167823512,CE,NO,1092,0,20,035,2003,0,0
KS,KS0180,002,KS0180-002,BURRTON PUBLIC LIBRARY,P.O. BOX 358,BURRTON,HARVEY,67020,0358,3164637902,CE,NO,2352,0,20,079,2003,0,0
KS,KS0181,002,KS0181-002,INMAN CITY LIBRARY,200 S. MAIN,INMAN,MCPHERSON,67546,0416,3165852474,CE,NO,3570,0,20,113,2003,0,0
KS,KS0182,002,KS0182-002,MT. HOPE PUBLIC LIBRARY,P.O. BOX 35,MT. HOPE,SEDGWICK,67108,0035,3166672211,CE,NO,3600,0,20,173,2003,0,0
KS,KS0183,002,KS0183-002,OXFORD PUBLIC LIBRARY,121 S. SUMNER,OXFORD,SUMNER,67119,9705,3164552233,CE,NO,2500,0,20,191,2003,0,0
KS,KS0184,002,KS0184-002,HAVEN PUBLIC LIBRARY,"120 S. KANSAS, P.O. DRAWER 340",HAVEN,RENO,67543,0340,3164653524,CE,NO,2500,0,20,155,2003,0,0
KS,KS0185,002,KS0185-002,CANTON CARNEGIE TOWNSHIP LIBRARY,"203 N. MAIN, P.O. BOX 336",CANTON,MCPHERSON,67428,0336,3166284992,CE,NO,924,0,20,113,2003,0,0
KS,KS0186,002,KS0186-002,BUHLER PUBLIC LIBRARY,121 N. MAIN,BUHLER,RENO,67522,0118,3165432241,CE,NO,1200,0,20,155,2003,0,0
KS,KS0187,002,KS0187-002,NICKERSON PUBLIC LIBRARY,"1 N. NICKERSON, P.O. BOX 456",NICKERSON,RENO,67561,0456,3164223361,CE,NO,3393,0,20,155,2003,0,0
KS,KS0188,002,KS0188-002,"NORA E. LARABEE MEMORIAL LIBRARY, STAFFORD",108 N. UNION,STAFFORD,STAFFORD,67578,1339,3162345762,CE,NO,3953,0,20,185,2003,0,0
KS,KS0189,002,KS0189-002,CALDWELL CARNEGIE CITY LIBRARY,8 N. OSAGE,CALDWELL,SUMNER,67022,1414,3168456879,CE,NO,3248,0,20,191,2003,0,0
KS,KS0190,002,KS0190-002,KIOWA PUBLIC LIBRARY,123 N. 7TH,KIOWA,BARBER,67070,1313,3168254630,CE,NO,6032,0,20,007,2003,0,0
KS,KS0191,002,KS0191-002,CONWAY SPRINGS CITY LIBRARY,"210 W. SPRING, P.O. BOX 183",CONWAY SPRINGS,SUMNER,67031,0183,3164562859,CE,NO,980,0,20,191,2003,0,0
KS,KS0192,002,KS0192-002,TOWANDA PUBLIC LIBRARY,"620 HIGHLAND ST., P.O. BOX 580",TOWANDA,BUTLER,67144,0580,3165362464,CE,NO,3062,0,20,015,2003,0,0
KS,KS0193,002,KS0193-002,MOUNDRIDGE PUBLIC LIBRARY,"220 S. CHRISTIAN, P.O. BOX 696",MOUNDRIDGE,MCPHERSON,67107,0696,3163456355,CE,NO,2800,0,20,113,2003,0,0
KS,KS0194,002,KS0194-002,"LILLIAN TEAR LIBRARY, SEDGWICK",112 W. 5TH,SEDGWICK,HARVEY,67135,0028,3167725727,CE,NO,2070,0,20,079,2003,0,0
KS,KS0195,002,KS0195-002,"IDA LONG GOODMAN MEMORIAL LIBRARY, ST. JOHN",406 N. MONROE,ST. JOHN,STAFFORD,67576,1836,3165493227,CE,NO,18000,0,20,185,2003,0,0
KS,KS0196,002,KS0196-002,CHENEY PUBLIC LIBRARY,"203 N. MAIN, P.O. BOX 700",CHENEY,SEDGWICK,67025,0700,3165423331,CE,NO,750,0,20,173,2003,0,0
KS,KS0197,002,KS0197-002,HARPER PUBLIC LIBRARY,10TH & OAK,HARPER,HARPER,67058,1233,3168962959,CE,NO,2460,0,20,077,2003,0,0
KS,KS0198,002,KS0198-002,CLEARWATER PUBLIC LIBRARY,129 E. ROSS,CLEARWATER,SEDGWICK,67026,9475,3165846474,CE,NO,4000,0,20,173,2003,0,0
KS,KS0199,002,KS0199-002,COLWICH COMMUNITY LIBRARY,126 W. COLWICH,COLWICH,SEDGWICK,67030,0008,3167961521,CE,NO,2840,0,20,173,2003,0,0
KS,KS0200,002,KS0200-002,BELLE PLAINE CITY LIBRARY,P.O. BOX 700,BELLE PLAINE,SUMNER,67013,0700,3164883431,CE,NO,1987,0,20,191,2003,0,0
KS,KS0201,002,KS0201-002,GODDARD PUBLIC LIBRARY,315 S. MAIN,GODDARD,SEDGWICK,67052,0443,3167948771,CE,NO,3038,0,20,173,2003,0,0
KS,KS0202,002,KS0202-002,HALSTEAD PUBLIC LIBRARY,264 MAIN,HALSTEAD,HARVEY,67056,1913,3168352170,CE,NO,6000,0,20,079,2003,0,0
KS,KS0203,002,KS0203-002,STERLING FREE PUBLIC LIBRARY,138 N. BROADWAY,STERLING,RICE,67579,2131,3162783191,CE,NO,6000,0,20,159,2003,0,0
KS,KS0204,002,KS0204-002,DOUGLASS PUBLIC LIBRARY,319 S. FORREST,DOUGLASS,BUTLER,67039,0188,3167462200,CE,NO,3796,0,20,015,2003,0,0
KS,KS0205,002,KS0205-002,ANTHONY PUBLIC LIBRARY,104 N. SPRINGFIELD,ANTHONY,HARPER,67003,2015,3168425344,CE,NO,8000,0,20,077,2003,0,0
KS,KS0206,002,KS0206-002,"LINCOLN LIBRARY, MEDICINE LODGE",201 N. MAIN,MEDICINE LODGE,BARBER,67104,1318,3168865746,CE,NO,3600,0,20,007,2003,0,0
KS,KS0207,002,KS0207-002,HESSTON PUBLIC LIBRARY,"110 E. SMITH, P.O. BOX 640",HESSTON,HARVEY,67062,0640,3163274666,CE,NO,5380,0,20,079,2003,0,0
KS,KS0208,002,KS0208-002,LINDSBORG COMMUNITY LIBRARY,111 S. MAIN,LINDSBORG,MCPHERSON,67456,2417,9132272710,CE,NO,7500,0,20,113,2003,0,0
KS,KS0209,002,KS0209-002,KINGMAN CARNEGIE LIBRARY,455 N. MAIN,KINGMAN,KINGMAN,67068,1395,3165323061,CE,NO,6500,0,20,095,2003,0,0
KS,KS0210,002,KS0210-002,"FRED WILSON MEMORIAL LIBRARY, ANDOVER","909 N. ANDOVER RD., P.O. BOX 535",ANDOVER,BUTLER,67002,0535,3167334599,CE,NO,2499,0,20,015,2003,0,0
KS,KS0211,002,KS0211-002,LYONS PUBLIC LIBRARY,217 E. AVE. S.,LYONS,RICE,67554,2721,3162572961,CE,NO,5451,0,20,159,2003,0,0
KS,KS0212,002,KS0212-002,"KIOWA COUNTY LIBRARY, GREENSBURG",120 S. MAIN,GREENSBURG,KIOWA,67054,1724,3167232683,CE,NO,6032,0,20,097,2003,0,0
KS,KS0212,003,KS0212-003,"KIOWA COUNTY LIBRARY, MULLINVILLE",120 S. MAIN,GREENSBURG,KIOWA,67054,1724,3167232683,BR,NO,-1,0,20,097,2003,0,20
KS,KS0212,004,KS0212-004,"KIOWA COUNTY LIBRARY, HAVILAND",120 S. MAIN,GREENSBURG,KIOWA,67054,1724,3167232683,BR,NO,-1,0,20,097,2003,0,20
KS,KS0213,002,KS0213-002,"EDNA BUSCHOW MEMORIAL LIBRARY, VALLEY CENTER",321 W. 1ST,VALLEY CENTER,SEDGWICK,67147,2516,3167552218,CE,NO,3250,0,20,173,2003,0,0
KS,KS0214,002,KS0214-002,MULVANE PUBLIC LIBRARY,101 E. MAIN,MULVANE,SUMNER,67110,1796,3167771211,CE,NO,3500,0,20,191,2003,0,0
KS,KS0215,002,KS0215-002,AUGUSTA PUBLIC LIBRARY,1609 STATE ST.,AUGUSTA,BUTLER,67010,2098,3167752681,CE,NO,15262,0,20,015,2003,0,0
KS,KS0216,002,KS0216-002,WELLINGTON PUBLIC LIBRARY,121 W. 7TH ST.,WELLINGTON,SUMNER,67152,3836,3163262011,CE,NO,8928,0,20,191,2003,0,0
KS,KS0217,002,KS0217-002,HAYSVILLE COMMUNITY LIBRARY,230 E. GRAND,HAYSVILLE,SEDGWICK,67060,1395,3165245242,CE,NO,11000,0,20,173,2003,0,0
KS,KS0218,002,KS0218-002,PRATT PUBLIC LIBRARY,4TH & JACKSON ST.,PRATT,PRATT,67124,1112,3166723041,CE,NO,15000,0,20,151,2003,0,0
KS,KS0219,002,KS0219-002,"BRADFORD MEMORIAL LIBRARY, EL DORADO",611 S. WASHINGTON,EL DORADO,BUTLER,67042,2898,3163213363,CE,NO,9829,0,20,015,2003,0,0
KS,KS0220,002,KS0220-002,WINFIELD PUBLIC LIBRARY,1001 MILLINGTON,WINFIELD,COWLEY,67156,3629,3162214470,CE,NO,13735,0,20,035,2003,0,0
KS,KS0221,002,KS0221-002,MCPHERSON PUBLIC LIBRARY,214 W. MARLIN,MCPHERSON,MCPHERSON,67460,4299,3162416530,CE,NO,12600,0,20,113,2003,0,0
KS,KS0222,002,KS0222-002,DERBY PUBLIC LIBRARY,621 N. DERBY,DERBY,SEDGWICK,67037,1796,3167880760,CE,NO,9000,0,20,173,2003,0,0
KS,KS0223,002,KS0223-002,ARKANSAS CITY PUBLIC LIBRARY,120 E. FIFTH AVENUE,ARKANSAS CITY,COWLEY,67005,2695,3164421280,CE,NO,10166,0,20,035,2003,0,0
KS,KS0224,002,KS0224-002,NEWTON PUBLIC LIBRARY,720 N. OAK,NEWTON,HARVEY,67114,1894,3162832890,CE,NO,23800,0,20,079,2003,0,0
KS,KS0225,002,KS0225-002,HUTCHINSON PUBLIC LIBRARY,901 N. MAIN,HUTCHINSON,RENO,67501,4401,3166635441,CE,NO,82000,0,20,155,2003,0,0
KS,KS0226,002,KS0226-002,WICHITA PUBLIC LIBRARY,223 S. MAIN,WICHITA,SEDGWICK,67202,3795,3162620611,CE,CC,-1,0,20,173,2003,0,20
KS,KS0226,003,KS0226-003,WICHITA PUBLIC LIBRARY,1749 S MARTINSON,WICHITA,SEDGWICK,67202,M,3162643766,BR,CC,-1,0,20,173,2003,0,20
KS,KS0226,004,KS0226-004,WICHITA PUBLIC LIBRARY,2244 N ROCK RD CT,WICHITA,SEDGWICK,67202,M,3166879550,BR,CC,-1,0,20,173,2003,0,20
KS,KS0226,005,KS0226-005,WICHITA PUBLIC LIBRARY,1901 S KANSAS,WICHITA,SEDGWICK,67202,M,3162643225,BR,CC,-1,0,20,173,2003,0,20
KS,KS0226,006,KS0226-006,WICHITA PUBLIC LIBRARY,2021 AMIDON,WICHITA,SEDGWICK,67202,M,3168387961,BR,CC,-1,0,20,173,2003,0,20
KS,KS0226,007,KS0226-007,WICHITA PUBLIC LIBRARY,725 W 13TH,WICHITA,SEDGWICK,67202,M,3162641454,BR,CC,-1,0,20,173,2003,0,20
KS,KS0226,008,KS0226-008,WICHITA PUBLIC LIBRARY,2229 E 21ST,WICHITA,SEDGWICK,67202,M,3162644115,BR,CC,-1,0,20,173,2003,0,20
KS,KS0226,009,KS0226-009,WICHITA PUBLIC LIBRARY,4808 W 9TH,WICHITA,SEDGWICK,67202,M,3169432434,BR,CC,-1,0,20,173,2003,0,20
KS,KS0226,010,KS0226-010,WICHITA PUBLIC LIBRARY,2820 S ROOSEVELT,WICHITA,SEDGWICK,67202,M,3166856141,BR,CC,-1,0,20,173,2003,0,20
KS,KS0226,011,KS0226-011,WICHITA PUBLIC LIBRARY,3249 S SENECA,WICHITA,SEDGWICK,67202,M,3165222424,BR,CC,-1,0,20,173,2003,0,20
KS,KS0226,012,KS0226-012,WICHITA PUBLIC LIBRARY,5939 E 9TH,WICHITA,SEDGWICK,67202,M,3166841461,BR,CC,-1,0,20,173,2003,0,20
KS,KS0226,013,KS0226-013,WICHITA PUBLIC LIBRARY,8515 BEKEMEYER,WICHITA,SEDGWICK,67202,M,3167224762,BR,CC,111038,0,20,173,2003,0,0
KS,KS0227,002,KS0227-002,SAVONBURG PUBLIC LIBRARY,P.O. BOX 191,SAVONBURG,ALLEN,66772,0191,3167543531,CE,NO,1599,0,20,001,2003,0,0
KS,KS0228,002,KS0228-002,HEPLER CITY LIBRARY,P.O. BOX 148,HEPLER,CRAWFORD,66746,0148,3163684379,CE,NO,480,0,20,037,2003,0,0
KS,KS0229,002,KS0229-002,HAVANA STUDY CLUB LIBRARY,"RT. 1, P.O. BOX 33",HAVANA,MONTGOMERY,67347,9802,3166734942,CE,NO,720,0,20,125,2003,0,0
KS,KS0230,002,KS0230-002,FALL RIVER PUBLIC LIBRARY,P.O. BOX 94,FALL RIVER,GREENWOOD,67047,0094,3166584973,CE,NO,713,0,20,073,2003,0,0
KS,KS0231,002,KS0231-002,PRESCOTT CITY PUBLIC LIBRARY,P.O. BOX 112,PRESCOTT,LINN,66767,0112,9134714837,CE,NO,1800,0,20,107,2003,0,0
KS,KS0232,002,KS0232-002,WALNUT PUBLIC LIBRARY,"511 W. ROBBINS, P.O. BOX 18",WALNUT,CRAWFORD,66780,0018,3163546779,CE,NO,875,0,20,037,2003,0,0
KS,KS0233,002,KS0233-002,MOUND VALLEY PUBLIC LIBRARY,P.O. BOX 179,MOUND VALLEY,LABETTE,67354,0179,3163283341,CE,NO,800,0,20,099,2003,0,0
KS,KS0234,002,KS0234-002,HAMILTON CITY LIBRARY,P.O. BOX 128,HAMILTON,GREENWOOD,66853,0128,3166783646,CE,NO,2100,0,20,073,2003,0,0
KS,KS0235,002,KS0235-002,GRENOLA PUBLIC LIBRARY,P.O. BOX 131,GRENOLA,ELK,67356,0131,3163582735,CE,NO,787,0,20,049,2003,0,0
KS,KS0236,002,KS0236-002,BRONSON PUBLIC LIBRARY,411 CLAY ST.,BRONSON,BOURBON,66716,3073,3169394578,CE,NO,420,0,20,011,2003,0,0
KS,KS0237,002,KS0237-002,TORONTO PUBLIC LIBRARY,P.O. BOX 244,TORONTO,WOODSON,66777,0244,3166372731,CE,NO,1512,0,20,207,2003,0,0
KS,KS0238,002,KS0238-002,COLONY CITY LIBRARY,"339 CHERRY, P.O. BOX 68",COLONY,ANDERSON,66015,0068,3168523530,CE,NO,435,0,20,003,2003,0,0
