LIBID,LIBNAME,ADDRESS,CITY,ZIP1,ZIP2,PHONE,POPU,CENTLIB,BRANLIB,BKMOB,MASTER,LIBRARIAN,OTHPAID,TOTPEMP,LOCGVT,STGVT,FEDGVT,OTHINCM,TOTINCM,SALARIES,BENEFIT,TOTEXP,TOTEXPCOL,OTHOPEXP,TOTOPEXP1,CAPITAL,BKVOL,AUDIO,VIDEO,SUBSCRIPT,DUPLI,ATTEND,REFERENCE,TOTCIR,LOANTO,LOANFM,KIDCIRCL,KIDATTEND,C_RELATN,C_LEGBASE,C_ADMIN,CNTY,POPU_UNDUP,FSCSKEY,STABR,PUB_FIPS,YR,OBEREG,RSTATUS,IMP0,IMP1,IMP2,IMP3,IMP4,IMP5,IMP6,IMP7,IMP8,IMP9,IMP10,IMP11,IMP12,IMP13,IMP14,IMP15,IMP16,IMP17,IMP18,IMP19,IMP20,IMP21,IMP22,IMP23,FILLER,IMP25,IMP26,IMP27,IMP28,IMP29,IMP30,IMP31,IMP32
3870,Oswego P.L.D.,"Jefferson at Main, P.O. Box 830",Oswego,60543,  -1,7085543150,22933,1,1,0,1.88,2.25,9.48,11.73,684730,43309,0,59575,787614,233616,62293,295909,82351,100202,478462,98997,71535,3360,541,214,6188,194480,13672,214825,2539,3131,109387,5802,SP,SD,MO,Will,22933,IL0406,IL,17,93,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0,10, 0
3880,Reddick Lib.,1010 Canal St.,Ottawa,61350,4998,8154340509,17528,1,0,0,1.1,2.1,4.75,6.85,163597,32307,0,62826,258730,123866,15121,138987,38493,81250,258730,0,68594,2830,724,195,3120,93072,7254,128538,1113,163,53801,2232,SP,CI,SO,LaSalle,17528,IL0407,IL,17,93,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0,10, 0
3890,Palatine P.L.D.,500 N. Benton St.,Palatine,60067,3582,7083585881,80711,1,1,0,16.98,16.98,44.38,61.35,7136985,101761,0,799515,8038261,1509918,301970,1811888,410594,519864,2742346,3637176,234182,11827,1490,1022,5668,700000,85591,764379,3008,8982,383440,17910,SP,SD,MO,Cook,80711,IL0408,IL,17,93,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0,10, 0
3895,Palestine P.L.D.,116 S. Main St.,Palestine,62451,  -1,6185865317,2751,1,0,0,0,0.75,0.5,1.25,25082,3628,0,7476,36186,,,,1541,,24397,0,10367,63,249,14,1794,17446,1170,25833,4323,332,4184,664,SP,SD,SO,Crawford,2751,IL0409,IL,17,93,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 5, 0,10, 0
3900,Palos Heights P.L.,12501 South 71st Ave.,Palos Heights,60463,1595,7084481473,11478,1,0,0,1.88,4.25,6.63,10.88,361097,3759,1500,37812,404168,183393,37500,220893,63917,89270,374080,90681,36417,1157,260,200,3328,88955,8211,121949,2255,940,51568,3331,SP,CI,SO,Cook,11478,IL0410,IL,17,93,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0,10, 0
3910,Palos Park P.L.,12330 Forest Glen Blvd.,Palos Park,60464,1707,7084481530,4162,1,0,0,0,2.75,0.58,3.33,178178,3821,0,20215,202214,57326,12359,69685,28415,20798,118898,24378,22068,490,183,115,2808,21545,2340,50844,802,18,24060,730,SP,CI,SO,Cook,4162,IL0411,IL,17,93,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0,10, 0
3920,Carnegie-Schuyler Lib.,303 E. Second St.,Pana,62557,1440,2175622326,5796,1,0,0,0,2.7,0,2.7,23586,26500,0,9187,59273,44241,0,44241,22239,9282,75762,0,26374,875,59,93,2340,18000,19032,73369,216,0,22673,627,SP,CI,SO,Christian,5796,IL0412,IL,17,93,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0,10, 0
3930,Paris Carnegie P.L.,207 S. Main,Paris,61944,  -1,2174633950,9016,1,0,0,0,1.75,2.38,4.13,48164,87495,0,112840,248499,54912,4803,59715,21653,20276,101644,222557,30980,289,241,151,2886,71853,3842,67616,762,131,23585,2002,SP,CI,SO,Edgar,9016,IL0413,IL,17,93,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0,10, 0
3940,Park Forest P.L.,400 Lakewood Blvd.,Park Forest,60466,  -1,7087483731,30470,1,0,0,0,4.63,17.1,21.73,559114,47284,37500,160353,804251,512817,128674,641491,105393,71142,818026,94635,148995,4130,565,332,3276,150316,22308,262379,2697,5432,95990,4059,SP,CI,SO,Will,30470,IL0414,IL,17,93,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0,10, 0
3960,Park Ridge P.L.,20 S. Prospect Ave.,Park Ridge,60068,4188,7088253123,36175,1,0,0,13.5,13.5,34.8,48.3,1578716,145421,0,164280,1888417,1203729,107637,1311366,290524,292875,1894765,37532,213639,11405,2854,455,3744,489448,96824,638569,3555,6487,253000,11668,SP,CI,SO,Cook,36175,IL0415,IL,17,93,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0,10, 0
3970,Patoka P.L.,"210 W. Bond, P.O. Box 58",Patoka,62875,  -1,6184325855,652,1,0,0,0,0.33,0,0.33,2068,1525,0,351,3944,,,,553,,4140,0,3985,50,124,8,1508,1438,196,2701,168,79,482,91,SP,CI,SO,Marion,652,IL0416,IL,17,93,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0,10, 0
3980,Paw Paw P.L.D.,"362 Chicago Road, P.O. Box 60",Paw Paw,61353,  -1,8156279396,791,1,0,0,0,0.88,0.05,0.93,10167,879,0,23164,34210,,,,5290,,33393,0,13259,106,6,86,1820,7460,4860,8709,301,89,4565,472,SP,SD,SO,Lee,791,IL0417,IL,17,93,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0,10, 0
3990,Pawnee P.L.,"7th & Carroll, P.O. Box 229",Pawnee,62558,  -1,2176257716,2384,1,0,0,0,0.73,0,0.73,13051,190,0,992,14233,,,,3478,,17664,0,5304,96,11,10,1196,5962,416,10135,307,0,3625,256,SP,CI,SO,Sangamon,2384,IL0418,IL,17,93,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0,10, 0
4000,Paxton Carnegie Lib.,254 S. Market,Paxton,60957,1499,2173793431,4289,1,0,0,0,1,2.25,3.25,35511,6600,60000,5909,108020,29504,0,29504,11667,7452,48623,126424,21776,960,313,76,2080,18934,1820,26535,570,19,10549,642,SP,CI,SO,Ford,4289,IL0419,IL,17,93,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0,10, 0
4010,Pearl City P.L.D.,"221 S. Main St., Box 158",Pearl City,61062,  -1,8154432832,2450,1,0,0,0,0.41,0.34,0.75,21054,400,0,1416,22870,,,,5226,,15190,3434,11399,16,25,132,1118,15690,1274,10344,3,239,6212,673,SP,SD,SO,Stephenson,2450,IL0420,IL,17,93,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 7, 0, 0, 0, 0, 0,10, 0
4020,Pecatonica P.L.D.,"403 Main St., P.O. Box 599",Pecatonica,61063,0599,8152392616,3621,1,0,0,0,0.75,0.7,1.45,42036,2276,0,14414,58726,,,,8698,,52049,5896,17442,398,282,24,1196,16744,4264,23422,404,10,8990,736,SP,SD,SO,Winnebago,3621,IL0421,IL,17,93,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0,10, 0
4030,Pekin P.L.,301 S. Fourth St.,Pekin,61554,4284,3093477111,32254,1,0,0,1,4.23,13.15,17.38,416262,74698,4170,91156,586286,254628,100965,355593,80570,145801,581964,4996,111458,5258,1105,262,3380,144844,17446,264055,2308,2887,82292,3911,SP,CI,SO,Tazewell,32254,IL0422,IL,17,93,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0,10, 0
4040,Peoria P.L.,107 N.E. Monroe,Peoria,61602,  -1,3096728858,113508,1,6,1,10.5,36.35,51.25,87.6,2483875,309815,9726,253749,3057165,1534425,151173,1685598,376440,550921,2612959,65469,816550,47747,3772,1485,17888,592955,83480,777919,1166,3081,241145,16512,SP,CI,MO,Peoria,113508,IL0423,IL,17,93,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0,10, 0
4050,Peoria Heights P.L.,1327 E. Kelly Ave.,Peoria Heights,61614,  -1,3096825578,6930,1,0,0,1,1.5,4.7,6.2,110888,25870,0,25709,162467,87171,6214,93385,13838,53462,160685,5898,28576,898,307,142,2912,34008,2132,71853,513,501,25139,1329,SP,CI,SO,Peoria,6930,IL0424,IL,17,93,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0,10, 0
4060,Peotone P.L.D.,"213 W. North St.,Box 988",Peotone,60468,  -1,7082583436,7333,1,0,0,0,1.6,3.15,4.75,116476,10246,0,29299,156021,62183,8390,70573,35465,29007,135045,5154,31427,46,165,78,2860,20110,5694,47555,1229,20,27527,786,SP,SD,SO,Will,7333,IL0425,IL,17,93,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0,10, 0
4070,Peru P.L.,1409 11th St.,Peru,61354,  -1,8152230229,9302,1,0,0,1,2.46,4.35,6.81,200285,8465,0,28067,236817,95048,16870,111918,37535,35814,185267,4420,43266,1619,400,155,2600,32202,12636,84769,431,397,20836,897,SP,CI,SO,LaSalle,9302,IL0426,IL,17,93,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0,10, 0
4080,Petersburg P.L.,"220 S. Sixth St., P.O. Box 397",Petersburg,62675,  -1,2176322807,2261,1,0,0,0,1.45,0.13,1.58,36514,2057,0,8006,46577,,,,4248,,29006,0,12688,0,0,83,1404,2538,117,12728,269,0,6592,109,SP,CI,SO,Menard,2261,IL0427,IL,17,93,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0,10, 0
4090,Philo P.L.D.,"P.O. Box 199, 103 N. Harrison St.",Philo,61864,0199,2176842896,1480,1,0,0,0.75,0.75,0.1,0.85,29535,1622,0,2886,34043,,,,3819,,32994,1250,10610,659,43,62,1404,6750,2158,7386,214,7,3090,410,SP,CI,SO,Champaign,1480,IL0428,IL,17,93,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0,10, 0
4100,Pinckneyville P.L.,312 S. Walnut St.,Pinckneyville,62274,  -1,6183572410,3372,1,0,0,0,0.8,0.45,1.25,18987,4840,0,5843,29670,,,,3227,,22464,0,25133,361,0,49,1768,12532,5330,21715,645,0,7191,551,SP,CI,SO,Perry,3372,IL0429,IL,17,93,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0,10, 0
4110,Piper City P.L.,"39 W. Main St., P.O. Box 248",Piper City,60959,  -1,8156869234,1200,1,0,0,0,0.48,0,0.48,12751,0,0,8869,21620,,,,3402,,15671,3788,4993,130,72,25,988,4160,95,8100,535,12,2700,252,SP,CI,SO,Ford,1200,IL0430,IL,17,93,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0,10, 0
4120,Pittsfield P.L.,205 N. Memorial,Pittsfield,62363,1406,2172852200,4231,1,0,0,0,2.56,0.75,3.31,61368,8342,0,14562,84272,46106,3738,49844,18179,17218,85241,1909,23936,612,156,100,2002,24310,2340,54725,998,56,19251,824,SP,CI,SO,Pike,4231,IL0431,IL,17,93,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0,10, 0
4125,Plainfield P.L.D.,705 N. Illinois St.,Plainfield,60544,  -1,8154366639,15329,1,0,0,2,2,14.48,16.48,569623,24119,85857,33979,713578,226575,67356,293931,83927,216580,594438,1934504,40879,1858,1462,115,2860,74150,5538,107808,2470,767,57450,2837,SP,SD,SO,Will,15329,IL0432,IL,17,93,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0,10, 0
4140,Little Rock Twp. P.L.,15 N. Center Ave.,Plano,60545,  -1,7085528003,7081,1,0,0,0,2.65,1.9,4.55,81914,21085,0,23308,126307,62342,13722,76064,21223,27297,124584,0,31181,1027,252,111,2808,54808,9256,63526,2147,70,30600,2142,SP,CI,SO,Kendall,7081,IL0434,IL,17,93,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0,10, 0
4150,Buffalo Twp. P.L.,302 W. Mason St.,Polo,61064,  -1,8159462713,3003,1,0,0,0,0.75,0.98,1.73,27540,3120,0,11854,42514,,,,7690,,44998,6944,16427,386,82,108,2028,13052,1612,22640,1353,74,8921,497,SP,CI,SO,Ogle,3003,IL0435,IL,17,93,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0,10, 0
4160,Pontiac P.L.,401 N. Main St.,Pontiac,61764,  -1,8158447229,11428,1,0,0,1,1,4.78,5.78,73772,19152,0,76979,169903,78362,6700,85062,22146,20006,127214,70299,31068,1371,45,150,3276,52160,4966,79799,1645,88,34960,1953,SP,CI,SO,Livingston,11428,IL0436,IL,17,93,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0,10, 0
4170,Poplar Creek P.L.D.,1405 S. Park Ave.,Streamwood,60107,2997,7088376800,59124,1,1,0,9.24,9.24,37.98,47.21,1952886,68627,157500,162542,2341555,767906,201910,969816,199876,577330,1747022,333176,289736,9931,4128,2601,5460,325052,46868,406166,2829,5008,192178,11511,SP,SD,MO,Dupage,59124,IL0437,IL,17,93,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0,10, 0
4190,Potomac P.L.,"110 E. State St., P.O. Box 171",Potomac,61865,  -1,2179876900,753,1,0,0,0,0.31,0,0.31,3000,1348,0,845,5193,,,,1602,,4577,0,9510,13,3,6,650,833,191,4665,132,4,2457,53,SP,CI,SO,Vermillion,753,IL0438,IL,17,93,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0,10, 0
4193,Prairie Trails P.L.D.,8449 S. Moody Ave.,Burbank,60459,  -1,7084303688,28602,1,0,0,2.81,3.75,4.56,8.31,389121,41328,0,27845,458294,166530,50450,216980,60811,79421,357212,0,40003,826,958,144,3328,110359,11960,121121,2588,964,59708,2980,SP,SD,SO,Cook,28602,IL0439,IL,17,93,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0,10, 0
4200,Matson P.L.,15 Park Ave. West,Princeton,61356,  -1,8158751331,7197,1,0,0,0,1.93,2.36,4.29,107284,10370,0,29155,146809,71035,16240,87275,22286,28472,138033,0,49076,1595,8,119,2340,52000,7176,78632,1003,138,23785,2032,SP,CI,SO,Bureau,7197,IL0440,IL,17,93,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0,10, 0
2775,Lillie M. Evans L.D.,207 N. Walnut Ave.,Princeville,61559,  -1,3093854540,3791,1,0,0,0,0.98,2.08,3.05,88266,7007,0,5081,100354,37618,3255,40873,8229,19356,68458,4861,19547,1222,115,80,2132,29224,284,29914,423,126,16609,991,SP,SD,SO,Peoria,3791,IL0441,IL,17,93,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0,10, 0
4220,Henry C. Adams Mem. Lib.,209 W. Third St.,Prophetstown,61277,1124,8155375462,1793,1,0,0,0,0.55,0.05,0.6,20656,1592,0,5259,27507,,,,6822,,25708,0,12453,489,15,18,1456,89500,306,9914,455,130,5207,2894,SP,CI,SO,Whiteside,1793,IL0442,IL,17,93,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0,10, 0
4230,Prospect Heights P.L.D.,12 N. Elm St.,Prospect Heights,60070,1499,7082593500,12022,1,0,0,2.67,2.67,12.33,15,665068,18511,100000,185869,969448,348427,98846,447273,64155,227460,738888,724866,71563,3899,1442,203,2496,74880,7150,149508,989,2052,71363,2419,SP,SD,SO,Cook,12022,IL0443,IL,17,93,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0,10, 0
4240,Putnam County Lib.,130 N. Fourth Street,Hennepin,61327,  -1,8159257020,5730,1,5,0,0,1,2.43,3.43,44925,0,0,2742,47667,33483,4553,38036,11615,8046,57697,2600,24747,140,21,40,4576,15600,16044,33589,1137,654,14217,543,SP,CI,MO,Putnam,5730,IL0444,IL,17,93,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0,10, 0
4250,Quincy P.L.,526 Jersey St.,Quincy,62301,3996,2172231309,39681,1,0,1,6,10.48,21.38,31.85,1025449,36110,29710,71555,1162824,574991,137124,712115,137767,298339,1148221,20442,135639,5703,2204,465,3640,268112,22677,622433,8739,844,202565,6391,SP,CI,MO,Adams,39681,IL0445,IL,17,93,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0,10, 0
4260,Rantoul P.L.,225 S. Century Blvd.,Rantoul,61866,  -1,2178933955,17212,1,0,0,2,3,3.68,6.68,155034,16370,15131,39911,226446,105482,21344,126826,40125,37726,204677,0,47125,3014,932,159,3536,139488,12190,112902,766,3915,35867,5337,SP,CI,SO,Champaign,17212,IL0446,IL,17,93,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0,10, 0
4270,Red Bud P.L.,112 Bloom St.,Red Bud,62278,  -1,6182822255,3007,1,0,0,0,0.75,0.5,1.25,27296,4343,0,4139,35778,,,,4771,,34478,0,8084,688,13,55,1560,5375,502,25313,497,47,7168,205,SP,CI,SO,Randolph,3007,IL0447,IL,17,93,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0,10, 0
4280,Richton Park P.L.D.,4045 Sauk Trail,Richton Park,60471,1239,7084815333,10523,1,0,0,1,2,3.58,5.58,198595,11090,10000,25687,245372,110692,24068,134760,33601,54725,223086,0,26064,545,557,142,3224,70800,2196,100499,571,3,47560,2651,SP,SD,SO,Cook,10523,IL0448,IL,17,93,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0,10, 0
4300,Elwood Twp. Carnegie P.L.,"104 N. State, P.O. Box 349",Ridge Farm,61870,0349,2172472820,1773,1,0,0,0,0.43,0.08,0.5,18102,1613,0,1753,21468,,,,3153,,18610,0,11011,0,0,24,1040,4440,520,6703,154,14,1480,144,SP,CI,SO,Vermillion,1773,IL0450,IL,17,93,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0,10, 0
4310,River Forest P.L.,735 Lathorp Ave.,River Forest,60305,1883,7083665205,11669,1,0,0,3.95,3.95,7.3,11.25,559468,16466,0,643931,1219865,225218,28005,253223,55445,47854,356522,941830,57751,1852,193,192,3432,84840,6968,112444,2690,1504,49695,3176,SP,CI,SO,Cook,11669,IL0451,IL,17,93,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0,10, 0
4320,River Grove P.L.D.,8638 W. Grand Ave.,River Grove,60171,  -1,7084534484,9961,1,0,0,0,3.13,3.53,6.65,204093,9065,0,41482,254640,97687,18800,116487,31564,52497,200548,0,28659,758,305,100,3328,24176,4368,26192,817,0,9404,905,SP,SD,SO,Cook,9961,IL0452,IL,17,93,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0,10, 0
4325,River Valley D.L.,"106 N. High St., P.O. Box 10",Port Byron,61275,  -1,3095233440,3061,1,0,0,0,1.8,0,1.8,47340,2786,0,4366,54492,,,,14620,,45934,23177,12315,187,522,53,1456,16845,353,50580,397,26,21556,642,SP,SD,SO,Rock Island,3061,IL0453,IL,17,93,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0,10, 0
4330,Riverdale P.L.D.,208 W. 144th St.,Riverdale,60627,2788,7088413311,13671,1,0,0,2.68,6.18,6.48,12.65,616163,36241,0,143070,795474,289260,76559,365819,60359,185610,611788,202971,36407,1461,34,197,3172,129381,10712,96939,1086,1719,31061,4180,SP,SD,SO,Cook,13671,IL0454,IL,17,93,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0,10, 0
4340,Riverside P.L.,1 Burling Road,Riverside,60546,2259,7084426366,8774,1,0,0,3.04,3.98,11.1,15.08,623424,11618,0,50278,685320,263605,70827,334432,65356,78828,478616,9048,58619,1176,2294,180,3536,104995,3918,142973,2103,2237,46060,2925,SP,CI,SO,Cook,8774,IL0455,IL,17,93,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0,10, 0
4360,Robert R. Jones P.L.D.,"2210 1st St., P.O. Box 190",Coal Valley,61240,  -1,3097993047,5175,1,0,0,0,1.7,0.23,1.93,39905,11103,0,3880,54888,,,,6927,,55944,4051,23878,920,114,87,2808,17500,342,35477,87,321,19086,441,SP,SD,SO,Henry,5175,IL0456,IL,17,93,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0,10, 0
4370,Robinson Twp. P.L.D.,606 N. Jefferson St.,Robinson,62454,  -1,6185442917,9349,1,0,0,2.58,2.58,8.29,10.86,207924,27057,0,28166,263147,110153,21085,131238,25357,70629,227224,15446,49487,1574,1065,190,2860,94445,11882,143812,1098,1143,44371,2631,SP,SD,SO,Crawford,9349,IL0457,IL,17,93,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0,10, 0
1695,Flagg-Rochelle P.L.D.,619 Fourth Ave.,Rochelle,61068,  -1,8155623431,12059,1,0,0,1.88,1.88,3.4,5.28,291463,22968,20000,32346,366777,79515,16692,96207,23063,63240,182510,146270,36149,1490,305,168,2912,68347,4446,91304,1224,123,44423,2208,SP,SD,SO,Ogle,12059,IL0458,IL,17,93,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0,10, 0
4385,Rochester P.L.D.,"Rochester Station #2, P.O. Box 617",Rochester,62563,  -1,2174988454,6057,1,0,0,0.48,1.9,1.1,3,87461,5512,0,11426,104399,41430,7485,48915,15746,33751,98412,5504,12737,318,41,45,1924,22797,776,31317,869,38,17711,794,SP,SD,SO,Sangamon,6057,IL0459,IL,17,93,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0,10, 0
