LIBID,LIBNAME,ADDRESS,CITY,ZIP1,ZIP2,PHONE,POPU,CENTLIB,BRANLIB,BKMOB,MASTER,LIBRARIAN,OTHPAID,TOTPEMP,LOCGVT,STGVT,FEDGVT,OTHINCM,TOTINCM,SALARIES,BENEFIT,TOTEXP,TOTEXPCOL,OTHOPEXP,TOTOPEXP1,CAPITAL,BKVOL,AUDIO,VIDEO,SUBSCRIPT,DUPLI,ATTEND,REFERENCE,TOTCIR,LOANTO,LOANFM,KIDCIRCL,KIDATTEND,C_RELATN,C_LEGBASE,C_ADMIN,CNTY,C_FSCS,ELMATEXP,ELACCEXP,ELMATS,ELSVCACC,INETACC,INETUSE,POPU_UNDUP,FSCSKEY,STABR,PUB_FIPS,CNTYFIPS,YR,OBEREG,RSTATUS,IMP0,IMP1,IMP2,IMP3,IMP4,IMP5,IMP6,IMP7,IMP8,IMP9,IMP10,IMP11,IMP12,IMP13,IMP14,IMP15,IMP16,IMP17,IMP18,IMP19,IMP20,IMP21,IMP22,IMP23,IMP24,IMP25,IMP26,IMP27,IMP28,IMP29,IMP30,IMP31,IMP32,IMP33,IMP34,IMP35,IMP36,IMP37
MO0048,CAPE GIRARDEAU PUBLIC LIBRARY,711 N CLARK,Cape Girardeau,63701,4400,5733345279,34321,1,0,0,3,10,6.4,16.4,495968,14428,49705,53247,613348,267970,52959,320929,82274,126139,529342,0,98795,3777,1326,193,3473,97054,22721,242639,71,447,99877,9686,NO,CI,SO,Cape Girardeau,Y,453,38289,22,Y,Y,PE,34301,MO0048,MO,29,031,98,04,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
MO0049,DAVIESS COUNTY LIBRARY,306 WEST GRAND,Gallatin,64640,1122,6606633222,7865,1,1,1,0,2,2,4,100360,3308,61436,162225,327329,50850,17411,68261,5536,23353,97150,278434,29028,1031,472,47,10200,9100,780,34637,59,128,9942,438,NO,CO,MO,Daviess,Y,0,873,0,Y,Y,PE,7861,MO0049,MO,29,061,98,04,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
MO0050,GENTRY COUNTY LIBRARY,219 N PARK,Stanberry,64489,1333,6607832335,4890,1,0,1,0,0.87,2.2,3.07,72374,2057,0,6651,81082,35068,4533,39601,12224,17564,69389,0,52341,110,2100,50,2682,17500,1410,43160,13,15,6948,65,NO,CO,MO,Gentry,Y,0,302,16,Y,Y,PE,4887,MO0050,MO,29,075,98,04,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
MO0051,HANNIBAL FREE PUBLIC LIBRARY,200 S FIFTH ST,Hannibal,63401,4422,5732210222,18004,1,0,0,2,2,7,9,346558,7568,13574,28560,396260,173597,45864,219461,76090,64026,359577,9627,63941,477,1333,200,3146,92293,10047,161164,75,148,84401,5806,NO,CI,SO,Marion,Y,0,1105,0,Y,Y,ST,17994,MO0051,MO,29,127,98,04,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
MO0052,GRUNDY COUNTY-JEWETT NORRIS,1331 MAIN,Trenton,64683,1824,6603593577,10536,1,0,0,0,4.8,1.12,5.92,98612,4431,11675,15993,130711,75620,7789,83409,11161,24611,119181,0,30943,290,805,43,2237,8164,10556,50305,33,2436,21180,2805,NO,CO,SO,Grundy,Y,0,1157,4,N,Y,PE,10530,MO0052,MO,29,079,98,04,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
MO0053,LITTLE DIXIE REGIONAL LIBRARIES,111 NORTH FOURTH STREET,Moberly,65270,1577,6602634426,31215,1,3,0,2,5,9.75,14.75,488791,13128,0,37051,538970,254564,24594,279158,109267,87908,476333,467818,111761,2779,3163,255,7124,13000,5976,181947,147,1122,63686,5177,HQ,MJ,MO,RANDOLPH,Y,5000,8194,45,Y,Y,PE,31197,MO0053,MO,29,175,98,04,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
MO0054,LIVINGSTON COUNTY LIBRARY,450 LOCUST,Chillicothe,64601,2516,6606460547,14592,1,0,0,1,2,10,12,249260,6137,0,18295,273692,113696,42987,156683,52883,59660,269226,4877,53755,1225,1654,100,2829,83000,5200,166035,110,799,57958,1500,NO,CO,SO,Livingston,Y,0,4100,0,Y,Y,PE,14584,MO0054,MO,29,117,98,04,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
MO0055,MARYVILLE PUBLIC LIBRARY,509 NORTH MAIN,Maryville,64468,1610,6605825281,10663,1,0,0,0,2,4,6,108458,4486,0,14675,127619,70013,8124,78137,15012,22411,115560,1611,37251,530,185,64,2704,25168,160,55779,22,52,22330,220,NO,CI,SO,Nodaway,Y,0,273,0,Y,Y,ST,10657,MO0055,MO,29,147,98,04,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
MO0056,MISSISSIPPI COUNTY LIBRARY DISTRICT,"P O BOX 160, 105 E MARSHALL",Charleston,63834,0160,5736836748,14442,1,1,0,0,1,5,6,161903,6074,1560,35813,205350,120255,0,120255,22379,58011,200645,0,41525,203,776,176,4576,32000,510,50551,56,342,12630,750,NO,CO,MO,Mississippi,Y,0,0,24,Y,Y,PE,14434,MO0056,MO,29,133,98,04,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
MO0057,MERCER COUNTY LIBRARY,601 GRANT,Princeton,64673,1023,6607483725,3723,1,0,0,0,3.5,0.5,4,82614,1174,0,2396,86184,46365,8349,54714,9855,3989,68558,3091,18936,83,217,58,1820,20039,13683,34533,13,273,9656,784,NO,CO,SO,Mercer,Y,0,0,20,Y,Y,PI,3721,MO0057,MO,29,129,98,04,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
MO0058,NORTH KANSAS CITY PUBLIC LIBRARY,715 EAST 23RD AVENUE,North Kansas City,64116,3372,8162213360,4118,1,0,0,2,2,9,11,407803,1732,0,15715,425250,209661,58462,268123,61949,106426,436498,0,44588,423,1078,160,3380,21644,0,46183,1140,789,18253,1667,NO,CI,SO,Clay,Y,0,32738,0,N,Y,ST,4116,MO0058,MO,29,047,98,04,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
MO0059,NORTHEAST MO LIBRARY SERVICE,207 W. CHESTNUT STREET,Kahoka,63445,1489,6607272327,23875,1,5,1,0,6.85,15,21.85,189247,10041,0,16994,216282,102032,9545,111577,44862,46129,202568,3671,123765,300,1200,160,10946,1500,200,114525,40,60,38938,800,HQ,MJ,MO,CLARK,Y,0,0,0,N,Y,ST,23861,MO0059,MO,29,045,98,04,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
MO0060,OZARK REGIONAL LIBRARY,402 N. MAIN STREET,Ironton,63650,1198,5735462615,57063,1,7,1,3,3,11,14,477719,23998,0,47766,549483,269266,20532,289798,83254,105608,478660,0,122280,5610,292,210,12290,103474,15601,205139,124,816,85236,8781,HQ,MJ,MO,IRON,Y,0,3385,0,Y,Y,ST,57030,MO0060,MO,29,093,98,04,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
MO0061,PUTNAM COUNTY PUBLIC LIBRARY,115 S. 16TH STREET,Unionville,63565,9999,6609477006,5079,1,0,0,0,2,2,4,61191,2136,0,12930,76257,23711,0,23711,11745,31532,66988,0,30868,65,653,60,2392,13500,600,45077,10,340,20794,688,NO,CO,SO,Putnam,Y,0,500,0,Y,Y,PE,5076,MO0061,MO,29,171,98,04,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
MO0062,RAY COUNTY LIBRARY,219 S. COLLEGE,Richmond,64085,1614,8164703291,21971,1,1,0,0,4,2,6,168943,9240,0,195794,373977,67742,7734,75476,45758,114565,235799,923,73860,1167,1267,121,3246,51000,5200,215482,122,176,44143,3550,NO,CO,MO,Ray,Y,0,3600,0,N,Y,PE,21958,MO0062,MO,29,177,98,04,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
MO0065,SCENIC REGIONAL LIBRARY,308 HAWTHORNE DRIVE,Union,63084,2259,3145383224,102584,1,6,1,3,3,17.5,20.5,802282,43143,0,35247,880672,379760,38252,418012,149099,167649,734760,54865,172521,4119,1529,423,16605,169104,25480,373703,208,675,157754,0,HQ,MJ,MO,FRANKLIN,Y,0,38185,0,N,Y,ST,102525,MO0065,MO,29,071,98,04,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
MO0066,SCOTLAND COUNTY MEMORIAL LIBRARY,306 W. MADISON,Memphis,63555,1046,6604657042,4822,1,0,0,0,1,3,4,67089,2028,0,13181,82298,38568,3600,42168,17473,16273,75914,11216,32156,355,672,68,2574,17519,922,43554,31,29,18990,258,NO,CO,SO,Scotland,Y,0,0,0,N,Y,ST,4819,MO0066,MO,29,199,98,04,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
MO0067,SULLIVAN COUNTY PUBLIC LIBRARY,109 EAST SECOND STREET,Milan,63556,1331,6602653911,6326,1,0,1,0,3,2,5,63239,2659,1540,8187,75625,40853,2700,43553,9224,17983,70760,0,24010,110,235,28,1976,9100,520,60268,0,40,23133,1150,NO,CO,MO,Sullivan,Y,0,0,0,Y,Y,PE,6322,MO0067,MO,29,211,98,04,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
MO0068,WASHINGTON COUNTY LIBRARY,235 E. HIGH STREET,Potosi,63664,1908,5734384691,20380,1,0,0,0,1,4,5,193121,8571,0,8859,210551,86385,0,86385,47556,42521,176462,0,50165,600,1213,165,2496,15000,1560,63347,10,25,20392,155,NO,CO,SO,Washington,Y,0,0,0,N,Y,PE,20368,MO0068,MO,29,221,98,04,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
MO0069,DE SOTO PUBLIC LIBRARY,712 SOUTH MAIN STREET,De Soto,63020,2401,3145863858,5993,1,0,0,0,2,3,5,93574,2520,0,18986,115080,49609,5051,54660,14821,6444,75925,15014,23099,465,940,67,2444,46750,710,77161,21,19,25822,1150,NO,CI,SO,Jefferson,Y,121,0,98,Y,Y,PE,5990,MO0069,MO,29,099,98,04,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
MO0071,WASHINGTON PUBLIC LIBRARY,415 JEFFERSON,Washington,63090,2607,3143901070,8455,1,0,0,1,3,4,7,57916,4446,0,165008,227370,97870,22289,120159,32324,8241,160724,60151,34267,303,673,109,3064,40455,0,106353,426,114,46818,1075,NO,CI,SO,Franklin,Y,0,0,0,N,N,,8450,MO0071,MO,29,071,98,04,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
MO0072,CARROLLTON PUBLIC LIBRARY,206 W WASHINGTON,Carrollton,64633,1261,6605420183,4406,1,0,0,0,1,2,3,60950,1853,0,9246,72049,38137,6739,44876,9650,13495,68021,0,21409,110,119,43,2496,15000,8500,29464,10,150,13787,1200,NO,CI,SO,Carroll,Y,0,1597,25,N,Y,PE,4403,MO0072,MO,29,033,98,04,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
MO0073,FERGUSON MUNICIPAL PUBLIC LIBRARY,35 N FLORISSANT  RD.,Ferguson,63135,2373,3145214820,21276,1,0,0,1,4,4,8,371671,8944,0,175079,555694,179050,29725,208775,56414,178181,443370,87675,81560,1353,2014,171,3354,68221,13613,120973,616,963,47016,4175,NO,CI,SO,St Louis,Y,0,16162,1,Y,Y,PE,21264,MO0073,MO,29,189,98,04,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
MO0074,WELLSVILLE PUBLIC LIBRARY,108 W. HUDSON,Wellsville,63384,1627,5736846151,1430,1,0,0,0,1,1,2,11274,601,0,984,12859,,,,3564,,10637,8113,13363,88,199,18,1040,4680,1040,8557,1,67,2826,83,NO,CI,SO,Montgomery County,Y,0,0,10,N,Y,PI,1429,MO0074,MO,29,139,98,04,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
MO0074,FARMINGTON PUBLIC LIBRARY,108 W HARRISON ST,Farmington,63640,2508,5737565779,11598,1,0,0,0,3,3.2,6.2,177150,4875,0,0,182025,85750,19700,105450,37482,25017,167949,4090,27602,516,432,105,2448,97526,4800,133911,44,138,35684,235,NO,CI,SO,St. Francois,Y,3752,4416,54,Y,Y,PE,11591,MO0075,MO,29,187,98,04,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
MO0076,KIRKWOOD PUBLIC LIBRARY,140 E JEFFERSON,Kirkwood,63122,4026,3148215770,26754,1,0,0,5.3,7,13.6,20.6,835763,11249,7356,67269,921637,402914,70654,473568,143228,163046,779842,32823,90057,3192,1921,213,3735,240000,12700,231933,451,982,89562,4079,NO,CI,SO,St Louis,Y,0,56121,21,Y,Y,PE,26739,MO0076,MO,29,189,98,04,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
MO0077,CRYSTAL  CITY PUBLIC LIBRARY,736 MISSISSIPPI AVE.,Crystal  City,63019,1646,3149377166,4088,1,0,0,0,3,1,4,51480,1718,0,4883,58081,32328,2473,34801,10417,10159,55377,2306,18469,790,544,52,2080,24700,1850,32131,9,12,10299,900,NO,CI,SO,Jefferson,Y,159,0,35,Y,Y,PI,4086,MO0077,MO,29,099,98,04,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
MO0078,BRENTWOOD PUBLIC LIBRARY,8765 EUALIE AVE,Brentwood,63144,2011,3149638630,7961,1,0,0,1.6,2.6,3.2,5.8,279045,3348,0,24866,307259,122865,23377,146242,45603,30605,222450,2459,42711,630,261,72,3160,51308,6408,60331,680,493,23498,2484,NO,CI,SO,St Louis,Y,0,12738,0,N,Y,PE,7956,MO0078,MO,29,189,98,04,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
MO0079,RICHMOND HEIGHTS MEMORIAL LIBRARY,7441 DALE AVENUE,Richmond Heights,63117,2209,3146452602,10015,1,0,0,2,2,5,7,200864,4210,0,52370,257444,143712,33358,177070,54342,21191,252603,12106,44515,1100,1334,121,3248,31941,4874,94250,558,384,40578,0,NO,CI,SO,St. Louis,Y,0,10118,0,Y,Y,PI,10009,MO0079,MO,29,189,98,04,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
MO0080,PARK HILLS PUBLIC LIBRARY,8 MUNICIPAL DRIVE,Park Hills,63601,2065,5734311842,4823,1,0,0,0,1,3,4,67490,2028,0,327,69845,36667,2774,39441,15632,11341,66414,0,32908,485,336,54,1872,33623,0,35390,25,0,15000,50,NO,CI,SO,St Francois,Y,2087,500,6,N,Y,PE,4820,MO0080,MO,29,187,98,04,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
MO0081,MONROE CITY PUBLIC,220 N. MAIN,Monroe City,63456,1610,5737352665,2259,1,0,0,0,1,2,3,44128,1188,0,7306,52622,18722,3693,22415,10864,6655,39934,1064,14861,80,100,43,1176,3545,780,10413,19,7,3949,207,NO,CI,SO,Monroe,Y,0,0,0,N,Y,ST,2258,MO0081,MO,29,137,98,04,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
MO0082,FESTUS PUBLIC LIBRARY,22 N MILL ST,Festus,63028,1818,3149372017,8105,1,0,0,0,3.4,0.37,3.77,72179,4262,7621,46981,131043,66121,8356,74477,19405,26180,120062,0,29038,589,371,55,1818,48640,3648,104609,33,88,51719,1800,NO,CI,SO,Jefferson,Y,0,4036,15,Y,Y,ST,8100,MO0082,MO,29,099,98,04,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
MO0083,VALLEY PARK COMMUNITY LIBRARY,320 BENTON STREET,Valley Park,63088,1706,3142255608,3819,1,0,0,0,2,1,3,49902,1604,0,2996,54502,22444,464,22908,12438,14137,49483,0,16790,75,200,42,2028,4505,426,9249,0,0,5926,363,NO,CI,SO,St Louis,Y,0,0,0,Y,Y,PE,3817,MO0083,MO,29,189,98,04,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
MO0084,WEBSTER GROVES PUBLIC LIBRARY,301 EAST LOCKWOOD AVENUE,WEBSTER GROVES,63119,3195,3149613784,21862,1,0,0,1,6,10,16,557705,12523,0,32226,602454,286914,44392,331306,87295,100660,519261,0,67770,6086,1618,195,3340,58332,4220,307740,1968,1690,136433,681,NO,CI,SO,ST LOUIS,Y,8495,235,37,Y,Y,UK,21850,MO0084,MO,29,189,98,04,4, 0, 0, 0, 0, 1, 1,11, 1, 3, 3, 3,11,11, 1,11, 1, 1, 1,11,11, 1, 1, 5, 1, 1, 1, 1, 1, 5, 5, 8, 8, 0, 3, 3, 3, 0, 0
MO0085,ROCK HILL PUBLIC LIBRARY,9620 MANCHESTER RD,Rock Hill,63119,1396,3149624723,4792,1,0,0,0,0.87,0.75,1.62,93288,2015,0,10130,105433,,,,21240,,84463,10000,30489,0,0,67,2418,26658,0,30999,33,304,14409,0,NO,CI,SO,St Louis,Y,0,260,0,Y,Y,PE,4789,MO0085,MO,29,189,98,04,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
MO0087,DALLAS COUNTY LIBRARY,"PO BOX 1008, 219 W. MAIN",Buffalo,65622,1008,4173452647,12646,1,0,1,0,0.62,3.75,4.37,75578,5318,0,12226,93122,51095,4355,55450,26988,12386,94824,0,18953,206,1110,60,2822,30000,1040,77951,13,33,26768,625,NO,CO,MO,Dallas,Y,0,2880,0,N,Y,ST,12639,MO0087,MO,29,059,98,04,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
MO0088,HENRY COUNTY LIBRARY,123 GREEN STREET,Clinton,64735,1462,6608852612,17292,1,0,0,0,1,6.35,7.35,308000,7200,0,27300,342500,92275,9785,102060,63912,46763,212735,146469,44623,515,320,106,3600,209132,9304,117344,57,319,41635,1543,NO,CO,SO,Henry,Y,3154,17964,61,Y,Y,PE,17282,MO0088,MO,29,083,98,04,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
MO0090,SEDALIA PUBLIC LIBRARY,311 WEST THIRD,Sedalia,65301,4399,6608261314,19425,1,0,0,1,2,6,8,279516,8168,0,18271,305955,140513,36308,176821,57907,35921,270649,34729,58638,570,1116,137,3340,100400,7200,114650,49,301,31962,1800,NO,CI,SO,Pettis,Y,4199,4199,33,Y,Y,PE,19414,MO0090,MO,29,159,98,04,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
MO0091,MEXICO-AUDRAIN COUNTY LIBRARY DISTRICT,305 W. JACKSON,Mexico,65265,2789,5735814939,23599,1,4,0,2,2,13.75,15.75,373829,7670,0,81594,463093,226129,28396,254525,79661,103957,438143,0,146919,1612,3219,154,9464,50417,14832,223627,462,1521,88911,7011,NO,SD,MO,Audrain,Y,0,0,0,Y,Y,PE,23586,MO0091,MO,29,007,98,04,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
MO0092,CENTRALIA PUBLIC LIBRARY,304 E SNEED ST,Centralia,65240,1355,5736822036,3420,1,0,0,0,2,0,2,53653,1438,0,13776,68867,,,,14300,,52538,0,18957,352,828,45,1630,7983,474,45055,5,23,20353,407,NO,CI,SO,Boone,Y,0,0,0,N,N,,3418,MO0092,MO,29,019,98,04,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0,10, 0, 0, 0, 0, 0, 0
MO0094,ROLLA PUBLIC LIBRARY,900 PINE STREET,Rolla,65401,3142,5733642604,14090,1,0,0,1,2.37,5.25,7.62,211169,4442,0,34840,250451,116317,15807,132124,53165,74953,260242,0,36065,1364,1860,120,3510,70000,0,263640,13,1427,79184,3100,NO,CI,SO,Phelps,Y,2837,8000,20,N,Y,PE,14082,MO0094,MO,29,161,98,04,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
MO0095,CAMDEN COUNTY LIBRARY DISTRICT,"PO BOX BOX 1320, 35 CAMDEN CT",Camdenton,65020,1320,5733467733,27495,1,5,0,1.8,10.5,2.6,13.1,490368,8674,0,47545,546587,200889,30299,231188,80896,99950,412034,10619,91558,866,726,242,9384,39250,6803,175800,6,1371,54300,2453,NO,CO,MO,Camden,Y,0,13046,0,Y,Y,PE,27479,MO0095,MO,29,029,98,04,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
MO0096,NORBORNE PUBLIC LIBRARY,109 EAST SECOND,Norborne,64668,1301,6605943514,856,1,0,0,0,1,0,1,5014,360,360,1200,6934,,,,2616,,4993,0,11987,34,159,28,2236,4400,572,6122,0,0,1653,0,NO,CI,SO,Carroll,Y,0,0,0,N,N,,856,MO0096,MO,29,033,98,04,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
