LIBID,LIBNAME,ADDRESS,CITY,ZIP1,ZIP2,PHONE,POPU,CENTLIB,BRANLIB,BKMOB,MASTER,LIBRARIAN,OTHPAID,TOTPEMP,LOCGVT,STGVT,FEDGVT,OTHINCM,TOTINCM,SALARIES,BENEFIT,TOTEXP,TOTEXPCOL,OTHOPEXP,TOTOPEXP1,CAPITAL,BKVOL,AUDIO,VIDEO,SUBSCRIPT,DUPLI,ATTEND,REFERENCE,TOTCIR,LOANTO,LOANFM,KIDCIRCL,KIDATTEND,C_RELATN,C_LEGBASE,C_ADMIN,CNTY,POPU_UNDUP,FSCSKEY,STABR,PUB_FIPS,YR,OBEREG,RSTATUS,IMP0,IMP1,IMP2,IMP3,IMP4,IMP5,IMP6,IMP7,IMP8,IMP9,IMP10,IMP11,IMP12,IMP13,IMP14,IMP15,IMP16,IMP17,IMP18,IMP19,IMP20,IMP21,IMP22,IMP23,FILLER,IMP25,IMP26,IMP27,IMP28,IMP29,IMP30,IMP31,IMP32
IdFe,BENEWAH DISTRICT [TRI-COMMUNITY],Third and Church,Fernwood,83830,0317,2082454883,1045,0,1,0,0,0.55,0,0.55,13660,3902,0,1257,18819,,,,3000,,14316,0,18130,0,4,1,936,3057,72,10679,0,132,3749,120,NO,SD,SO,Benewah,1034,ID0112,ID,16,94,07,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
2493,John Mosser P.L.D.,106 W. Meek St.,Abingdon,61410,1450,3094623129,3600,1,0,0,0,1.76,0.2,1.96,26748,4269,2620,4229,37866,,,,8536,,45753,0,21469,429,270,47,1820,7242,5694,24764,28,204,11669,228,ME,SD,SO,Knox,3600,IL0001,IL,17,94,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0,10, 0
  20,Acorn P.L.D.,15624 S. Central Ave.,Oak Forest,60452,3299,7086873700,31697,1,0,0,0.93,3.7,11.78,15.48,518210,37767,0,60834,616811,262924,59560,322484,95322,137634,555440,104983,54886,3571,1491,202,3328,207712,44356,208825,1963,2216,69528,4464,ME,SD,SO,Cook,31697,IL0002,IL,17,94,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
  30,Addison P.L.,235 N. Kennedy Dr.,Addison,60101,2499,7085433617,32053,1,0,0,7.93,7.93,15.79,23.71,1376737,46269,222772,76542,1722320,535792,127012,662804,180785,225725,1069314,814175,84185,4231,1514,735,3432,107962,33312,237515,4022,2701,101714,3572,ME,CI,SO,DuPage,32053,IL0003,IL,17,94,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
  50,Albion P.L.,6 North 4th. St.,Albion,62806,1221,6184453314,2116,1,0,0,0,0.83,0,0.83,14692,2010,0,5215,21917,,,,4737,,21375,0,16435,0,0,73,1300,8400,3666,26781,0,936,6813,258,ME,CI,SO,Edwards,2116,IL0005,IL,17,94,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
  70,Algonquin Area P.L.D.,115 Eastgate Dr.,Algonquin,60102,3092,7086584343,17559,1,0,0,5.93,9.49,10.25,19.74,794414,33343,0,41832,869589,438103,99701,537804,124256,158539,820599,53633,66621,2104,164,224,3484,162346,13919,190388,2221,2340,108997,10164,ME,SD,SO,Kane,17559,IL0006,IL,17,94,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
  80,Alpha Park P.L.D.,3527 S. Airport Road,Bartonville,61607,1799,3096973822,24275,1,0,0,1,4.18,7.45,11.63,274338,103097,0,40420,417855,201052,39952,241004,48610,96353,385967,8269,58265,3427,1672,238,3536,126522,15028,195956,1810,1513,70004,5358,ME,SD,SO,Peoria,24275,IL0007,IL,17,94,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
  90,Alsip-Merrionette Park P.L.D.,11960 S. Pulaski,Alsip,60658,1115,7083715666,21445,1,0,0,4.69,4.69,10.03,14.71,1271877,63277,0,61733,1396887,331110,65345,396455,137853,165187,699495,219976,85840,1677,1118,241,3380,150224,21840,203014,5149,1563,87770,5644,ME,SD,SO,Cook,21445,IL0008,IL,17,94,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
 100,Altamont P.L.,121 W. Washington St.,Altamont,62411,1451,6184835457,2296,1,0,0,0,1,0.18,1.18,15179,2656,0,4408,22243,,,,4612,,17309,0,15627,300,253,57,1352,15327,1483,24241,80,180,11409,1500,ME,CI,SO,Effingham,2296,IL0009,IL,17,94,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
 110,Ransom Mem. P.L.,110 N. Main St.,Altona,61414,9998,3094846193,826,1,0,0,0,0.38,0,0.38,11522,785,0,745,13052,,,,2809,,12009,0,14300,0,5,55,572,5095,702,9385,100,100,5305,214,ME,CI,SO,Knox,826,IL0010,IL,17,94,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0,10, 0
 120,Pankhurst Mem. Lib.,3 S. Jefferson,Amboy,61310,1400,8158573925,2377,1,0,0,0,1.35,0.08,1.43,5311,3066,0,8377,16754,,,,5510,,21765,0,21621,430,32,46,1404,11877,943,18248,75,474,6788,575,ME,CI,SO,Lee,2377,IL0011,IL,17,94,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
 130,Andalusia Twp. Lib.,"503 W. 2nd. St., Box 319",Andalusia,61232,0319,3097982542,1899,1,0,0,0,0.88,0,0.88,17244,5333,0,0,22577,,,,3712,,21688,3244,9951,0,0,16,1820,4359,546,6928,25,32,3537,550,ME,CI,SO,Rock Island,1899,IL0012,IL,17,94,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
4845,Stinson Mem. L.D.,409 S. Main,Anna,62906,1211,6188332521,13896,1,2,0,1,1.48,1.95,3.43,33518,15939,50532,7366,107355,51861,11258,63119,17486,24550,105155,829,21963,261,300,43,4264,32941,18018,69018,31,4919,30776,2400,ME,SD,MO,Union,13896,IL0013,IL,17,94,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
 150,Annawan-Alba Twp. Lib.,"320 W. Front St., Box 298",Annawan,61234,0298,3099356483,1432,1,0,0,0,1.1,0.3,1.4,19878,1361,0,3659,24898,,,,4397,,25257,0,15759,791,91,44,1508,12780,1118,22430,197,587,13786,1540,ME,CI,SO,Henry,1432,IL0014,IL,17,94,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
 160,Antioch P.L.D.,757 N. Main St.,Antioch,60002,9904,7083950874,17285,1,0,0,1,4,7.05,11.05,465150,21491,0,24777,511418,200016,44893,244909,66128,111004,422041,0,51974,1579,959,261,3432,152791,26374,128816,741,643,60109,2217,ME,SD,SO,Lake,17285,IL0015,IL,17,94,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
 170,Arcola P.L.D.,407 E. Main,Arcola,61910,1513,2172684477,4072,1,0,0,0,1,1.38,2.38,40534,2975,17097,13582,74188,30412,4425,34837,12530,15469,62836,0,19018,638,375,60,2496,23000,1196,28453,79,307,8856,550,ME,CI,SO,Douglas,4072,IL0016,IL,17,94,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
 190,Arlington Heights Mem. Lib.,500 N. Dunton Ave.,Arlington Heights,60004,5966,7083920100,75463,1,0,1,20.26,20.26,88.2,108.46,14023325,71687,0,590864,14685876,3030972,273670,3304642,774128,882122,4960892,1094043,423746,24617,8942,1478,8424,690127,369635,1377694,3768,2802,490896,13868,ME,CI,MO,Cook,75463,IL0018,IL,17,94,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
 200,Arthur P.L.,225 S. Walnut St.,Arthur,61911,1269,2175432037,4709,1,0,0,0,1,0.6,1.6,22626,5658,43294,15865,87443,,,,25936,,72533,5387,14430,151,294,55,2808,27124,173,55950,27,322,27560,559,ME,CI,SO,Moultrie,4709,IL0019,IL,17,94,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
 210,Ashland P.L.D.,"125 W. Editor, Box 498",Ashland,62612,0498,2174763417,9771,1,1,0,0,3.5,0,3.5,104089,6041,7740,3498,121368,41793,1066,42859,27766,31367,101992,6833,11741,462,278,75,3900,16462,15262,17424,174,1069,8424,1622,ME,SD,MO,Menard,9771,IL0020,IL,17,94,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
 220,Ashley P.L.,"E. Railroad St., Box 246",Ashley,62808,0246,6184852295,583,1,0,0,0,0.23,0,0.23,2872,1317,0,0,4189,,,,1000,,4123,0,5343,0,0,12,468,2037,135,3687,4,172,1937,27,ME,CI,SO,Washington,583,IL0021,IL,17,94,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
 230,Mills and Petrie Mem. Lib. and Gym.,Box 308,Ashton,61006,0308,8154532213,1042,1,0,0,0,0.7,0.18,0.88,6916,0,0,10450,17366,,,,2595,,12496,0,7872,1,27,29,1456,8599,1664,7745,47,81,2070,0,ME,CI,SO,Lee,1042,IL0022,IL,17,94,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
 240,Assumption P.L.D.,"131 N. Chestnut St., 205 N. Oak",Assumption,62510,1137,2172263915,2102,1,0,0,0,1.23,0.1,1.33,27981,2797,33373,9803,73954,,,,5276,,18203,202023,14281,176,18,45,1508,4472,1040,10289,2,281,5211,263,ME,SD,SO,Christian,2102,IL0023,IL,17,94,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
 250,Astoria P.L.D.,"220 W. Broadway, Box 547",Astoria,61501,0547,3093292423,2506,1,0,0,0,1,0,1,20028,2608,0,19573,42209,,,,2380,,30911,10349,12304,158,148,48,2184,9800,608,7156,50,212,2684,100,ME,SD,SO,Fulton,2506,IL0024,IL,17,94,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
 260,Atkinson P.L.D.,"119 W. Main St., Box 633",Atkinson,61235,0633,3099367606,1539,1,0,0,0,0.93,0.08,1,22082,2176,0,2476,26734,,,,3137,,25793,0,12946,415,15,45,1560,5700,155,10008,55,54,4968,198,ME,SD,SO,Henry,1539,IL0025,IL,17,94,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
 270,Atlanta P.L.,"100 Race St., Box 526",Atlanta,61723,0526,2176482112,1616,1,0,0,0,1.18,0.45,1.63,7338,1535,0,9080,17953,,,,3162,,22645,3388,13732,26,39,7,1222,3200,1378,5914,0,212,2002,128,ME,CI,SO,Logan,1616,IL0026,IL,17,94,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0,10, 0
 280,Atwood-Hammond P.L.D.,"123 N Main, Box 440",Atwood,61913,0440,2175782727,2876,1,1,0,0,1.3,0,1.3,47721,3129,0,3398,54248,,,,8211,,53495,0,14545,340,580,41,1924,11993,260,22490,605,499,7932,424,ME,SD,MO,Moultrie,2876,IL0027,IL,17,94,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0,10, 0
 290,Auburn P.L.,118 N. 5th St.,Auburn,62615,1495,2174386211,3724,1,0,0,0,1.28,0.59,1.86,34370,4622,0,7703,46695,,,,7862,,44133,0,20555,438,419,33,1638,42643,15314,45042,72,861,22258,2006,ME,CI,SO,Sangamon,3724,IL0028,IL,17,94,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
 300,Aurora P.L.,1 E. Benton St.,Aurora,60505,4299,7088969761,99556,1,1,1,15.38,20.68,34.9,55.58,1898053,390619,38849,140702,2468223,1316953,345243,1662196,348058,277552,2287806,46937,294029,27104,2307,649,7436,393430,84395,795007,1298,1517,387568,33410,ME,CI,MO,DuPage,99556,IL0029,IL,17,94,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
 310,Village of Avon P.L.,"105 S. Main St., Box 389",Avon,61415,0389,3094653933,957,1,0,0,0,0.5,0.2,0.7,7847,3023,0,2592,13462,,,,1293,,13653,0,11000,90,30,42,988,2499,1118,5236,3,36,3145,456,ME,CI,SO,Fulton,957,IL0030,IL,17,94,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
 315,Barclay P.L.D. of Warrensburg,"220 S. Main St., Box 349",Warrensburg,62573,0349,2176723621,5417,1,0,0,0,0.75,1.95,2.7,74168,5412,0,7973,87553,33554,3852,37406,13962,27629,78997,6808,17665,441,520,102,2236,23200,1837,30698,1116,794,11622,1616,ME,SD,SO,Logan,5417,IL0031,IL,17,94,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
 320,Barrington P.L.D.,505 N. Northwest Hwy.,Barrington,60010,3399,7083821300,38188,1,0,0,14,21,24.18,45.18,2897711,57769,84119,277766,3317365,1069844,247012,1316856,308663,761380,2386899,2438175,164633,9107,3444,510,3744,640078,93340,476421,5882,3378,208412,14219,ME,SD,SO,Lake,38188,IL0032,IL,17,94,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 1, 0, 0, 0, 0, 0, 0, 0
 330,Barry P.L.,880 Bainbridge St.,Barry,62312,1207,2173352149,1391,1,0,0,0,0.8,0.06,0.86,10391,3868,0,2997,17256,,,,5719,,20396,0,10121,440,35,57,1300,5564,759,17492,25,85,2550,258,ME,CI,SO,Pike,1391,IL0033,IL,17,94,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0,10, 0
 340,Bartlett P.L.D.,800 S. Bartlett Rd.,Bartlett,60103,4663,7088372855,24284,1,0,0,3.75,5.63,7.35,12.98,831132,22108,0,132736,985976,334617,79321,413938,131376,166610,711924,77822,52236,2671,1229,324,3640,270000,8289,223522,210,2202,107262,8290,ME,SD,SO,Cook,24284,IL0034,IL,17,94,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
 350,Batavia P.L.D.,335 W. Wilson St.,Batavia,60510,1948,7088791393,20306,1,0,0,3.15,3.51,10.7,14.21,499680,36452,0,68643,604775,247813,51660,299473,118411,85127,503011,255773,82559,4084,1492,187,3328,124228,10016,237975,4736,3598,128376,4386,ME,SD,SO,DuPage,20306,IL0035,IL,17,94,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0,10, 0
 360,Beardstown P.L.,105 W. Third St.,Beardstown,62618,1196,2173234204,5270,1,0,0,0,0.88,1.5,2.38,31637,6045,0,18726,56408,33804,725,34529,6554,11101,52184,6980,21305,1441,348,55,1612,10000,3042,22716,329,724,9122,750,ME,CI,SO,Cass,5270,IL0036,IL,17,94,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
 370,Bedford Park P.L.D.,7816 W. 65th Place,Bedford Park,60501,1914,7084586826,988,1,0,0,1.75,1.75,8.93,10.68,620440,82216,0,50098,752754,212597,60375,272972,116158,156759,545889,24384,86217,3034,1057,210,3068,101148,4524,110560,3342,1769,48552,4248,ME,SD,SO,Cook,988,IL0037,IL,17,94,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0,10, 0
 380,Belleville P.L.,121 E. Washington,Belleville,62220,2205,6182340441,42806,1,1,0,1.88,4.69,12.33,17.01,607658,68436,0,77509,753603,340544,120345,460889,26654,170967,658510,0,109266,2420,831,342,2652,163030,27479,219216,4404,4798,101508,3136,ME,CI,MO,St. Clair,42806,IL0038,IL,17,94,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
 390,Bellwood P.L.,600 Bohland Ave.,Bellwood,60104,1896,7085477393,20241,1,0,0,4,4,10.03,14.03,537728,59787,0,41553,639068,248052,87380,335432,88154,129950,553536,59979,85648,5164,908,190,3172,101274,15702,76521,2443,423,29235,1700,ME,CI,SO,Cook,20241,IL0039,IL,17,94,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
 400,Ida P.L.,320 N. State St.,Belvidere,61008,3299,8155443838,15962,1,0,0,0.88,4.48,10.25,14.73,154360,32488,0,80821,267669,191045,0,191045,35112,43235,269392,12062,52245,1925,985,181,3380,143624,11674,170165,25,1676,70005,3882,ME,CI,SO,Boone,15962,IL0040,IL,17,94,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0,10, 0
 410,Bement Twp. Lib.,349 S. Macon,Bement,61813,1412,2176787101,1928,1,0,0,0.15,1.4,0.23,1.63,30744,2562,0,3957,37263,,,,4964,,32070,7405,16029,326,488,79,1872,21840,2002,25944,35,241,6695,494,ME,CI,SO,Piatt,1928,IL0041,IL,17,94,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
 420,Bensenville Community P.L.D.,200 S. Church Rd.,Bensenville,60106,2398,7087664642,22368,1,0,0,5.01,6.4,9.68,16.08,716521,67191,44157,44181,872050,402120,87728,489848,131620,252678,874146,7245,71597,3670,121,370,3796,211519,24855,134628,1770,2163,59191,13069,ME,SD,SO,DuPage,22368,IL0042,IL,17,94,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
 430,Benton P.L.D.,502 S. Main St.,Benton,62812,1799,6184387511,10047,1,0,0,0,3.38,1.2,4.58,135516,14491,0,14071,164078,75972,20336,96308,18036,24507,138851,4090,31722,244,234,120,3068,43351,6240,70068,274,1289,18406,1113,ME,SD,SO,Franklin,10047,IL0043,IL,17,94,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
 440,Berkeley P.L.,1637 Taft Ave.,Berkeley,60163,1461,7085446017,5137,1,0,0,0.7,0.7,3.53,4.23,109081,9954,0,11133,130168,62437,0,62437,25964,25204,113605,0,26130,729,1004,72,3016,43657,4108,35356,801,678,15828,1342,ME,CI,SO,Cook,5137,IL0044,IL,17,94,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0,10, 0
 445,Bertolet Mem. L.D.,"406 S. Main St., Box 341",Leaf River,61047,0341,8157382742,1790,1,0,0,0,1.08,0.06,1.14,0,2228,0,24753,26981,,,,5686,,30132,0,8624,123,171,29,1508,6754,780,10353,10,926,3732,886,ME,SD,SO,Ogle,1790,IL0045,IL,17,94,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
 450,Berwyn P.L.,6420 W. 16th St.,Berwyn,60402,1370,7087881121,45426,1,1,0,0,7,22.73,29.73,710000,41337,0,17913,769250,492433,0,492433,121811,101020,715264,35000,131818,1645,1824,491,6760,117000,23824,245349,2350,2993,110098,3207,ME,CI,MO,Cook,45426,IL0046,IL,17,94,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0,10, 0
 460,Bethalto P.L.D.,321 S. Prairie St.,Bethalto,62010,1525,6183778141,13203,1,0,0,1,1.88,3.31,5.19,132393,15554,0,13209,161156,59749,9610,69359,22566,21348,113273,21979,26583,246,22,126,2652,33800,5772,82916,3777,4268,28068,725,ME,SD,SO,Madison,13203,IL0047,IL,17,94,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
 480,Blandinsville-Hire P.L.D.,"130 S. Main St., Box 258",Blandinsville,61420,0258,3096523166,3073,1,0,0,0,2.19,0.6,2.79,42910,3393,1866,1554,49723,23930,3023,26953,9400,8736,45089,0,29129,292,250,99,2314,10707,655,28313,131,12,6108,408,ME,SD,SO,Hancock,3073,IL0048,IL,17,94,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
 490,Bloomingdale P.L.,101 Fairfield Way,Bloomingdale,60108,1537,7085293120,16614,1,0,0,4.5,8.63,8.85,17.48,889402,15783,25200,110672,1041057,378286,85450,463736,83422,105949,653107,297143,54596,2412,830,160,3172,179753,36946,165641,1745,2727,82450,11327,ME,CI,SO,DuPage,16614,IL0049,IL,17,94,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
 500,Bloomington P.L.,"205 E. Olive St., Box 3308",Bloomington,61701,3308,3098286091,59852,1,0,1,4.95,12.95,28.85,41.8,1214667,155793,0,272965,1643425,866882,265446,1132328,248568,315329,1696225,0,163074,8544,1648,494,4420,413284,91710,562598,3490,2237,222550,10871,ME,CI,MO,McLean,59852,IL0050,IL,17,94,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
 510,Blue Island P.L.,2433 West York St.,Blue Island,60406,2094,7083881078,21203,1,0,0,2.81,3.75,9.07,12.83,383618,53300,0,34136,471054,286675,59654,346329,33911,76181,456421,0,80724,4816,1311,306,2496,8266,8840,114744,2206,2155,41139,292,ME,CI,SO,Cook,21203,IL0051,IL,17,94,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0,10, 0
 520,Blue Mound Mem. P.L.D.,"Box 317, 213 N. St. Marie St.",Blue Mound,62513,0317,2176922774,2554,1,0,0,0,0.75,0.5,1.25,40810,4267,2326,1799,49202,,,,7045,,39699,0,14381,200,110,49,2392,14552,9516,20164,1013,433,8860,514,ME,SD,SO,Christian,2554,IL0052,IL,17,94,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0,10, 0
 530,Bluffs P.L.,"North Bluffs St., Box 177",Bluffs,62621,0177,2177543804,774,1,0,0,0,0.63,0.03,0.65,5786,1881,0,3638,11305,,,,2402,,11959,0,7528,217,98,19,2132,4147,1118,4024,0,63,2145,262,ME,CI,SO,Scott,774,IL0053,IL,17,94,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
