K_DECTOP,LIB_CODE,LIB_NAME,LIB_ADDR,LIB_CITY,LIB_ZIP,LIB_ZIP4,LIB_PHONE,LIB_CNTY,C_OUT_TYP,C_MSA,C_SER_POP,LIB_NUM_BM,WEB_ADR,K_SEQ,STABR,PUB_FIPS,CNTYFIPS,YR
UT0001,BEAV1102,BEAVER CO. BOOKMOBILE LIBRARY #1,76 NORTH 200 WEST,DELTA,84624,8460,4358642292,BEAVER,BS,NO,A,1,,003,UT,49,001,98
UT0001,BEAVER1104,BEAVER CO. BOOKMOBILE LIBRARY #2,P.O. BOX 625,PANGUITCH,84759,0625,4356762431,BEAVER,BS,NO,A,1,,005,UT,49,001,98
UT0002,BEAVER1201,BEAVER PUBLIC LIBRARY,P.O. BOX 192,BEAVER,84713,0192,4354385274,BEAVER,CE,NO,B,0,,002,UT,49,001,98
UT0003,BEAVER1301,MILFORD PUBLIC LIBRARY,P.O. BOX 579,MILFORD,84751,0579,4353875039,BEAVER,CE,NO,B,0,,002,UT,49,001,98
UT0004,BEAVER1401,MINERSVILLE PUBLIC LIBRARY,P.O. BOX 159,MINERSVILLE,84752,0159,4353862267,BEAVER,CE,NO,A,0,,002,UT,49,001,98
UT0005,BXELDR1101,BOX ELDER CO. BOOKMOBILE HEADQUARTERS,P.O. BOX 595,WILLARD,84340,0595,4357232261,BOX ELDER,BR,NO,B,0,,002,UT,49,003,98
UT0005,BXELDR1102,BOX ELDER CO. BOOKMOBILE LIBRARY,P.O. BOX 595,WILLARD,84340,0595,4357232261,BOX ELDER,BS,NO,E,2,,003,UT,49,003,98
UT0006,BXELDR1201,BRIGHAM CITY LIBRARY,26 EAST FOREST,BRIGHAM CITY,84302,2198,4357235850,BOX ELDER,CE,NO,E,0,,002,UT,49,003,98
UT0007,BXELDR1301,GARLAND PUBLIC LIBRARY,P.O. BOX 147,GARLAND,84312,0147,4352573117,BOX ELDER,CE,NO,B,0,,002,UT,49,003,98
UT0008,BXELDR1401,TREMONTON PUBLIC LIBRARY,200 NORTH TREMONT STREET,TREMONTON,84337,1329,4352573213,BOX ELDER,CE,NO,C,0,,002,UT,49,003,98
UT0009,CACHCO1102,CACHE CO. BOOKMOBILE LIBRARY,15 NORTH MAIN STREET,PROVIDENCE,84332,9694,4357527881,CACHE,BS,NO,E,1,,003,UT,49,005,98
UT0009,CACHCO1101,PROVIDENCE/RIVER HEIGHTS BRANCH,15 NORTH MAIN STREET,PROVIDENCE,84332,9694,4357527881,CACHE,BR,NO,C,0,,004,UT,49,005,98
UT0010,CACHCO1201,HYRUM CITY BESSIE BROWN LIBRARY,P O BOX B,HYRUM,84319,9999,4352456411,CACHE,CE,NO,C,0,,002,UT,49,005,98
UT0011,CACHCO1301,LEWISTON PUBLIC LIBRARY,P.O. BOX 36,LEWISTON,84320,0036,4352585515,CACHE,CE,NO,B,0,,002,UT,49,005,98
UT0012,CACHCO1401,LOGAN LIBRARY,255 NORTH MAIN,LOGAN,84321,3914,4357509870,CACHE,CE,NO,F,0,,002,UT,49,005,98
UT0013,CACHCO1501,RICHMOND PUBLIC LIBRARY,P.O. BOX 202,RICHMOND,84333,0202,4352585525,CACHE,CE,NO,B,0,,002,UT,49,005,98
UT0014,CACHCO1601,SMITHFIELD LIBRARY,P.O. BOX 35,SMITHFIELD,84335,0035,4355633555,CACHE,CE,NO,D,0,,002,UT,49,005,98
UT0015,CARBON1102,CARBON CO. BOOKMOBILE LIBRARY,P.O. BOX 167,WELLINGTON,84542,0167,4356370638,CARBON,BS,NO,D,1,,003,UT,49,007,98
UT0016,CARBON1201,HELPER CITY LIBRARY,19 SOUTH MAIN STREET,HELPER,84526,1533,4354725601,CARBON,CE,NO,B,0,,002,UT,49,007,98
UT0017,CARBON1301,PRICE CITY LIBRARY,159 EAST MAIN,PRICE,84501,3033,4356363188,CARBON,CE,NO,D,0,,002,UT,49,007,98
UT0018,DAGGET1102,DAGGETT CO. BOOKMOBILE LIBRARY,RT. 2 BOX 2859,ROOSEVELT,84066,9557,4357222901,DAGGETT,BS,NO,A,1,,003,UT,49,009,98
UT0019,DAVSCO1101,DAVIS COUNTY LIBRARY HEADQUARTERS,P.O. BOX 115,FARMINGTON,84025,0115,8014512322,DAVIS,CE,NC,E,0,,002,UT,49,011,98
UT0019,DAVSCO1102,DAVIS COUNTY LIBRARY CENTRAL BRANCH,155 NORTH WASATCH,LAYTON,84041,3100,8015470729,DAVIS,BR,NC,G,0,,003,UT,49,011,98
UT0019,DAVSCO1103,DAVIS COUNTY LIBRARY NORTH BRANCH,562 SOUTH 1000 EAST,CLEARFIELD,84015,1299,8018256662,DAVIS,BR,NC,F,0,,004,UT,49,011,98
UT0019,DAVSCO1104,DAVIS COUNTY LIBRARY SOUTH BRANCH,725 SOUTH MAIN,BOUNTIFUL,84010,6397,8012958732,DAVIS,BR,NC,G,0,,005,UT,49,011,98
UT0019,DAVSCO1105,DAVIS COUNTY LIBRARY BOOKMOBILE LIBRARY,P.O. BOX 115,FARMINGTON,84025,0115,8014512322,DAVIS,BS,NC,E,1,,006,UT,49,011,98
UT0020,DAVSCO1201,KAYSVILLE CITY LIBRARY,44 NORTH MAIN STREET,KAYSVILLE,84037,1949,8015442826,DAVIS,CE,NC,E,0,,002,UT,49,011,98
UT0021,DUCHSN1101,DUCHESNE COUNTY VLIBRARY,70 WEST LAGOON (44-4),ROOSEVELT,84066,2841,4357224441,DUCHESNE,CE,NO,C,0,,002,UT,49,013,98
UT0021,DUCHSN1103,DUCHESNE CO. BOOKMOBILE LIBRARY,P.O. BOX 365,ROOSEVELT,84066,0365,4357222901,DUCHESNE,BS,NO,D,1,,003,UT,49,013,98
UT0022,EMRYCO1102,EMERY COUNTY LIBRARY HEADQUARTERS,P.O. BOX 515,CASTLE DALE,84513,0515,4353812554,EMERY,CE,NO,B,0,,003,UT,49,015,98
UT0022,EMRYCO1103,EMERY COUNTY LIBRARY CLEVELAND BRANCH,P.O. BOX 275,CLEVELAND,84518,0275,4356532204,EMERY,BR,NO,A,0,,004,UT,49,015,98
UT0022,EMRYCO1104,EMERY COUNTY LIBRARY ELMO BRANCH,P.O. BOX 217,ELMO,84521,0217,4356532558,EMERY,BR,NO,A,0,,005,UT,49,015,98
UT0022,EMRY1105,EMERY COUNTY LIBRARY EMERY BRANCH,P.O. BOX 127,EMERY,84522,0127,4352862474,EMERY,BR,NO,A,0,,006,UT,49,015,98
UT0022,EMRYCO1106,EMERY COUNTY LIBRARY FERRON BRANCH,P.O. BOX 850,FERRON,84523,0850,4353842637,EMERY,BR,NO,B,0,,007,UT,49,015,98
UT0022,EMRYCO1107,EMERY COUNTY LIBRARY GREEN RIVER BRANCH,P.O. BOX 510,GREEN RIVER,84525,0385,4355643349,EMERY,BR,NO,B,0,,008,UT,49,015,98
UT0022,EMRYCO1108,EMERY COUNTY LIBRARY HUNTINGTON BRANCH,P.O. BOX 794,HUNTINGTON,84528,0794,4356879590,EMERY,BR,NO,B,0,,009,UT,49,015,98
UT0022,EMRYCO1109,EMERY COUNTY LIBRARY ORANGEVILLE BRANCH,P.O. BOX 628,ORANGEVILLE,84537,0628,4357482726,EMERY,BR,NO,B,0,,010,UT,49,015,98
UT0023,GARFLD1101,PANGUITCH CITY LIBRARY,P.O. BOX 75,PANGUITCH,84759,0075,4356762431,GARFIELD,CE,NO,B,0,,002,UT,49,017,98
UT0023,GARFLD1103,GARFIELD CO.BOOKMOBILE LIBRARY,P.O. BOX 625,PANGUITCH,84759,0625,4356762431,GARFIELD,BS,NO,C,1,,003,UT,49,017,98
UT0023,GARFLD1104,ESCALANTE BRANCH,P.O. BOX 552,ESCALANTE,84726,0552,4358264541,GARFIELD,BR,NO,A,0,,004,UT,49,017,98
UT0024,GRNDCO1101,GRAND COUNTY LIBRARY,25 SOUTH 1ST EAST,MOAB,84532,2639,4352595421,GRAND,CE,NO,D,0,,002,UT,49,019,98
UT0025,IRONCO1102,IRON CO. BOOKMOBILE LIBRARY,43 NORTH 300 WEST,CEDAR CITY,84720,2505,4355866715,IRON,BS,NO,D,1,,003,UT,49,021,98
UT0026,IRONCO1201,CEDAR CITY PUBLIC LIBRARY,136 WEST CENTER STREET,CEDAR CITY,84720,2597,4355866661,IRON,CE,NO,E,0,,002,UT,49,021,98
UT0027,IRONCO1301,PAROWAN PUBLIC LIBRARY,P.O. BOX 427,PAROWAN,84761,0427,4354773491,IRON,CE,NO,B,0,,002,UT,49,021,98
UT0028,JUABCO1102,JUAB CO. BOOKMOBILE LIBRARY,83 EAST CENTER STREET,RICHFIELD,84701,2529,4358964951,JUAB,BS,NO,B,1,,003,UT,49,023,98
UT0029,JUABCO1201,NEPHI PUBLIC LIBRARY,21 EAST 100 NORTH,NEPHI,84648,1501,4356230822,JUAB,CE,NO,C,0,,002,UT,49,023,98
UT0030,KANECO1102,KANE CO. BOOKMOBILE LIBRARY,P.O. BOX 625,PANGUITCH,84759,0625,4356762431,KANE,BS,NO,B,1,,003,UT,49,025,98
UT0031,KANECO1201,KANAB CITY LIBRARY,13 SOUTH 100 EAST #129-6,KANAB,84741,3541,4356442394,KANE,CE,NO,C,0,,002,UT,49,025,98
UT0032,MILLRD1102,MILLARD CO. BOOKMOBILE LIBRARY,76 NORTH 200 WEST,DELTA,84624,8460,4358642292,MILLARD,BS,NO,D,1,,003,UT,49,027,98
UT0033,MILLRD1201,DELTA CITY LIBRARY,76 NORTH 200 WEST,DELTA,84624,8460,4358644945,MILLARD,CE,NO,C,0,,002,UT,49,027,98
UT0034,MILLRD1301,PRESIDENT MILLARD FILLMORE LIBRARY,25 SOUTH 100 WEST,FILLMORE,84631,5509,4357435314,MILLARD,CE,NO,B,0,,002,UT,49,027,98
UT0035,MORGAN1101,MORGAN COUNTY LIBRARY,P.O. BOX 600,MORGAN,84050,0600,8018293481,MORGAN,CE,NO,D,0,,002,UT,49,029,98
UT0036,PIUTECO1102,PIUTE CO. BOOKMOBILE LIBRARY,P.O. BOX 625,PANGUITCH,84759,0625,4356762431,PIUTE,BS,NO,B,1,,003,UT,49,031,98
UT0037,RICHCO1102,RICH CO. BOOKMOBILE LIBRARY,P.O. BOX 206,COALVILLE,84017,0206,4353362353,RICH,BS,NO,B,1,,003,UT,49,033,98
UT0038,SANPET1102,SANPETE CO. BOOKMOBILE LIBRARY,62 EAST CENTER STREET,FAIRVIEW,84629,9999,4354279305,SANPETE,BS,NO,D,1,,003,UT,49,039,98
UT0038,SANPET1101,SANPETE CO. BOOKMOBILE HEADQUARTERS,62 East Center Street,Fairview,84629,9999,4354279305,SANPETE,BR,NO,B,0,,004,UT,49,039,98
UT0039,SANPET1201,EPHRAIM PUBLIC LIBRARY,30 SOUTH MAIN STREET,EPHRAIM,84627,1310,4352834544,SANPETE,CE,NO,C,0,,002,UT,49,039,98
UT0040,SANPET1301,GUNNISON CIVIC LIBRARY,P.O. BOX 415,GUNNISON,84634,0415,4355283104,SANPETE,CE,NO,B,0,,002,UT,49,039,98
UT0041,SANPET1401,MANTI CITY LIBRARY,2 SOUTH MAIN STREET,MANTI,84642,1349,4358352201,SANPETE,CE,NO,B,0,,002,UT,49,039,98
UT0042,SANPET1501,MT. PLEASANT LIBRARY,24 EAST MAIN STREET,MOUNT PLEASANT,84647,1429,4354623240,SANPETE,CE,NO,B,0,,002,UT,49,039,98
UT0043,SEVIER1102,SEVIER CO. BOOKMOBILE LIBRARY,83 EAST CENTER STREET,RICHFIELD,84701,2529,4358964951,SEVIER,BS,NO,D,1,,003,UT,49,041,98
UT0044,SEVIER1201,MONROE PUBLIC LIBRARY,P.O. BOX 120,MONROE,84754,0120,4355274019,SEVIER,CE,NO,B,0,,002,UT,49,041,98
UT0045,SEVIER1301,RICHFIELD PUBLIC LIBRARY,83 EAST CENTER STREET,RICHFIELD,84701,2529,4358965169,SEVIER,CE,NO,D,0,,002,UT,49,041,98
UT0046,SEVIER1401,SALINA PUBLIC LIBRARY,90 WEST MAIN STREET,SALINA,84654,1353,4355297753,SEVIER,CE,NO,B,0,,002,UT,49,041,98
UT0047,SLTLAK1101,MURRAY PUBLIC LIBRARY,166 EAST 5300 SOUTH,MURRAY,84107,6075,8012642574,SALT LAKE,CE,NC,F,0,,004,UT,49,035,98
UT0048,SLTLAK1201,SALT LAKE CITY PUBLIC LIBRARY HEADQUARTERS,209 EAST 500 SOUTH,SALT LAKE CITY,84111,3280,8015248200,SALT LAKE,CE,CC,E,0,,002,UT,49,035,98
UT0048,SLTLAK1202,SALT LAKE CITY P LIBRARY ANDERSON/FOOTHILL BR,1135 SOUTH 2100 EAST,SALT LAKE CITY,84108,1912,8015248278,SALT LAKE,BR,CC,F,0,,003,UT,49,035,98
UT0048,SLTLAK1203,SALT LAKE CITY PUBLIC LIBRARY SWEET BRANCH,455 F STREET,SALT LAKE CITY,84103,2851,8015248276,SALT LAKE,BR,CC,E,0,,004,UT,49,035,98
UT0048,SLTLAK1204,SALT LAKE CITY PUBLIC LIBRARY CHAPMAN BRANCH,577 SOUTH 900 WEST,SALT LAKE CITY,84104,1302,8015248285,SALT LAKE,BR,CC,E,0,,005,UT,49,035,98
UT0048,SLTLAK1205,SALT LAKE CITY PUBLIC LIBRARY DAY-RIVERSID BR,1185 WEST 1000 NORTH,SALT LAKE CITY,84116,2135,8015248287,SALT LAKE,BR,CC,E,0,,006,UT,49,035,98
UT0048,SLTLAK1206,SALT LAKE CITY PUBLIC LIBRARY SPRAGUE BRANCH,2131 SOUTH 1100 EAST,SALT LAKE CITY,84106,2806,8015248280,SALT LAKE,BR,CC,F,0,,007,UT,49,035,98
UT0049,SLTLAK1302,EAST MILLCREEK LIBRARY,2266 EAST 3435 SOUTH,SALT LAKE CITY,84109,2998,8012789061,SALT LAKE,BR,NC,E,0,,003,UT,49,035,98
UT0049,SLTLAK1303,HOLLADAY LIBRARY,2150 EAST 4800 SOUTH,SALT LAKE CITY,84117,5241,8012788362,SALT LAKE,BR,NC,E,0,,004,UT,49,035,98
UT0049,SLTLAK1304,KEARNS LIBRARY,5350 SOUTH 4220 WEST,KEARNS,84118,4391,8019677611,SALT LAKE,BR,NC,F,0,,005,UT,49,035,98
UT0049,SLTLAK1305,MAGNA LIBRARY,8339 WEST 3500 SOUTH,MAGNA,84044,1853,8019653907,SALT LAKE,BR,NC,E,0,,006,UT,49,035,98
UT0049,SLTLAK1306,PARK LIBRARY,4920 SOUTH 2700 WEST,TAYLORSVILLE,84118,2128,8019653905,SALT LAKE,BR,NC,F,0,,007,UT,49,035,98
UT0049,SLTLAK1307,RIVERTON LIBRARY,1830 WEST 12600 SOUTH,RIVERTON,84065,7026,8019447528,SALT LAKE,BR,NC,E,0,,008,UT,49,035,98
UT0049,SLTLAK1308,SANDY LIBRARY,10100 SOUTH PETUNIA WAY,SANDY,84092,3624,8019447574,SALT LAKE,BR,NC,G,0,,009,UT,49,035,98
UT0049,SLTLAK1309,CALVIN S. SMITH LIBRARY,810 EAST 3300 SOUTH,SALT LAKE CITY,84106,1534,8014857620,SALT LAKE,BR,NC,E,0,,010,UT,49,035,98
UT0049,SLTLAK1310,SOUTH JORDAN LIBRARY,10300 BECKSTEAD LANE,SOUTH JORDAN,84065,8801,8012547634,SALT LAKE,BR,NC,E,0,,011,UT,49,035,98
UT0049,SLTLAK1311,SOUTH SALT LAKE LIBRARY,220 EAST MORRIS AVENUE,SOUTH SALT LAKE,84115,3223,8019447545,SALT LAKE,BR,NC,E,0,,012,UT,49,035,98
UT0049,SLTLAK1312,RUTH V. TYLER LIBRARY,315 WOOD STREET,MIDVALE,84047,3264,8015651856,SALT LAKE,BR,NC,E,0,,013,UT,49,035,98
UT0049,SLTLAK1313,WEST JORDAN LIBRARY,1970 WEST 7800 SOUTH,WEST JORDAN,84084,4025,8015628662,SALT LAKE,BR,NC,F,0,,014,UT,49,035,98
UT0049,SLTLAK1314,WEST VALLEY LIBRARY,2880 WEST 3650 SOUTH,WEST VALLEY,84119,3753,8019697621,SALT LAKE,BR,NC,G,0,,015,UT,49,035,98
UT0049,SLTLAK1315,WHITMORE LIBRARY,2197 EAST 7000 SOUTH,SALT LAKE CITY,84121,3188,8019447663,SALT LAKE,BR,NC,G,0,,016,UT,49,035,98
UT0049,SLTLAK1700,DRAPER LIBRARY,12441 SOUTH 900 EAST,DRAPER,84020,9792,8019437548,SALT LAKE,BR,NC,D,0,,018,UT,49,035,98
UT0049,SLTLAK1317,HUNTER LIBRARY,4740 WEST 4100 SOUTH,WEST VALLEY CITY,84120,4948,8019447593,SALT LAKE,BR,NC,G,0,,019,UT,49,035,98
UT0050,SNJUAN1101,SAN JUAN COUNTY LIBRARY BLANDING BRANCH,25 WEST 300 SOUTH,BLANDING,84511,3829,4356782335,SAN JUAN,BR,NO,C,0,,002,UT,49,037,98
UT0050,SNJUAN1102,SAN JUAN COUNTY LIBRARY MONTICELLO BRANCH,P.O. BOX 66,MONTICELLO,84535,0066,4355872281,SAN JUAN,BR,NO,B,0,,003,UT,49,037,98
UT0050,SNJUAN1104,SAN JUAN CO. BOOKMOBILE LIBRARY,P.O. BOX 958,MONTICELLO,84535,0958,4355872335,SAN JUAN,BS,NO,D,1,,004,UT,49,037,98
UT0051,SUMMIT1101,SUMMIT CO. BOOKMOBILE HEADQUARTERS,P.O. BOX 206,COALVILLE,84017,0206,4353362353,SUMMIT,BR,NO,B,0,,002,UT,49,043,98
UT0051,SUMMIT1102,SUMMIT COUNTY LIBRARY KAMAS BRANCH,P.O. BOX 36,KAMAS,84036,0036,4357834350,SUMMIT,BR,NO,B,0,,003,UT,49,043,98
UT0051,SUMMIT1103,SUMMIT CO. BOOKMOBILE LIBRARY,P.O. BOX 206,COALVILLE,84017,0206,4353362353,SUMMIT,BS,NO,D,1,,004,UT,49,043,98
UT0051,SUMMIT1104,SUMMIT COUNTY LIBRARY SYNDERVILLE BRANCH,2734 RASMUSSEN ROAD,PARK CITY,84098,5401,4356582665,SUMMIT,BR,NO,C,0,,005,UT,49,043,98
UT0052,SUMMIT1201,PARK CITY LIBRARY,P.O. BOX 668,PARK CITY,84060,0668,4356455140,SUMMIT,CE,NO,C,0,,002,UT,49,043,98
UT0053,TOOELE1101,TOOELE CO. BOOKMOBILE HEADQUARTERS,429 EAST MAIN STREET,GRANTSVILLE,84029,9999,4358843703,TOOELE,BR,NO,C,0,,002,UT,49,045,98
UT0053,TOOELE1102,TOOELE CO. BOOKMOBILE LIBRARY,429 EAST MAIN STREET,GRANTSVILLE,84029,9999,4358843703,TOOELE,BS,NO,D,1,,003,UT,49,045,98
UT0054,TOOELE1201,TOOELE CITY PUBLIC LIBRARY,47 EAST VINE STREET,TOOELE,84074,2133,4358822182,TOOELE,CE,NO,E,0,,002,UT,49,045,98
UT0055,UINTAH1101,UINTAH COUNTY LIBRARY,155 EAST MAIN STREET,VERNAL,84078,2695,4357890091,UINTAH,CE,NO,E,0,,002,UT,49,047,98
UT0055,UINTAH1103,UINTAH CO. BOOKMOBILE LIBRARY,P.O. BOX 365,ROOSEVELT,84066,0365,4357222901,UINTAH,BS,NO,D,1,,003,UT,49,047,98
UT0056,UTAHCO1102,UTAH CO. BOOKMOBILE LIBRARY #1,305 NORTH MAIN STREET,MAPLETON,84664,3408,8014894833,UTAH,BS,NC,E,1,,003,UT,49,049,98
UT0056,UTAHCO1104,UTAH CO. BOOKMOBILE LIBRARY #2,62 EAST CENTER STREET,FAIRVIEW,84629,9999,4354273397,UTAH,BS,NC,D,1,,004,UT,49,049,98
UT0056,UTAHCO1101,UTAH CO. BOOKMOBILE HEADQUARTERS,305 North Main Street,Mapleton,84664,3408,8014894833,UTAH,BR,NC,C,0,,005,UT,49,049,98
UT0057,UTAHCO1201,AMERICAN FORK CITY LIBRARY,64 SOUTH 100 EAST,AMERICAN FORK,84003,2326,8017633070,UTAH,CE,NC,E,0,,002,UT,49,049,98
UT0058,UTAHCO1301,LEHI CITY PUBLIC LIBRARY,120 NORTH CENTER STREET,LEHI,84043,1850,8017687150,UTAH,CE,NC,D,0,,002,UT,49,049,98
UT0059,UTAHCO1401,OREM PUBLIC LIBRARY,58 NORTH STATE STREET,OREM,84057,5596,8012297050,UTAH,CE,CC,G,0,,002,UT,49,049,98
UT0060,UTAHCO1501,PAYSON CITY LIBRARY,439 WEST UTAH AVENUE,PAYSON,84651,2095,8014655220,UTAH,CE,NC,D,0,,002,UT,49,049,98
UT0061,UTAHCO1601,PLEASANT GROVE PUBLIC LIBRARY,30 EAST CENTER STREET,PLEASANT GROVE,84062,2234,8017853950,UTAH,CE,NC,E,0,,002,UT,49,049,98
UT0062,UTAHCO1701,PROVO CITY LIBRARY,425 WEST CENTER,PROVO,84601,4337,8013796661,UTAH,CE,CC,G,0,,002,UT,49,049,98
UT0063,UTAHCO1801,SANTAQUIN PUBLIC LIBRARY,45 WEST 100 SOUTH,SANTAQUIN,84655,8130,8017543211,UTAH,CE,NC,B,0,,002,UT,49,049,98
UT0064,UTAHCO1901,SPANISH FORK PUBLIC LIBRARY,49 SOUTH MAIN STREET,SPANISH FORK,84660,2030,8017985010,UTAH,CE,NC,E,0,,002,UT,49,049,98
UT0065,UTAHCO2001,SPRINGVILLE PUBLIC LIBRARY,50 SOUTH MAIN STREET,SPRINGVILLE,84663,1358,8014892720,UTAH,CE,NC,E,0,,002,UT,49,049,98
UT0066,WASHCO1101,WASHINGTON COUNTY LIBRARY HEADQUARTERS,50 SOUTH MAIN STREET,ST. GEORGE,84770,3490,4356345737,WASHINGTON,CE,NO,F,0,,002,UT,49,053,98
UT0066,WASHCO1102,WASHINGTON COUNTY LIBRARY HURRICANE VALLEY BR,36 SOUTH 300 WEST,HURRICANE,84737,2100,4356354621,WASHINGTON,BR,NO,C,0,,003,UT,49,053,98
UT0066,WASHCO1104,WASHINGTON CO. BOOKMOBILE LIBRARY,43 NORTH 300 WEST,CEDAR CITY,84720,2505,4355866715,WASHINGTON,BS,NO,C,1,,004,UT,49,053,98
UT0066,WASHCO1103,WASHINGTON COUNTY LIBRARY SPRINGDALE BRANCH,898 ZION PARK BLVD.,SPRINGDALE,84767,9999,4357723279,WASHINGTON,BR,NO,A,0,,005,UT,49,053,98
UT0066,WASHCO1105,WASHINGTON COUNTY LIBRARY ENTERPRISE BRANCH,165 SOUTH 100 EAST,ENTERPRISE,84725,9999,4358782574,WASHINGTON,BR,NO,B,0,,006,UT,49,053,98
UT0067,WASTCH1101,WASATCH COUNTY LIBRARY,188 SOUTH MAIN STREET,HEBER CITY,84032,2044,4356541511,WASATCH,CE,NO,E,0,,002,UT,49,051,98
UT0068,WAYNCO1102,WAYNE CO. BOOKMOBILE LIBRARY,83 EAST CENTER STREET,RICHFIELD,84701,2529,4358964951,WAYNE,BS,NO,B,1,,003,UT,49,055,98
UT0069,WEBRCO1101,WEBER COUNTY MAIN LIBRARY,2464 JEFFERSON AVENUE,OGDEN,84401,2488,8016276913,WEBER,CE,NC,H,0,,002,UT,49,057,98
UT0069,WEBRCO1102,WEBER COUNTY LAW LIBRARY,2549 WASHINGTON BLVD. #426,OGDEN,84401,3111,8013998466,WEBER,BR,NC,H,0,,003,UT,49,057,98
UT0069,WEBRCO1103,WEBER COUNTY LIBRARY NORTH BRANCH,475 EAST 2600 NORTH,OGDEN,84414,2833,8017828800,WEBER,BR,NC,E,0,,004,UT,49,057,98
UT0069,WEBRCO1104,WEBER COUNTY LIBRARY SOUTHWEST BRANCH,1950 WEST 4800 SOUTH,ROY,84067,2696,8017732556,WEBER,BR,NC,E,0,,005,UT,49,057,98
UT0069,WEBRCO1106,OGDEN VALLEY BRANCH,131 SOUTH 7400 EAST,HUNTSVILLE,84317,9210,8017452221,WEBER,BR,NO,B,0,,007,UT,49,057,98
UT0070,CACHCO1701,North Logan Public Library,2076 North 1200 East Suite 4,North Logan,84341,2011,4357557169,CACHE,CE,NO,C,0,,002,UT,49,005,98
VA0001,VA0001-002,HEADQUARTERS LIBRARY/ALEXANDRIA LIBRARY,717 QUEEN STREET,ALEXANDRIA,22314,2420,7038384558,ALEXANDRIA CITY,CE,CC,U,0,,002,VA,51,510,98
VA0001,VA0001-003,ELLEN COOLIDGE BURKE BRANCH,4701 SEMINARY RD.,ALEXANDRIA,22304,,7033706050,ALEXANDRIA CITY,BR,CC,U,0,,003,VA,51,510,98
VA0001,VA0001-004,"JAMES M. DUNCAN, JR. BRANCH",2501 COMMONWEALTH AVE.,ALEXANDRIA,22301,,7038384566,ALEXANDRIA CITY,BR,CC,U,0,,004,VA,51,510,98
VA0001,VA0001-005,LLOYD HOUSE,220 N. WASHINGTON AVE.,ALEXANDRIA,22314,,7038384577,ALEXANDRIA CITY,BR,CC,U,0,,005,VA,51,510,98
VA0001,VA0001-006,ALEXANDRIA LIBRARY BOOKMOBILE,717 QUEEN STREET,ALEXANDRIA,22314,2420,7038384558,ALEXANDRIA CITY,BS,CC,U,1,,006,VA,51,510,98
VA0002,VA0002-002,AMHERST COUNTY PUBLIC LIBRARY,"P.O. BOX 370, 803 MAIN ST.",AMHERST,24521,0370,8049469388,AMHERST,CE,NC,U,0,,002,VA,51,009,98
VA0002,VA0002-003,MADISON HEIGHTS BRANCH,P.O. BOX 540,MADISON HEIGHTS,24572,,8048468171,AMHERST,BR,NC,U,0,,003,VA,51,009,98
VA0003,VA0003-002,J. ROBERT JAMERSON MEMORIAL LIBRARY,"304 N. CHURCH ST., P.O. BOX 788",APPOMATTOX,24522,,8043525340,APPOMATTOX,CE,NO,E,0,,002,VA,51,011,98
VA0004,VA0004-002,MAUD LANGHORNE NELSON LIBRARY,245 E. CAWSON ST.,HOPEWELL,23860,,8044586329,HOPEWELL CITY,CE,NC,U,0,,002,VA,51,670,98
VA0004,VA0004-003,DINWIDDIE BRANCH,P.O. BOX 480,DINWIDDIE,23841,,8044699450,DINWIDDIE,BR,NC,U,0,,003,VA,51,053,98
VA0004,VA0004-004,MCKENNEY BRANCH,P.O. BOX 308,MCKENNEY,23872,,8044784866,DINWIDDIE,BR,NC,U,0,,004,VA,51,053,98
VA0004,VA0004-005,PRINCE GEORGE BRANCH,P.O. BOX 368,PRINCE GEORGE,23875,,8047320652,PRINCE GEORGE,BR,NC,U,0,,005,VA,51,149,98
VA0004,VA0004-006,APPOMATTOX REGIONAL LIBRARY BOOKMOBILE,245 E. CAWSON STREET,HOPEWELL,23860,,8044580010,HOPEWELL CITY,BS,NC,U,1,,006,VA,51,670,98
VA0004,VA0004,CARSON DEPOT LIBRARY,16101 HALLIGAN PARK ROAD,CARSON,23830,,8042462900,PRINCE GEORGE,BR,NO,U,0,,007,VA,51,149,98
VA0005,VA0005-002,CENTRAL LIBRARY/ARLINGTON COUNTY PUBLIC,1015 N. QUINCY ST.,ARLINGTON,22201,,7032848181,ARLINGTON,CE,CC,U,0,,002,VA,51,013,98
VA0005,VA0005-003,AURORA HILLS BRANCH,"735 18TH ST., SOUTH",ARLINGTON,22202,,7035532360,ARLINGTON,BR,CC,U,0,,003,VA,51,013,98
VA0005,VA0005-004,CHERRYDALE BRANCH,2190 N. MILITARY RD.,ARLINGTON,22207,,7032848081,ARLINGTON,BR,CC,U,0,,004,VA,51,013,98
VA0005,VA0005-005,COLUMBIA PIKE BRANCH,816 S. WALTER REED DR.,ARLINGTON,22204,,7035532323,ARLINGTON,BR,CC,U,0,,005,VA,51,013,98
VA0005,VA0005-006,GLENCARLYN BRANCH,300 S. KENSINGTON ST.,ARLINGTON,22204,,7038241681,ARLINGTON,BR,CC,U,0,,006,VA,51,013,98
VA0005,VA0005-007,SHIRLINGTON BRANCH,2700 S. ARLINGTON MILL DR.,ARLINGTON,22206,,7038241680,ARLINGTON,BR,CC,U,0,,007,VA,51,013,98
